batch_id,tijd_min,inlet_temp_C,exhaust_temp_C,bed_temp_C,spray_rate_gmin,pan_snelheid_RPM,exhaust_humidity_pct,drukval_mbar,gewichtstoename_pct,kern_gewicht_mg,coating_conc_pct,afwijking_temp,afwijking_spray,batch_kwaliteit
COAT-001,107,54.6,42.2,48.6,5.19,12.4,45.4,4.6,5.12,345.0,14.9,0.37,0.193,grensgeval
COAT-001,108,54.2,40.9,47.9,5.1,11.5,44.8,4.4,5.214,345.0,14.9,0.73,0.102,grensgeval
COAT-001,109,54.5,41.2,48.2,5.17,12.0,46.6,4.4,5.274,345.0,14.9,0.43,0.167,grensgeval
COAT-001,110,54.1,41.1,47.7,5.26,12.1,44.8,4.5,5.336,345.0,14.9,0.88,0.258,grensgeval
COAT-001,111,54.5,42.1,48.5,5.15,12.2,45.3,4.8,5.349,345.0,14.9,0.4,0.147,grensgeval
COAT-001,112,54.8,41.8,48.4,5.2,11.7,47.4,4.7,5.389,345.0,14.9,0.17,0.205,grensgeval
COAT-001,113,54.7,41.0,47.3,5.26,5.1,47.6,4.6,5.481,345.0,14.9,0.29,0.264,grensgeval
COAT-001,114,54.7,42.0,47.8,5.23,5.1,45.7,4.7,5.509,345.0,14.9,0.22,0.232,grensgeval
COAT-001,115,54.4,41.5,48.7,5.35,5.1,46.3,4.5,5.541,345.0,14.9,0.52,0.351,grensgeval
COAT-001,116,54.2,41.5,48.0,5.09,4.9,46.0,4.7,5.587,345.0,14.9,0.74,0.091,grensgeval
COAT-001,117,54.4,40.7,47.4,5.28,5.0,46.2,4.7,5.655,345.0,14.9,0.54,0.278,grensgeval
COAT-001,118,54.9,42.7,48.8,5.2,5.1,43.6,4.8,5.759,345.0,14.9,0.1,0.2,grensgeval
COAT-001,119,55.0,42.5,48.8,5.18,5.2,44.5,4.6,5.759,345.0,14.9,0.03,0.179,grensgeval
COAT-002,0,39.0,29.0,34.2,0.11,4.9,29.8,3.1,-0.007,346.1,15.0,0.95,0.108,goed
COAT-002,1,38.8,28.5,34.0,0.07,4.9,30.9,2.9,0.024,346.1,15.0,1.94,0.426,goed
COAT-002,2,39.0,28.3,33.6,0.73,5.1,31.8,3.2,-0.01,346.1,15.0,2.46,0.271,goed
COAT-002,3,39.9,28.7,34.8,1.25,5.1,33.9,3.1,0.009,346.1,15.0,2.22,0.249,goed
COAT-002,4,40.7,29.7,35.0,1.82,4.9,35.4,3.2,0.036,346.1,15.0,1.97,0.183,goed
COAT-002,5,41.6,30.0,36.0,2.18,5.3,36.0,3.4,0.025,346.1,15.0,1.74,0.322,goed
COAT-002,6,42.5,30.9,36.6,2.69,11.9,37.6,3.4,0.063,346.1,15.0,1.41,0.311,goed
COAT-002,7,42.6,30.1,36.0,3.23,12.3,39.1,3.3,0.124,346.1,15.0,1.84,0.273,goed
COAT-002,8,43.5,30.9,37.2,3.55,12.0,41.1,3.4,0.126,346.1,15.0,1.47,0.452,goed
COAT-002,9,43.7,31.8,37.9,4.24,11.5,43.9,3.3,0.191,346.1,15.0,1.75,0.259,goed
COAT-002,10,44.3,31.3,38.1,4.68,12.0,44.0,3.6,0.25,346.1,15.0,1.62,0.323,goed
COAT-002,11,44.9,31.0,37.9,5.29,11.8,47.3,3.8,0.264,346.1,15.0,1.48,0.295,goed
COAT-002,12,45.6,31.7,38.7,5.32,12.4,46.4,3.9,0.348,346.1,15.0,1.21,0.324,goed
COAT-002,13,46.1,33.2,40.1,5.23,11.9,45.5,3.7,0.373,346.1,15.0,1.06,0.227,goed
COAT-002,14,45.7,32.2,38.9,5.24,11.5,44.5,3.7,0.433,346.1,15.0,1.81,0.235,goed
COAT-002,15,46.3,32.6,39.3,5.1,11.9,45.1,3.7,0.516,346.1,15.0,1.65,0.103,goed
COAT-002,16,46.7,33.7,40.1,5.25,12.2,46.0,3.8,0.518,346.1,15.0,1.58,0.249,goed
COAT-002,17,47.2,34.5,40.2,5.19,12.0,46.7,3.8,0.593,346.1,15.0,1.42,0.194,goed
COAT-002,18,47.9,34.9,41.6,5.11,11.9,42.5,3.8,0.628,346.1,15.0,1.04,0.112,goed
COAT-002,19,47.8,34.0,41.0,5.4,11.8,47.5,3.6,0.716,346.1,15.0,1.36,0.403,goed
COAT-002,20,48.1,35.2,41.8,5.19,11.9,46.6,3.6,0.789,346.1,15.0,1.39,0.191,goed
COAT-002,21,48.9,35.3,42.3,5.21,12.0,45.8,3.9,0.822,346.1,15.0,0.83,0.215,goed
COAT-002,22,49.6,36.8,43.2,5.46,12.1,46.9,3.8,0.85,346.1,15.0,0.45,0.455,goed
COAT-002,23,49.4,35.9,42.7,5.15,12.1,42.7,3.6,0.886,346.1,15.0,0.89,0.148,goed
COAT-002,24,49.4,36.1,42.6,5.26,12.2,45.8,3.7,0.991,346.1,15.0,1.04,0.26,goed
COAT-002,25,49.5,36.1,42.5,5.18,12.0,47.1,3.7,1.011,346.1,15.0,1.16,0.176,goed
COAT-002,26,50.2,36.8,43.6,5.26,12.1,46.8,3.7,1.037,346.1,15.0,0.67,0.262,goed
COAT-002,27,49.7,36.7,43.7,5.29,12.2,43.0,3.8,1.109,346.1,15.0,1.37,0.292,goed
COAT-002,28,50.1,37.2,43.5,5.17,11.8,46.6,3.7,1.158,346.1,15.0,1.17,0.175,goed
COAT-002,29,50.0,37.3,43.3,5.1,12.2,47.6,3.8,1.194,346.1,15.0,1.51,0.101,goed
COAT-002,30,50.0,36.3,43.1,5.12,11.9,45.1,3.9,1.232,346.1,15.0,1.69,0.121,goed
COAT-002,31,50.6,38.2,43.8,5.48,12.4,45.8,3.9,1.258,346.1,15.0,1.21,0.475,goed
COAT-002,32,50.6,37.5,44.3,5.18,11.8,46.6,3.8,1.277,346.1,15.0,1.33,0.185,goed
COAT-002,33,50.7,37.2,43.5,5.17,11.9,46.5,3.8,1.36,346.1,15.0,1.41,0.17,goed
COAT-002,34,50.8,37.8,44.4,5.07,12.2,46.0,3.9,1.412,346.1,15.0,1.43,0.068,goed
COAT-002,35,51.3,37.4,44.4,5.2,11.8,44.9,3.8,1.458,346.1,15.0,1.05,0.199,goed
COAT-002,36,51.3,37.6,43.9,5.29,12.0,44.3,3.8,1.522,346.1,15.0,1.2,0.293,goed
COAT-002,37,51.6,37.8,44.9,5.46,12.0,47.6,4.0,1.613,346.1,15.0,1.08,0.456,goed
COAT-002,38,51.0,38.3,44.1,5.05,12.2,45.0,3.9,1.611,346.1,15.0,1.78,0.054,goed
COAT-002,39,51.7,38.4,44.9,5.32,11.8,44.2,3.9,1.665,346.1,15.0,1.15,0.316,goed
COAT-002,40,51.9,39.0,45.8,5.17,11.6,45.1,4.0,1.699,346.1,15.0,1.08,0.172,goed
COAT-002,41,51.7,38.1,45.1,5.21,12.0,45.2,3.8,1.772,346.1,15.0,1.36,0.211,goed
COAT-002,42,51.7,38.6,45.2,5.27,12.0,46.4,3.9,1.826,346.1,15.0,1.44,0.268,goed
COAT-002,43,51.9,39.0,45.7,5.16,12.1,45.6,3.9,1.883,346.1,15.0,1.37,0.164,goed
COAT-002,44,52.6,39.7,46.5,5.2,11.7,47.8,4.0,1.924,346.1,15.0,0.79,0.203,goed
COAT-002,45,52.1,38.9,45.3,5.19,12.2,44.4,3.7,1.976,346.1,15.0,1.34,0.192,goed
COAT-002,46,52.1,38.7,45.3,5.15,11.8,46.1,4.0,2.038,346.1,15.0,1.4,0.147,goed
COAT-002,47,52.7,39.6,46.3,5.24,12.1,47.4,4.0,2.044,346.1,15.0,0.91,0.242,goed
COAT-002,48,52.2,39.0,44.9,5.14,12.0,44.1,3.9,2.115,346.1,15.0,1.42,0.138,goed
COAT-002,49,52.5,39.0,45.8,5.12,11.8,45.3,3.9,2.187,346.1,15.0,1.25,0.118,goed
COAT-002,50,52.5,38.9,45.8,5.21,12.3,45.9,4.2,2.23,346.1,15.0,1.27,0.214,goed
COAT-002,51,52.8,40.2,46.4,5.16,11.9,47.1,4.2,2.306,346.1,15.0,1.02,0.161,goed
COAT-002,52,52.8,41.2,46.8,5.16,11.9,45.8,4.0,2.327,346.1,15.0,1.04,0.159,goed
COAT-002,53,52.7,39.8,45.9,5.07,12.1,43.7,4.1,2.376,346.1,15.0,1.19,0.071,goed
COAT-002,54,53.2,40.2,46.9,5.25,12.0,44.4,4.1,2.424,346.1,15.0,0.78,0.251,goed
COAT-002,55,52.8,40.0,45.8,5.22,12.2,44.9,4.1,2.496,346.1,15.0,1.28,0.218,goed
COAT-002,56,53.0,40.9,46.6,5.13,12.0,46.7,4.1,2.538,346.1,15.0,1.06,0.135,goed
COAT-002,57,52.6,39.4,45.7,5.3,12.0,45.4,4.1,2.584,346.1,15.0,1.55,0.302,goed
COAT-002,58,53.0,40.4,46.8,5.3,12.1,46.5,4.0,2.648,346.1,15.0,1.14,0.297,goed
COAT-002,59,52.9,40.5,46.6,5.3,12.1,46.6,4.1,2.63,346.1,15.0,1.34,0.303,goed
COAT-002,60,53.1,41.0,46.9,4.98,11.9,45.7,4.2,2.67,346.1,15.0,1.15,0.017,goed
COAT-002,61,53.5,41.1,46.6,5.29,12.1,46.9,4.1,2.769,346.1,15.0,0.79,0.293,goed
COAT-002,62,53.5,40.3,46.6,5.36,12.0,45.0,4.1,2.805,346.1,15.0,0.83,0.359,goed
COAT-002,63,53.2,39.4,46.6,5.4,12.1,45.8,4.2,2.854,346.1,15.0,1.19,0.397,goed
COAT-002,64,52.9,39.2,46.4,5.27,12.1,45.8,4.0,2.892,346.1,15.0,1.45,0.267,goed
COAT-002,65,53.3,40.4,46.7,5.19,12.1,45.5,4.2,2.93,346.1,15.0,1.15,0.192,goed
COAT-002,66,53.2,40.8,46.9,5.42,11.8,44.9,4.2,3.0,346.1,15.0,1.29,0.415,goed
COAT-002,67,53.3,40.1,46.6,5.34,11.9,47.1,4.2,3.026,346.1,15.0,1.19,0.337,goed
COAT-002,68,53.7,40.3,47.2,5.25,12.1,45.4,4.3,3.072,346.1,15.0,0.85,0.248,goed
COAT-002,69,53.5,39.6,47.1,5.31,12.1,48.7,4.2,3.136,346.1,15.0,0.99,0.311,goed
COAT-002,70,53.2,39.5,46.1,5.19,12.2,45.1,4.2,3.218,346.1,15.0,1.32,0.194,goed
COAT-002,71,53.9,40.1,46.7,5.16,12.1,45.7,4.2,3.254,346.1,15.0,0.65,0.16,goed
COAT-002,72,53.8,39.5,47.6,5.4,12.2,46.7,4.3,3.308,346.1,15.0,0.81,0.396,goed
COAT-002,73,53.1,40.4,46.9,5.22,11.6,44.4,4.2,3.37,346.1,15.0,1.47,0.219,goed
COAT-002,74,53.9,40.9,47.1,5.2,12.3,47.6,4.2,3.364,346.1,15.0,0.75,0.202,goed
COAT-002,75,53.0,41.2,47.4,5.39,12.1,47.6,4.4,3.482,346.1,15.0,1.6,0.389,goed
COAT-002,76,53.2,40.1,46.4,5.14,12.2,45.6,4.2,3.473,346.1,15.0,1.51,0.144,goed
COAT-002,77,53.9,40.4,46.6,5.29,11.5,45.6,4.2,3.553,346.1,15.0,0.76,0.289,goed
COAT-002,78,54.2,40.8,47.4,5.17,12.3,46.1,4.4,3.58,346.1,15.0,0.5,0.173,goed
COAT-002,79,52.9,40.3,46.9,5.3,11.7,45.2,4.3,3.677,346.1,15.0,1.77,0.302,goed
COAT-002,80,53.8,41.4,47.5,5.26,12.1,45.6,4.3,3.688,346.1,15.0,0.95,0.256,goed
COAT-002,81,53.7,40.9,47.3,5.37,11.6,45.9,4.4,3.771,346.1,15.0,1.02,0.366,goed
COAT-002,82,53.6,41.0,46.8,5.23,11.9,43.8,4.6,3.803,346.1,15.0,1.2,0.226,goed
COAT-002,83,53.7,40.2,47.0,5.09,11.8,44.5,4.4,3.878,346.1,15.0,1.08,0.088,goed
COAT-002,84,53.6,40.2,46.5,5.21,11.8,44.5,4.4,3.905,346.1,15.0,1.2,0.214,goed
COAT-002,85,53.8,40.4,47.1,5.17,11.7,46.0,4.4,3.967,346.1,15.0,0.95,0.174,goed
COAT-002,86,53.6,39.6,46.1,5.33,12.0,44.5,4.6,4.031,346.1,15.0,1.18,0.333,goed
COAT-002,87,53.2,40.1,46.5,5.07,11.8,45.4,4.4,4.062,346.1,15.0,1.59,0.068,goed
COAT-002,88,53.9,40.7,47.6,5.28,12.2,43.8,4.5,4.056,346.1,15.0,0.94,0.281,goed
COAT-002,89,53.8,39.9,46.8,5.24,12.0,47.3,4.4,4.161,346.1,15.0,1.03,0.236,goed
COAT-002,90,53.4,40.6,46.6,5.21,11.9,45.6,4.6,4.218,346.1,15.0,1.43,0.208,goed
COAT-002,91,53.6,40.2,46.6,5.2,12.3,45.5,4.7,4.194,346.1,15.0,1.27,0.199,goed
COAT-002,92,53.4,40.3,46.7,5.21,11.7,46.8,4.4,4.283,346.1,15.0,1.45,0.211,goed
COAT-002,93,53.8,40.6,47.5,5.25,12.0,45.4,4.4,4.324,346.1,15.0,1.02,0.253,goed
COAT-002,94,53.3,40.0,46.4,5.41,11.9,47.3,4.6,4.358,346.1,15.0,1.59,0.407,goed
COAT-002,95,53.9,40.6,46.8,5.27,11.8,45.9,4.6,4.44,346.1,15.0,0.92,0.265,goed
COAT-002,96,53.7,40.1,47.2,5.13,12.0,43.8,4.4,4.469,346.1,15.0,1.21,0.132,goed
COAT-002,97,54.0,39.5,46.6,5.37,12.4,46.4,4.6,4.51,346.1,15.0,0.9,0.372,goed
COAT-002,98,53.7,41.0,47.7,5.18,12.4,44.7,4.5,4.545,346.1,15.0,1.16,0.178,goed
COAT-002,99,53.7,40.0,46.5,5.29,11.8,44.5,4.6,4.625,346.1,15.0,1.2,0.291,goed
COAT-002,100,53.8,40.5,47.6,5.5,12.0,45.1,4.5,4.666,346.1,15.0,1.13,0.5,goed
COAT-002,101,53.3,40.8,47.1,5.23,12.1,46.8,4.7,4.725,346.1,15.0,1.57,0.227,goed
COAT-002,102,53.6,40.4,46.6,5.09,12.2,43.8,4.5,4.787,346.1,15.0,1.31,0.087,goed
COAT-002,103,53.3,40.1,46.8,5.41,12.1,46.0,4.6,4.83,346.1,15.0,1.57,0.407,goed
COAT-002,104,54.0,40.4,46.7,5.35,12.1,45.0,4.5,4.862,346.1,15.0,0.96,0.355,goed
COAT-002,105,54.0,41.7,47.6,5.36,12.2,46.9,4.7,4.963,346.1,15.0,0.88,0.356,goed
COAT-002,106,53.9,41.0,47.3,5.19,12.1,46.6,4.7,5.006,346.1,15.0,1.03,0.193,goed
COAT-002,107,53.9,40.4,47.2,5.4,12.2,46.2,4.5,5.029,346.1,15.0,1.03,0.399,goed
COAT-002,108,54.3,42.0,48.1,5.19,12.0,46.4,4.7,5.12,346.1,15.0,0.67,0.192,goed
COAT-002,109,53.8,40.4,46.7,5.27,11.9,44.8,4.5,5.136,346.1,15.0,1.12,0.266,goed
COAT-002,110,54.1,41.0,47.5,5.18,12.0,46.1,4.6,5.196,346.1,15.0,0.82,0.183,goed
COAT-002,111,53.9,41.2,47.7,5.28,12.1,47.9,4.7,5.224,346.1,15.0,1.07,0.283,goed
COAT-002,112,53.9,41.1,47.3,5.23,12.0,45.8,4.9,5.294,346.1,15.0,1.01,0.227,goed
COAT-002,113,54.2,41.3,48.2,5.31,11.9,46.1,4.5,5.319,346.1,15.0,0.71,0.314,goed
COAT-002,114,54.0,40.4,47.2,5.5,11.8,47.5,4.8,5.396,346.1,15.0,0.99,0.495,goed
COAT-002,115,53.9,40.7,47.2,5.42,5.0,46.5,4.7,5.43,346.1,15.0,1.05,0.418,goed
COAT-002,116,53.8,40.3,47.0,5.26,4.9,46.4,4.6,5.507,346.1,15.0,1.2,0.263,goed
COAT-002,117,53.9,39.9,47.0,5.2,5.1,47.6,4.8,5.551,346.1,15.0,1.07,0.202,goed
COAT-002,118,54.5,41.2,48.0,5.28,5.4,46.3,4.8,5.593,346.1,15.0,0.5,0.279,goed
COAT-002,119,54.1,41.1,47.8,5.01,5.0,43.5,4.8,5.596,346.1,15.0,0.87,0.014,goed
COAT-003,0,39.8,30.0,34.7,0.0,5.4,30.9,3.0,0.026,358.8,15.6,0.18,0.0,goed
COAT-003,1,39.8,29.8,35.0,0.33,4.9,29.9,3.0,0.046,358.8,15.6,0.9,0.167,goed
COAT-003,2,40.7,30.3,36.1,0.82,5.0,33.0,3.1,0.018,358.8,15.6,0.73,0.179,goed
COAT-003,3,41.2,30.6,35.6,1.38,5.2,33.5,3.0,0.038,358.8,15.6,0.89,0.119,goed
COAT-003,4,42.3,30.8,36.5,1.94,5.0,36.3,3.3,0.056,358.8,15.6,0.37,0.061,goed
COAT-003,5,42.7,32.5,38.5,2.33,11.7,36.8,3.1,0.047,358.8,15.6,0.57,0.17,goed
COAT-003,6,43.2,31.6,37.7,2.72,12.0,40.2,3.2,0.124,358.8,15.6,0.64,0.278,goed
COAT-003,7,43.6,31.6,37.9,3.29,12.0,39.9,3.5,0.165,358.8,15.6,0.88,0.214,goed
COAT-003,8,44.8,33.1,38.7,3.57,11.9,39.6,3.6,0.179,358.8,15.6,0.11,0.43,goed
COAT-003,9,44.8,32.6,38.3,4.28,12.3,42.6,3.7,0.249,358.8,15.6,0.68,0.223,goed
COAT-003,10,45.3,32.4,38.3,4.85,12.0,43.5,3.5,0.272,358.8,15.6,0.64,0.146,goed
COAT-003,11,46.2,34.0,40.4,4.82,11.8,44.2,3.5,0.336,358.8,15.6,0.15,0.183,goed
COAT-003,12,45.9,32.8,39.9,4.67,12.7,45.5,3.6,0.38,358.8,15.6,0.83,0.327,goed
COAT-003,13,46.2,33.9,40.7,4.82,12.0,44.9,3.6,0.403,358.8,15.6,0.96,0.177,goed
COAT-003,14,46.3,34.1,39.4,4.8,11.8,43.3,3.6,0.448,358.8,15.6,1.24,0.2,goed
COAT-003,15,47.5,35.1,41.5,4.88,11.9,45.1,3.6,0.514,358.8,15.6,0.39,0.115,goed
COAT-003,16,48.0,34.6,41.3,4.95,12.0,45.0,3.6,0.559,358.8,15.6,0.24,0.045,goed
COAT-003,17,47.8,34.7,41.0,4.75,11.7,43.9,3.4,0.611,358.8,15.6,0.75,0.247,goed
COAT-003,18,48.2,35.2,42.4,4.84,12.1,45.2,3.7,0.654,358.8,15.6,0.72,0.16,goed
COAT-003,19,48.4,35.2,42.1,4.71,11.6,43.8,3.7,0.71,358.8,15.6,0.77,0.295,goed
COAT-003,20,48.9,36.2,42.2,4.85,12.1,43.7,3.6,0.782,358.8,15.6,0.59,0.151,goed
COAT-003,21,48.6,35.1,41.9,4.78,11.9,43.2,3.8,0.833,358.8,15.6,1.12,0.221,goed
COAT-003,22,49.4,36.5,42.8,4.82,12.0,44.2,3.7,0.873,358.8,15.6,0.57,0.184,goed
COAT-003,23,49.8,36.7,43.0,4.76,11.5,44.9,3.9,0.916,358.8,15.6,0.43,0.238,goed
COAT-003,24,49.5,36.6,43.7,4.87,12.3,44.5,3.9,0.962,358.8,15.6,0.99,0.128,goed
COAT-003,25,50.7,36.7,43.9,4.76,11.8,43.7,3.7,1.028,358.8,15.6,0.05,0.242,goed
COAT-003,26,50.5,37.3,44.2,4.73,12.2,43.6,3.8,1.103,358.8,15.6,0.39,0.272,goed
COAT-003,27,50.8,38.7,45.1,4.9,12.3,46.2,3.8,1.108,358.8,15.6,0.28,0.1,goed
COAT-003,28,50.9,37.8,43.7,4.9,11.9,46.1,3.9,1.124,358.8,15.6,0.38,0.102,goed
COAT-003,29,50.7,38.0,44.0,4.81,12.0,45.4,3.7,1.196,358.8,15.6,0.78,0.193,goed
COAT-003,30,51.4,39.2,45.1,4.86,11.6,43.8,3.7,1.242,358.8,15.6,0.3,0.14,goed
COAT-003,31,50.9,38.6,44.4,4.72,11.9,44.9,3.7,1.312,358.8,15.6,0.9,0.279,goed
COAT-003,32,51.6,38.9,45.3,4.85,11.7,43.1,3.6,1.376,358.8,15.6,0.4,0.149,goed
COAT-003,33,51.3,38.0,44.5,4.8,11.9,43.5,3.8,1.421,358.8,15.6,0.78,0.198,goed
COAT-003,34,51.8,38.4,45.1,4.77,12.3,43.9,3.7,1.45,358.8,15.6,0.51,0.23,goed
COAT-003,35,51.3,39.5,45.6,4.84,11.8,44.1,4.0,1.499,358.8,15.6,1.07,0.162,goed
COAT-003,36,51.7,38.9,45.2,4.83,12.2,44.0,3.8,1.565,358.8,15.6,0.83,0.173,goed
COAT-003,37,52.0,39.0,46.4,4.89,11.9,44.6,3.9,1.605,358.8,15.6,0.69,0.11,goed
COAT-003,38,52.2,39.7,46.4,4.89,12.1,43.9,3.8,1.654,358.8,15.6,0.54,0.107,goed
COAT-003,39,52.9,40.3,46.9,5.03,12.2,45.3,4.1,1.686,358.8,15.6,0.05,0.026,goed
COAT-003,40,52.2,39.4,45.4,4.66,12.0,43.7,3.7,1.754,358.8,15.6,0.8,0.344,goed
COAT-003,41,52.6,39.3,45.9,4.73,12.2,44.1,4.0,1.796,358.8,15.6,0.51,0.274,goed
COAT-003,42,52.6,39.6,45.9,4.82,12.2,43.6,3.9,1.846,358.8,15.6,0.56,0.181,goed
COAT-003,43,52.6,40.4,46.7,4.87,11.8,44.9,3.9,1.873,358.8,15.6,0.62,0.131,goed
COAT-003,44,53.2,39.5,46.8,4.82,11.8,44.9,4.0,1.976,358.8,15.6,0.1,0.176,goed
COAT-003,45,52.7,40.4,47.1,4.76,11.9,42.1,3.8,1.968,358.8,15.6,0.67,0.242,goed
COAT-003,46,53.5,41.5,47.7,4.86,11.8,45.1,3.8,2.051,358.8,15.6,0.05,0.143,goed
COAT-003,47,52.7,39.9,46.7,4.78,11.9,44.5,3.9,2.082,358.8,15.6,0.83,0.224,goed
COAT-003,48,53.1,39.3,45.8,4.74,12.0,46.5,4.0,2.137,358.8,15.6,0.58,0.257,goed
COAT-003,49,53.2,39.6,46.5,4.95,12.0,46.8,4.1,2.163,358.8,15.6,0.5,0.054,goed
COAT-003,50,53.2,40.0,46.2,4.8,12.0,44.3,3.9,2.249,358.8,15.6,0.57,0.199,goed
COAT-003,51,53.1,39.8,46.0,4.84,12.0,44.6,3.9,2.304,358.8,15.6,0.7,0.158,goed
COAT-003,52,53.5,40.4,46.8,4.77,12.2,44.4,3.9,2.337,358.8,15.6,0.38,0.225,goed
COAT-003,53,53.1,39.9,46.4,4.78,11.9,45.2,4.0,2.416,358.8,15.6,0.81,0.217,goed
COAT-003,54,53.9,40.9,47.3,4.7,11.9,45.9,4.0,2.51,358.8,15.6,0.1,0.297,goed
COAT-003,55,53.0,39.4,46.0,4.85,11.6,44.2,3.9,2.483,358.8,15.6,1.06,0.152,goed
COAT-003,56,53.7,40.3,46.9,4.69,11.9,42.7,4.1,2.583,358.8,15.6,0.35,0.308,goed
COAT-003,57,53.2,39.9,46.7,4.64,12.1,44.1,3.9,2.601,358.8,15.6,0.9,0.357,goed
COAT-003,58,53.5,40.9,47.2,4.85,12.2,44.0,4.2,2.65,358.8,15.6,0.63,0.151,goed
COAT-003,59,53.3,40.2,46.6,4.98,11.9,45.1,4.1,2.74,358.8,15.6,0.87,0.022,goed
COAT-003,60,54.2,40.9,47.8,4.73,11.7,43.5,4.0,2.777,358.8,15.6,0.03,0.271,goed
COAT-003,61,53.2,40.4,46.2,4.79,12.1,44.6,4.1,2.838,358.8,15.6,1.09,0.213,goed
COAT-003,62,53.5,40.7,46.7,4.87,11.8,45.0,4.2,2.909,358.8,15.6,0.81,0.128,goed
COAT-003,63,53.4,40.6,46.6,4.8,11.8,43.6,4.1,2.963,358.8,15.6,0.97,0.196,goed
COAT-003,64,54.1,40.6,47.7,4.82,11.8,44.8,4.0,2.987,358.8,15.6,0.3,0.185,goed
COAT-003,65,54.1,41.2,47.5,4.92,12.2,43.8,4.1,3.039,358.8,15.6,0.32,0.076,goed
COAT-003,66,53.6,40.8,46.9,4.87,11.7,44.1,4.2,3.054,358.8,15.6,0.8,0.125,goed
COAT-003,67,53.5,40.2,46.8,5.0,12.0,43.8,4.3,3.14,358.8,15.6,0.99,0.003,goed
COAT-003,68,54.0,41.2,47.7,4.82,11.7,44.4,4.2,3.199,358.8,15.6,0.53,0.183,goed
COAT-003,69,53.8,40.3,46.9,4.81,12.0,46.6,4.1,3.188,358.8,15.6,0.76,0.189,goed
COAT-003,70,54.4,42.6,48.3,4.85,12.0,44.2,4.2,3.241,358.8,15.6,0.15,0.146,goed
COAT-003,71,54.1,41.1,48.0,4.74,11.8,44.3,4.3,3.314,358.8,15.6,0.5,0.26,goed
COAT-003,72,54.2,40.6,47.6,4.92,12.1,46.2,4.2,3.355,358.8,15.6,0.4,0.082,goed
COAT-003,73,54.0,40.3,46.7,4.92,11.8,46.1,4.3,3.395,358.8,15.6,0.64,0.083,goed
COAT-003,74,53.9,40.8,46.9,4.87,12.0,41.4,4.1,3.454,358.8,15.6,0.7,0.133,goed
COAT-003,75,53.9,41.5,47.7,4.89,12.1,45.1,4.3,3.504,358.8,15.6,0.79,0.111,goed
COAT-003,76,54.1,40.9,47.4,4.7,12.1,43.3,4.2,3.555,358.8,15.6,0.6,0.296,goed
COAT-003,77,54.1,40.4,47.9,4.91,12.2,44.0,4.3,3.627,358.8,15.6,0.62,0.094,goed
COAT-003,78,53.9,40.7,47.5,4.82,12.3,44.8,4.3,3.674,358.8,15.6,0.83,0.184,goed
COAT-003,79,54.5,41.2,47.9,4.91,11.9,45.6,4.3,3.76,358.8,15.6,0.2,0.089,goed
COAT-003,80,54.2,42.1,48.3,4.8,12.0,44.7,4.2,3.758,358.8,15.6,0.51,0.198,goed
COAT-003,81,54.2,41.3,47.4,4.83,12.2,43.8,4.1,3.81,358.8,15.6,0.57,0.172,goed
COAT-003,82,54.0,42.0,48.1,4.88,11.9,42.8,4.4,3.853,358.8,15.6,0.72,0.124,goed
COAT-003,83,54.3,41.6,48.0,4.96,12.0,45.9,4.3,3.899,358.8,15.6,0.43,0.041,goed
COAT-003,84,53.8,40.2,47.1,4.6,12.2,44.6,4.2,3.967,358.8,15.6,0.98,0.396,goed
COAT-003,85,53.8,40.4,47.0,4.92,12.1,45.5,4.4,4.013,358.8,15.6,1.01,0.078,goed
COAT-003,86,53.7,40.9,46.9,4.92,12.5,44.9,4.5,4.099,358.8,15.6,1.05,0.084,goed
COAT-003,87,54.1,41.9,48.3,4.93,11.6,43.4,4.6,4.121,358.8,15.6,0.69,0.072,goed
COAT-003,88,54.1,41.3,48.4,4.95,11.6,45.7,4.4,4.121,358.8,15.6,0.75,0.046,goed
COAT-003,89,54.0,41.4,48.0,4.91,12.0,45.5,4.4,4.214,358.8,15.6,0.79,0.091,goed
COAT-003,90,54.0,41.4,47.9,4.84,12.1,43.5,4.5,4.31,358.8,15.6,0.86,0.162,goed
COAT-003,91,54.2,41.3,47.8,4.99,11.7,44.5,4.4,4.303,358.8,15.6,0.63,0.014,goed
COAT-003,92,54.3,41.4,48.7,4.85,12.0,44.9,4.4,4.369,358.8,15.6,0.55,0.15,goed
COAT-003,93,54.4,40.9,47.8,4.89,12.1,43.7,4.5,4.399,358.8,15.6,0.44,0.109,goed
COAT-003,94,53.8,40.5,47.0,4.86,11.5,44.6,4.3,4.42,358.8,15.6,1.02,0.137,goed
COAT-003,95,54.4,41.4,47.8,4.8,12.0,44.0,4.3,4.487,358.8,15.6,0.44,0.202,goed
COAT-003,96,53.8,40.7,47.9,4.91,11.9,46.4,4.3,4.561,358.8,15.6,1.07,0.091,goed
COAT-003,97,54.3,40.6,47.3,4.85,11.7,45.0,4.5,4.571,358.8,15.6,0.54,0.15,goed
COAT-003,98,54.7,41.8,48.0,4.97,12.0,45.5,4.4,4.669,358.8,15.6,0.22,0.033,goed
COAT-003,99,54.4,41.3,48.4,4.65,12.0,44.6,4.5,4.705,358.8,15.6,0.45,0.347,goed
COAT-003,100,54.3,41.3,47.6,4.92,12.0,43.9,4.6,4.729,358.8,15.6,0.58,0.077,goed
