alarm_id,timestamp,tag,prioriteit,type,status,duur_sec,is_nuisance,in_alarm_flood,operator_actie,dag_type,shift
281,2025-01-02 15:00:24,AAL-601,medium,analyse,acknowledged,943,0,0,geen,werkdag,avond
211,2025-01-02 15:09:35,FAL-301,hoog,debiet,acknowledged,567,0,0,actie_genomen,werkdag,avond
275,2025-01-02 15:12:25,XA-502,laag,equipment,acknowledged,504,1,0,geen,werkdag,avond
310,2025-01-02 15:22:30,CA-801,laag,communicatie,teruggekeerd,85,1,0,acknowledge,werkdag,avond
273,2025-01-02 15:55:30,XA-502,laag,equipment,teruggekeerd,201,1,0,acknowledge,werkdag,avond
209,2025-01-02 15:56:56,PAH-202,laag,druk,acknowledged,2,1,0,actie_genomen,werkdag,avond
199,2025-01-02 16:03:47,PAH-202,laag,druk,acknowledged,68,1,0,acknowledge,werkdag,avond
226,2025-01-02 16:31:49,FAL-302,medium,debiet,acknowledged,492,1,0,acknowledge,werkdag,avond
197,2025-01-02 17:02:17,PAH-202,laag,druk,teruggekeerd,48,1,0,geen,werkdag,avond
302,2025-01-02 17:17:34,CA-801,laag,communicatie,acknowledged,52,1,0,acknowledge,werkdag,avond
306,2025-01-02 17:22:51,CA-801,laag,communicatie,teruggekeerd,396,1,0,acknowledge,werkdag,avond
266,2025-01-02 17:32:32,XA-502,laag,equipment,teruggekeerd,299,1,0,acknowledge,werkdag,avond
204,2025-01-02 17:35:47,PAH-202,laag,druk,acknowledged,873,1,0,geen,werkdag,avond
293,2025-01-02 17:49:01,CA-801,laag,communicatie,teruggekeerd,218,1,0,acknowledge,werkdag,avond
253,2025-01-02 18:04:14,XA-502,laag,equipment,acknowledged,112,1,0,geen,werkdag,avond
215,2025-01-02 18:21:07,FAL-302,medium,debiet,actief,29,1,0,acknowledge,werkdag,avond
196,2025-01-02 18:22:56,PAH-202,laag,druk,acknowledged,323,1,0,acknowledge,werkdag,avond
299,2025-01-02 18:23:36,CA-801,laag,communicatie,acknowledged,357,1,0,actie_genomen,werkdag,avond
202,2025-01-02 18:27:07,PAH-202,laag,druk,actief,643,1,0,actie_genomen,werkdag,avond
194,2025-01-02 18:42:55,PAH-202,laag,druk,actief,336,1,0,acknowledge,werkdag,avond
305,2025-01-02 18:44:00,CA-801,laag,communicatie,actief,191,1,0,acknowledge,werkdag,avond
267,2025-01-02 19:00:25,XA-502,laag,equipment,acknowledged,1181,1,0,suppress,werkdag,avond
251,2025-01-02 19:25:23,XA-502,laag,equipment,acknowledged,80,1,0,acknowledge,werkdag,avond
168,2025-01-02 19:35:06,TAH-102,medium,temperatuur,teruggekeerd,93,1,0,actie_genomen,werkdag,avond
207,2025-01-02 20:00:49,PAH-202,laag,druk,teruggekeerd,35,1,0,actie_genomen,werkdag,avond
308,2025-01-02 20:01:08,CA-801,laag,communicatie,acknowledged,251,1,0,acknowledge,werkdag,avond
178,2025-01-02 20:01:11,TAH-102,medium,temperatuur,teruggekeerd,10,1,0,geen,werkdag,avond
264,2025-01-02 20:05:20,XA-502,laag,equipment,acknowledged,247,1,0,actie_genomen,werkdag,avond
229,2025-01-02 20:09:02,FAL-302,medium,debiet,teruggekeerd,646,1,0,suppress,werkdag,avond
171,2025-01-02 20:13:31,TAH-102,medium,temperatuur,acknowledged,399,1,0,acknowledge,werkdag,avond
250,2025-01-02 20:15:08,XA-502,laag,equipment,actief,367,1,0,geen,werkdag,avond
258,2025-01-02 20:59:39,XA-502,laag,equipment,acknowledged,332,1,0,acknowledge,werkdag,avond
242,2025-01-02 21:03:14,LALL-401,kritiek,niveau,actief,307,0,0,geen,werkdag,avond
192,2025-01-02 21:15:15,PAH-202,laag,druk,acknowledged,1,1,0,suppress,werkdag,avond
262,2025-01-02 21:15:42,XA-502,laag,equipment,acknowledged,129,1,0,geen,werkdag,avond
261,2025-01-02 21:21:31,XA-502,laag,equipment,teruggekeerd,75,1,0,actie_genomen,werkdag,avond
212,2025-01-02 21:27:48,FAH-301,medium,debiet,acknowledged,162,0,0,actie_genomen,werkdag,avond
255,2025-01-02 21:34:58,XA-502,laag,equipment,acknowledged,177,1,0,actie_genomen,werkdag,avond
234,2025-01-02 21:55:25,FAL-302,medium,debiet,teruggekeerd,536,1,0,geen,werkdag,avond
169,2025-01-02 21:59:34,TAH-102,medium,temperatuur,acknowledged,187,1,0,actie_genomen,werkdag,avond
278,2025-01-02 22:07:52,XA-502,laag,equipment,acknowledged,84,1,0,acknowledge,werkdag,nacht
254,2025-01-02 22:08:02,XA-502,laag,equipment,actief,14,1,0,actie_genomen,werkdag,nacht
268,2025-01-02 22:14:30,XA-502,laag,equipment,actief,479,1,0,acknowledge,werkdag,nacht
283,2025-01-02 22:35:36,CA-801,laag,communicatie,actief,238,1,0,suppress,werkdag,nacht
217,2025-01-02 22:51:37,FAL-302,medium,debiet,acknowledged,28,1,0,geen,werkdag,nacht
297,2025-01-02 22:51:49,CA-801,laag,communicatie,acknowledged,694,1,0,acknowledge,werkdag,nacht
240,2025-01-02 22:53:16,LAL-401,hoog,niveau,actief,1484,0,0,suppress,werkdag,nacht
186,2025-01-02 22:57:28,PAH-202,laag,druk,acknowledged,146,1,0,actie_genomen,werkdag,nacht
246,2025-01-02 23:02:42,XA-501,medium,equipment,actief,3832,0,0,acknowledge,werkdag,nacht
232,2025-01-02 23:10:39,FAL-302,medium,debiet,teruggekeerd,564,1,0,acknowledge,werkdag,nacht
176,2025-01-02 23:15:29,TAH-102,medium,temperatuur,actief,24,1,0,geen,werkdag,nacht
200,2025-01-02 23:15:44,PAH-202,laag,druk,acknowledged,240,1,0,acknowledge,werkdag,nacht
230,2025-01-02 23:21:21,FAL-302,medium,debiet,acknowledged,125,1,0,actie_genomen,werkdag,nacht
282,2025-01-02 23:34:23,SA-701,hoog,veiligheid,acknowledged,104,0,0,geen,werkdag,nacht
265,2025-01-02 23:55:38,XA-502,laag,equipment,acknowledged,129,1,0,acknowledge,werkdag,nacht
256,2025-01-02 23:57:51,XA-502,laag,equipment,acknowledged,843,1,0,acknowledge,werkdag,nacht
438,2025-01-03 00:11:53,CA-801,laag,communicatie,acknowledged,20,1,0,acknowledge,werkdag,nacht
349,2025-01-03 00:48:55,FAL-301,hoog,debiet,acknowledged,442,0,0,suppress,werkdag,nacht
384,2025-01-03 01:05:50,XA-501,medium,equipment,acknowledged,129,0,0,acknowledge,werkdag,nacht
366,2025-01-03 01:08:38,FAL-302,medium,debiet,teruggekeerd,979,1,0,geen,werkdag,nacht
359,2025-01-03 01:21:23,FAL-302,medium,debiet,actief,656,1,0,acknowledge,werkdag,nacht
430,2025-01-03 01:22:58,AAL-601,medium,analyse,acknowledged,251,0,0,geen,werkdag,nacht
364,2025-01-03 01:25:10,FAL-302,medium,debiet,actief,416,1,0,actie_genomen,werkdag,nacht
343,2025-01-03 02:05:42,PAH-202,laag,druk,acknowledged,435,1,0,actie_genomen,werkdag,nacht
342,2025-01-03 02:15:08,PAH-202,laag,druk,teruggekeerd,227,1,0,geen,werkdag,nacht
381,2025-01-03 02:22:59,LAL-401,hoog,niveau,teruggekeerd,41,0,0,geen,werkdag,nacht
448,2025-01-03 02:26:11,CA-801,laag,communicatie,actief,592,1,0,acknowledge,werkdag,nacht
383,2025-01-03 02:32:24,XA-501,medium,equipment,actief,521,0,0,suppress,werkdag,nacht
407,2025-01-03 02:47:01,XA-502,laag,equipment,actief,67,1,0,acknowledge,werkdag,nacht
333,2025-01-03 02:50:06,PAH-202,laag,druk,actief,18,1,0,acknowledge,werkdag,nacht
387,2025-01-03 02:51:57,XA-501,medium,equipment,acknowledged,511,0,0,geen,werkdag,nacht
371,2025-01-03 03:04:41,FAL-302,medium,debiet,actief,269,1,0,acknowledge,werkdag,nacht
449,2025-01-03 03:10:03,CA-801,laag,communicatie,acknowledged,74,1,0,geen,werkdag,nacht
413,2025-01-03 03:40:23,XA-502,laag,equipment,actief,3,1,0,geen,werkdag,nacht
405,2025-01-03 03:44:46,XA-502,laag,equipment,actief,122,1,0,suppress,werkdag,nacht
355,2025-01-03 03:54:03,FAL-302,medium,debiet,actief,480,1,0,actie_genomen,werkdag,nacht
334,2025-01-03 04:00:39,PAH-202,laag,druk,acknowledged,99,1,0,actie_genomen,werkdag,nacht
447,2025-01-03 04:19:14,CA-801,laag,communicatie,teruggekeerd,450,1,0,geen,werkdag,nacht
335,2025-01-03 05:01:33,PAH-202,laag,druk,teruggekeerd,864,1,0,geen,werkdag,nacht
396,2025-01-03 05:01:57,XA-502,laag,equipment,teruggekeerd,487,1,0,acknowledge,werkdag,nacht
318,2025-01-03 05:09:54,TAH-101,hoog,temperatuur,acknowledged,105,0,0,geen,werkdag,nacht
452,2025-01-03 06:08:29,CA-801,laag,communicatie,teruggekeerd,715,1,0,geen,werkdag,dag
375,2025-01-03 06:21:02,FAL-302,medium,debiet,acknowledged,449,1,0,acknowledge,werkdag,dag
409,2025-01-03 06:22:51,XA-502,laag,equipment,acknowledged,55,1,0,suppress,werkdag,dag
401,2025-01-03 06:35:37,XA-502,laag,equipment,actief,494,1,0,actie_genomen,werkdag,dag
450,2025-01-03 06:43:57,CA-801,laag,communicatie,acknowledged,449,1,0,acknowledge,werkdag,dag
350,2025-01-03 06:45:32,FAH-301,medium,debiet,teruggekeerd,41,0,0,geen,werkdag,dag
389,2025-01-03 06:48:42,XA-501,medium,equipment,actief,511,0,0,actie_genomen,werkdag,dag
347,2025-01-03 06:56:54,PAH-202,laag,druk,actief,476,1,0,acknowledge,werkdag,dag
331,2025-01-03 07:03:30,PAH-201,hoog,druk,acknowledged,562,0,0,actie_genomen,werkdag,dag
403,2025-01-03 07:18:34,XA-502,laag,equipment,acknowledged,8,1,0,acknowledge,werkdag,dag
426,2025-01-03 07:28:48,AAH-601,medium,analyse,acknowledged,963,0,0,acknowledge,werkdag,dag
439,2025-01-03 08:00:13,CA-801,laag,communicatie,acknowledged,101,1,0,suppress,werkdag,dag
330,2025-01-03 08:01:49,PAH-201,hoog,druk,acknowledged,452,0,0,acknowledge,werkdag,dag
454,2025-01-03 08:13:24,CA-801,laag,communicatie,acknowledged,338,1,0,geen,werkdag,dag
455,2025-01-03 08:13:31,CA-801,laag,communicatie,teruggekeerd,57,1,0,geen,werkdag,dag
410,2025-01-03 08:33:44,XA-502,laag,equipment,acknowledged,145,1,0,actie_genomen,werkdag,dag
382,2025-01-03 08:42:49,LAL-401,hoog,niveau,acknowledged,336,0,0,acknowledge,werkdag,dag
406,2025-01-03 08:46:37,XA-502,laag,equipment,acknowledged,203,1,0,acknowledge,werkdag,dag
320,2025-01-03 09:10:25,TAH-101,hoog,temperatuur,acknowledged,1980,0,0,acknowledge,werkdag,dag
402,2025-01-03 09:11:49,XA-502,laag,equipment,acknowledged,464,1,0,acknowledge,werkdag,dag
367,2025-01-03 09:31:48,FAL-302,medium,debiet,actief,15,1,0,actie_genomen,werkdag,dag
327,2025-01-03 09:44:43,TAH-102,medium,temperatuur,acknowledged,189,1,0,acknowledge,werkdag,dag
404,2025-01-03 09:44:51,XA-502,laag,equipment,acknowledged,27,1,0,actie_genomen,werkdag,dag
418,2025-01-03 09:54:40,XA-502,laag,equipment,acknowledged,743,1,0,suppress,werkdag,dag
345,2025-01-03 10:03:35,PAH-202,laag,druk,acknowledged,6,1,0,acknowledge,werkdag,dag
427,2025-01-03 10:10:44,AAH-601,medium,analyse,acknowledged,546,0,0,geen,werkdag,dag
352,2025-01-03 10:13:16,FAH-301,medium,debiet,acknowledged,33,0,0,acknowledge,werkdag,dag
421,2025-01-03 10:19:39,AAH-601,medium,analyse,actief,482,0,0,actie_genomen,werkdag,dag
380,2025-01-03 10:21:49,LAH-401,hoog,niveau,acknowledged,820,0,0,acknowledge,werkdag,dag
391,2025-01-03 10:26:00,XA-501,medium,equipment,actief,117,0,0,acknowledge,werkdag,dag
356,2025-01-03 10:26:56,FAL-302,medium,debiet,actief,61,1,0,geen,werkdag,dag
323,2025-01-03 10:38:56,TAL-101,hoog,temperatuur,acknowledged,160,0,0,geen,werkdag,dag
332,2025-01-03 10:39:52,PAL-201,medium,druk,acknowledged,209,0,0,actie_genomen,werkdag,dag
394,2025-01-03 11:14:37,XA-502,laag,equipment,acknowledged,179,1,0,acknowledge,werkdag,dag
358,2025-01-03 11:16:02,FAL-302,medium,debiet,acknowledged,448,1,0,acknowledge,werkdag,dag
374,2025-01-03 11:16:27,FAL-302,medium,debiet,acknowledged,50,1,0,geen,werkdag,dag
436,2025-01-03 11:26:34,CA-801,laag,communicatie,actief,502,1,0,geen,werkdag,dag
378,2025-01-03 11:28:38,LAH-401,hoog,niveau,actief,64,0,0,geen,werkdag,dag
369,2025-01-03 11:41:54,FAL-302,medium,debiet,acknowledged,271,1,0,acknowledge,werkdag,dag
348,2025-01-03 11:44:35,PAH-202,laag,druk,acknowledged,555,1,0,actie_genomen,werkdag,dag
431,2025-01-03 11:50:16,AAL-601,medium,analyse,acknowledged,337,0,0,geen,werkdag,dag
338,2025-01-03 11:52:25,PAH-202,laag,druk,actief,637,1,0,acknowledge,werkdag,dag
351,2025-01-03 11:58:24,FAH-301,medium,debiet,teruggekeerd,630,0,0,actie_genomen,werkdag,dag
437,2025-01-03 12:00:26,CA-801,laag,communicatie,acknowledged,25,1,0,actie_genomen,werkdag,dag
370,2025-01-03 12:13:02,FAL-302,medium,debiet,teruggekeerd,144,1,0,actie_genomen,werkdag,dag
408,2025-01-03 12:26:29,XA-502,laag,equipment,actief,438,1,0,geen,werkdag,dag
361,2025-01-03 13:02:04,FAL-302,medium,debiet,teruggekeerd,165,1,0,geen,werkdag,dag
353,2025-01-03 13:05:12,FAH-301,medium,debiet,acknowledged,732,0,0,actie_genomen,werkdag,dag
423,2025-01-03 13:07:03,AAH-601,medium,analyse,acknowledged,32,0,0,acknowledge,werkdag,dag
433,2025-01-03 13:11:52,SA-702,hoog,veiligheid,teruggekeerd,153,0,0,geen,werkdag,dag
386,2025-01-03 13:24:57,XA-501,medium,equipment,actief,124,0,0,acknowledge,werkdag,dag
392,2025-01-03 13:29:08,XA-502,laag,equipment,acknowledged,816,1,0,actie_genomen,werkdag,dag
376,2025-01-03 13:31:13,LAH-401,hoog,niveau,teruggekeerd,302,0,0,acknowledge,werkdag,dag
372,2025-01-03 14:06:12,FAL-302,medium,debiet,actief,278,1,0,geen,werkdag,avond
362,2025-01-03 14:14:28,FAL-302,medium,debiet,acknowledged,435,1,0,acknowledge,werkdag,avond
451,2025-01-03 14:18:04,CA-801,laag,communicatie,actief,748,1,0,geen,werkdag,avond
440,2025-01-03 15:17:40,CA-801,laag,communicatie,acknowledged,257,1,0,actie_genomen,werkdag,avond
393,2025-01-03 15:18:23,XA-502,laag,equipment,teruggekeerd,108,1,0,acknowledge,werkdag,avond
329,2025-01-03 15:19:42,PAH-201,hoog,druk,acknowledged,484,0,0,acknowledge,werkdag,avond
325,2025-01-03 15:21:23,TAH-102,medium,temperatuur,acknowledged,55,1,0,acknowledge,werkdag,avond
365,2025-01-03 15:26:37,FAL-302,medium,debiet,acknowledged,20,1,0,acknowledge,werkdag,avond
397,2025-01-03 15:44:28,XA-502,laag,equipment,acknowledged,49,1,0,acknowledge,werkdag,avond
442,2025-01-03 16:04:11,CA-801,laag,communicatie,teruggekeerd,238,1,0,geen,werkdag,avond
377,2025-01-03 16:36:05,LAH-401,hoog,niveau,actief,243,0,0,geen,werkdag,avond
425,2025-01-03 16:49:01,AAH-601,medium,analyse,actief,1700,0,0,acknowledge,werkdag,avond
344,2025-01-03 17:01:23,PAH-202,laag,druk,acknowledged,571,1,0,geen,werkdag,avond
357,2025-01-03 17:10:20,FAL-302,medium,debiet,acknowledged,221,1,0,suppress,werkdag,avond
416,2025-01-03 17:13:04,XA-502,laag,equipment,acknowledged,32,1,0,suppress,werkdag,avond
363,2025-01-03 17:16:17,FAL-302,medium,debiet,acknowledged,162,1,0,actie_genomen,werkdag,avond
368,2025-01-03 17:23:24,FAL-302,medium,debiet,acknowledged,101,1,0,suppress,werkdag,avond
354,2025-01-03 17:23:32,FAH-301,medium,debiet,acknowledged,403,0,0,actie_genomen,werkdag,avond
373,2025-01-03 17:25:12,FAL-302,medium,debiet,acknowledged,46,1,0,geen,werkdag,avond
400,2025-01-03 17:46:06,XA-502,laag,equipment,acknowledged,1858,1,0,acknowledge,werkdag,avond
390,2025-01-03 18:02:58,XA-501,medium,equipment,acknowledged,1486,0,0,acknowledge,werkdag,avond
336,2025-01-03 18:04:08,PAH-202,laag,druk,acknowledged,442,1,0,acknowledge,werkdag,avond
328,2025-01-03 18:18:36,TAH-102,medium,temperatuur,acknowledged,40,1,0,acknowledge,werkdag,avond
395,2025-01-03 18:23:00,XA-502,laag,equipment,actief,482,1,0,actie_genomen,werkdag,avond
432,2025-01-03 18:47:07,AAL-601,medium,analyse,acknowledged,1200,0,0,geen,werkdag,avond
412,2025-01-03 18:48:55,XA-502,laag,equipment,actief,423,1,0,geen,werkdag,avond
414,2025-01-03 18:55:19,XA-502,laag,equipment,acknowledged,175,1,0,actie_genomen,werkdag,avond
422,2025-01-03 19:04:44,AAH-601,medium,analyse,acknowledged,59,0,0,acknowledge,werkdag,avond
341,2025-01-03 19:17:28,PAH-202,laag,druk,actief,472,1,0,acknowledge,werkdag,avond
428,2025-01-03 19:28:56,AAL-601,medium,analyse,actief,99,0,0,actie_genomen,werkdag,avond
417,2025-01-03 20:14:37,XA-502,laag,equipment,acknowledged,173,1,0,acknowledge,werkdag,avond
379,2025-01-03 20:19:46,LAH-401,hoog,niveau,actief,574,0,0,actie_genomen,werkdag,avond
415,2025-01-03 20:20:26,XA-502,laag,equipment,teruggekeerd,30,1,0,actie_genomen,werkdag,avond
340,2025-01-03 20:20:51,PAH-202,laag,druk,acknowledged,214,1,0,acknowledge,werkdag,avond
326,2025-01-03 20:28:22,TAH-102,medium,temperatuur,actief,71,1,0,actie_genomen,werkdag,avond
360,2025-01-03 20:58:43,FAL-302,medium,debiet,acknowledged,277,1,0,acknowledge,werkdag,avond
429,2025-01-03 20:59:33,AAL-601,medium,analyse,acknowledged,1058,0,0,suppress,werkdag,avond
445,2025-01-03 21:11:46,CA-801,laag,communicatie,acknowledged,55,1,0,suppress,werkdag,avond
317,2025-01-03 21:11:51,TAH-101,hoog,temperatuur,actief,704,0,0,geen,werkdag,avond
420,2025-01-03 21:26:56,XA-502,laag,equipment,acknowledged,112,1,0,geen,werkdag,avond
324,2025-01-03 21:39:00,TAH-102,medium,temperatuur,acknowledged,523,1,0,actie_genomen,werkdag,avond
424,2025-01-03 21:58:55,AAH-601,medium,analyse,acknowledged,412,0,0,actie_genomen,werkdag,avond
346,2025-01-03 22:06:52,PAH-202,laag,druk,acknowledged,627,1,0,acknowledge,werkdag,nacht
435,2025-01-03 22:12:14,CA-801,laag,communicatie,acknowledged,84,1,0,acknowledge,werkdag,nacht
434,2025-01-03 22:12:27,CA-801,laag,communicatie,acknowledged,235,1,0,acknowledge,werkdag,nacht
388,2025-01-03 22:25:41,XA-501,medium,equipment,actief,408,0,0,actie_genomen,werkdag,nacht
444,2025-01-03 22:32:22,CA-801,laag,communicatie,acknowledged,513,1,0,suppress,werkdag,nacht
443,2025-01-03 22:32:59,CA-801,laag,communicatie,acknowledged,266,1,0,acknowledge,werkdag,nacht
419,2025-01-03 22:34:58,XA-502,laag,equipment,teruggekeerd,86,1,0,acknowledge,werkdag,nacht
319,2025-01-03 22:35:41,TAH-101,hoog,temperatuur,teruggekeerd,542,0,0,acknowledge,werkdag,nacht
339,2025-01-03 22:43:54,PAH-202,laag,druk,acknowledged,1121,1,0,actie_genomen,werkdag,nacht
337,2025-01-03 22:44:56,PAH-202,laag,druk,actief,97,1,0,suppress,werkdag,nacht
453,2025-01-03 22:49:26,CA-801,laag,communicatie,acknowledged,63,1,0,actie_genomen,werkdag,nacht
398,2025-01-03 22:50:45,XA-502,laag,equipment,teruggekeerd,39,1,0,acknowledge,werkdag,nacht
399,2025-01-03 22:51:49,XA-502,laag,equipment,acknowledged,755,1,0,acknowledge,werkdag,nacht
385,2025-01-03 23:01:13,XA-501,medium,equipment,acknowledged,713,0,0,acknowledge,werkdag,nacht
446,2025-01-03 23:23:17,CA-801,laag,communicatie,acknowledged,308,1,0,geen,werkdag,nacht
322,2025-01-03 23:24:31,TAL-101,hoog,temperatuur,acknowledged,788,0,0,suppress,werkdag,nacht
441,2025-01-03 23:47:59,CA-801,laag,communicatie,actief,66,1,0,acknowledge,werkdag,nacht
411,2025-01-03 23:56:19,XA-502,laag,equipment,actief,80,1,0,actie_genomen,werkdag,nacht
321,2025-01-03 23:58:42,TAL-101,hoog,temperatuur,acknowledged,527,0,0,acknowledge,werkdag,nacht
470,2025-01-04 00:05:33,TAH-102,medium,temperatuur,actief,10,1,0,acknowledge,weekend,nacht
549,2025-01-04 00:08:47,CA-801,laag,communicatie,acknowledged,202,1,0,actie_genomen,weekend,nacht
543,2025-01-04 00:10:17,CA-801,laag,communicatie,teruggekeerd,42,1,0,actie_genomen,weekend,nacht
539,2025-01-04 00:19:03,AAL-601,medium,analyse,acknowledged,2238,0,0,actie_genomen,weekend,nacht
496,2025-01-04 00:19:55,FAH-301,medium,debiet,actief,141,0,0,acknowledge,weekend,nacht
478,2025-01-04 00:41:30,PAH-202,laag,druk,teruggekeerd,233,1,0,acknowledge,weekend,nacht
487,2025-01-04 00:43:01,PAH-202,laag,druk,acknowledged,2165,1,0,geen,weekend,nacht
500,2025-01-04 00:45:57,FAL-302,medium,debiet,actief,116,1,0,acknowledge,weekend,nacht
467,2025-01-04 00:46:43,TAH-102,medium,temperatuur,teruggekeerd,259,1,0,acknowledge,weekend,nacht
551,2025-01-04 01:11:41,CA-801,laag,communicatie,actief,5,1,0,acknowledge,weekend,nacht
554,2025-01-04 01:18:02,CA-801,laag,communicatie,acknowledged,93,1,0,geen,weekend,nacht
481,2025-01-04 01:26:32,PAH-202,laag,druk,acknowledged,68,1,0,actie_genomen,weekend,nacht
546,2025-01-04 02:34:49,CA-801,laag,communicatie,actief,71,1,0,geen,weekend,nacht
498,2025-01-04 02:47:05,FAL-302,medium,debiet,actief,156,1,0,acknowledge,weekend,nacht
492,2025-01-04 02:48:58,FAL-301,hoog,debiet,actief,425,0,0,actie_genomen,weekend,nacht
503,2025-01-04 02:54:56,FAL-302,medium,debiet,acknowledged,35,1,0,actie_genomen,weekend,nacht
471,2025-01-04 02:58:55,TAH-102,medium,temperatuur,teruggekeerd,12,1,0,geen,weekend,nacht
473,2025-01-04 03:01:49,TAH-102,medium,temperatuur,teruggekeerd,639,1,0,acknowledge,weekend,nacht
514,2025-01-04 03:06:40,XA-501,medium,equipment,acknowledged,254,0,0,actie_genomen,weekend,nacht
516,2025-01-04 03:49:15,XA-502,laag,equipment,acknowledged,111,1,0,acknowledge,weekend,nacht
505,2025-01-04 03:49:37,FAL-302,medium,debiet,acknowledged,307,1,0,acknowledge,weekend,nacht
520,2025-01-04 03:50:11,XA-502,laag,equipment,acknowledged,275,1,0,acknowledge,weekend,nacht
489,2025-01-04 04:05:28,PAH-202,laag,druk,actief,32,1,0,actie_genomen,weekend,nacht
480,2025-01-04 04:14:59,PAH-202,laag,druk,actief,43,1,0,geen,weekend,nacht
482,2025-01-04 04:43:24,PAH-202,laag,druk,teruggekeerd,52,1,0,actie_genomen,weekend,nacht
553,2025-01-04 04:53:14,CA-801,laag,communicatie,acknowledged,4,1,0,actie_genomen,weekend,nacht
508,2025-01-04 04:53:30,LAH-401,hoog,niveau,acknowledged,714,0,0,suppress,weekend,nacht
501,2025-01-04 05:02:46,FAL-302,medium,debiet,acknowledged,520,1,0,actie_genomen,weekend,nacht
504,2025-01-04 05:46:41,FAL-302,medium,debiet,acknowledged,432,1,0,acknowledge,weekend,nacht
469,2025-01-04 06:18:32,TAH-102,medium,temperatuur,acknowledged,590,1,0,acknowledge,weekend,dag
555,2025-01-04 06:22:31,CA-801,laag,communicatie,actief,260,1,0,acknowledge,weekend,dag
529,2025-01-04 06:28:37,XA-502,laag,equipment,actief,403,1,0,acknowledge,weekend,dag
499,2025-01-04 06:39:59,FAL-302,medium,debiet,acknowledged,197,1,0,suppress,weekend,dag
557,2025-01-04 07:09:21,CA-801,laag,communicatie,actief,292,1,0,acknowledge,weekend,dag
483,2025-01-04 07:10:55,PAH-202,laag,druk,teruggekeerd,52,1,0,actie_genomen,weekend,dag
527,2025-01-04 07:13:47,XA-502,laag,equipment,acknowledged,251,1,0,suppress,weekend,dag
541,2025-01-04 07:18:40,CA-801,laag,communicatie,teruggekeerd,233,1,0,acknowledge,weekend,dag
497,2025-01-04 07:38:01,FAL-302,medium,debiet,acknowledged,35,1,0,acknowledge,weekend,dag
486,2025-01-04 07:42:43,PAH-202,laag,druk,actief,218,1,0,actie_genomen,weekend,dag
510,2025-01-04 07:51:27,XA-501,medium,equipment,teruggekeerd,386,0,0,geen,weekend,dag
491,2025-01-04 07:58:30,FAL-301,hoog,debiet,acknowledged,401,0,0,acknowledge,weekend,dag
493,2025-01-04 08:32:20,FAH-301,medium,debiet,acknowledged,1177,0,0,geen,weekend,dag
495,2025-01-04 09:11:09,FAH-301,medium,debiet,actief,511,0,0,geen,weekend,dag
458,2025-01-04 09:36:51,TAH-101,hoog,temperatuur,actief,2625,0,0,acknowledge,weekend,dag
484,2025-01-04 09:39:31,PAH-202,laag,druk,acknowledged,383,1,0,suppress,weekend,dag
536,2025-01-04 09:44:47,AAL-601,medium,analyse,actief,94,0,0,actie_genomen,weekend,dag
534,2025-01-04 09:50:20,AAH-601,medium,analyse,acknowledged,1252,0,0,acknowledge,weekend,dag
465,2025-01-04 10:05:28,TAH-102,medium,temperatuur,acknowledged,205,1,0,acknowledge,weekend,dag
