timestamp,API_voeding_kgh,excipient_voeding_kgh,glijmiddel_voeding_kgh,totaal_debiet_kgh,menger_snelheid_RPM,menger_torque_Nm,menger_temp_C,verblijftijd_sec,API_fractie,RSD_pct,NIR_RSD_pct,spec_conform,verstoring
2025-03-01 00:38:10,4.912,44.91,0.503,50.33,251,7.66,27.0,119,0.0976,0.95,1.27,1,normaal
2025-03-01 00:38:20,4.888,45.4,0.505,50.79,251,7.71,27.0,119,0.09624,0.96,0.97,1,normaal
2025-03-01 00:38:30,4.922,45.04,0.502,50.46,249,7.76,27.0,116,0.09754,0.96,0.98,1,normaal
2025-03-01 00:38:40,4.922,45.1,0.52,50.54,249,7.75,27.0,122,0.09739,0.96,0.44,1,normaal
2025-03-01 00:38:50,4.922,45.12,0.484,50.52,251,7.64,27.0,114,0.09742,0.94,1.32,1,normaal
2025-03-01 00:39:00,4.874,44.79,0.516,50.18,251,7.68,27.0,120,0.09714,0.93,1.17,1,normaal
2025-03-01 00:39:10,4.913,44.87,0.504,50.28,252,7.71,27.0,120,0.09771,0.93,1.42,1,normaal
2025-03-01 00:39:20,4.833,45.06,0.506,50.4,252,7.69,27.0,123,0.09589,1.0,1.25,1,normaal
2025-03-01 00:39:30,4.92,45.6,0.504,51.03,248,7.65,27.0,119,0.09641,1.03,1.22,1,normaal
2025-03-01 00:39:40,4.913,44.79,0.491,50.19,250,7.68,27.0,118,0.09789,1.01,1.5,1,normaal
2025-03-01 00:39:50,4.994,44.74,0.497,50.23,250,7.7,27.0,118,0.09943,1.06,1.28,1,normaal
2025-03-01 00:40:00,4.995,45.12,0.517,50.63,250,7.72,27.0,118,0.09866,1.07,0.66,1,normaal
2025-03-01 00:40:10,4.983,45.23,0.483,50.69,252,7.63,27.0,121,0.0983,1.02,0.74,1,normaal
2025-03-01 00:40:20,4.833,45.35,0.514,50.7,250,7.63,27.0,122,0.09532,1.12,1.38,1,normaal
2025-03-01 00:40:30,4.834,44.85,0.491,50.17,248,7.65,27.0,116,0.09635,1.14,1.19,1,normaal
2025-03-01 00:40:40,4.993,45.38,0.507,50.88,251,7.75,27.0,118,0.09814,1.14,0.86,1,normaal
2025-03-01 00:40:50,4.949,44.32,0.526,49.79,251,7.58,27.0,109,0.09938,1.18,1.39,1,normaal
2025-03-01 00:41:00,4.982,44.74,0.52,50.24,248,7.73,27.0,124,0.09915,1.2,1.0,1,normaal
2025-03-01 00:41:10,4.865,44.78,0.511,50.16,250,7.59,27.0,128,0.09699,1.21,1.33,1,normaal
2025-03-01 00:41:20,4.958,45.16,0.502,50.62,249,7.75,27.0,118,0.09794,1.12,0.9,1,normaal
2025-03-01 00:41:30,4.95,44.5,0.513,49.96,249,7.68,27.0,116,0.09907,1.08,0.55,1,normaal
2025-03-01 00:41:40,4.969,45.01,0.513,50.49,249,7.71,27.0,119,0.09841,1.06,0.96,1,normaal
2025-03-01 00:41:50,4.969,44.9,0.507,50.38,251,7.86,27.0,121,0.09863,1.06,0.76,1,normaal
2025-03-01 00:42:00,4.952,44.82,0.495,50.27,251,7.68,27.0,113,0.09851,1.07,1.42,1,normaal
2025-03-01 00:42:10,4.878,44.97,0.518,50.37,250,7.62,27.0,127,0.09684,1.07,1.29,1,normaal
2025-03-01 00:42:20,4.868,45.19,0.5,50.55,252,7.65,27.0,115,0.0963,1.09,1.13,1,normaal
2025-03-01 00:42:30,4.818,44.87,0.495,50.18,249,7.65,27.0,115,0.09601,1.13,1.53,1,normaal
2025-03-01 00:42:40,4.888,45.43,0.49,50.8,253,7.54,27.0,125,0.09621,1.15,1.28,1,normaal
2025-03-01 00:42:50,4.862,44.86,0.494,50.21,251,7.55,27.0,124,0.09682,1.16,0.4,1,normaal
2025-03-01 00:43:00,4.845,45.05,0.505,50.4,252,7.74,27.0,115,0.09612,1.16,1.44,1,normaal
2025-03-01 00:43:10,4.88,44.63,0.506,50.02,249,7.67,27.0,118,0.09755,1.16,1.47,1,normaal
2025-03-01 00:43:20,4.836,45.14,0.503,50.48,251,7.98,27.0,120,0.09579,1.18,1.22,1,normaal
2025-03-01 00:43:30,4.812,45.51,0.482,50.8,250,7.67,27.0,119,0.09472,1.28,1.41,1,normaal
2025-03-01 00:43:40,4.89,44.52,0.494,49.9,250,7.64,27.0,113,0.09798,1.29,1.26,1,normaal
2025-03-01 00:43:50,4.902,44.94,0.502,50.34,250,7.84,27.0,114,0.09737,1.29,1.16,1,normaal
2025-03-01 00:44:00,4.953,44.55,0.49,49.99,250,7.71,27.0,110,0.09907,1.32,0.56,1,normaal
2025-03-01 00:44:10,4.915,45.28,0.491,50.69,250,7.93,27.0,107,0.09696,1.32,1.25,1,normaal
2025-03-01 00:44:20,4.889,45.68,0.5,51.07,248,7.68,27.0,128,0.09572,1.33,1.63,1,normaal
2025-03-01 00:44:30,4.879,45.08,0.507,50.47,250,7.72,27.0,124,0.09668,1.33,1.88,1,normaal
2025-03-01 00:44:40,4.891,45.4,0.515,50.81,250,7.65,27.0,123,0.09626,1.34,1.13,1,normaal
2025-03-01 00:44:50,4.921,44.81,0.518,50.25,250,7.7,27.0,118,0.09794,1.29,0.98,1,normaal
2025-03-01 00:45:00,4.884,45.22,0.493,50.59,251,7.56,27.0,124,0.09653,1.27,1.96,1,normaal
2025-03-01 00:45:10,4.883,45.42,0.5,50.8,251,7.83,27.0,118,0.09613,1.27,0.81,1,normaal
2025-03-01 00:45:20,4.972,45.18,0.519,50.67,249,7.55,27.0,112,0.09813,1.23,1.16,1,normaal
2025-03-01 00:45:30,4.951,44.74,0.506,50.19,250,7.8,27.0,114,0.09863,1.24,1.3,1,normaal
2025-03-01 00:45:40,4.907,44.78,0.484,50.17,249,7.89,27.0,115,0.09781,1.23,1.36,1,normaal
2025-03-01 00:45:50,4.851,44.44,0.497,49.79,250,7.82,27.0,124,0.09745,1.17,1.87,1,normaal
2025-03-01 00:46:00,4.891,45.07,0.496,50.46,249,7.8,27.0,126,0.09694,1.11,0.81,1,normaal
2025-03-01 00:46:10,4.895,44.69,0.478,50.06,252,7.73,27.0,109,0.09777,1.12,1.29,1,normaal
2025-03-01 00:46:20,4.894,44.81,0.513,50.22,251,7.79,27.0,122,0.09746,1.11,0.78,1,normaal
2025-03-01 00:46:30,4.898,45.41,0.499,50.81,251,7.6,27.0,115,0.0964,1.06,1.19,1,normaal
2025-03-01 00:46:40,4.941,44.93,0.498,50.37,249,7.75,27.0,116,0.0981,1.05,0.92,1,normaal
2025-03-01 00:46:50,4.95,44.94,0.493,50.38,250,7.78,27.0,123,0.09826,1.03,1.19,1,normaal
2025-03-01 00:47:00,4.953,45.14,0.506,50.6,250,7.57,27.0,113,0.09789,1.01,1.59,1,normaal
2025-03-01 00:47:10,4.964,44.6,0.513,50.08,248,7.64,27.0,120,0.09912,1.08,1.02,1,normaal
2025-03-01 00:47:20,4.833,45.86,0.501,51.2,250,7.63,27.0,120,0.0944,1.18,1.14,1,normaal
2025-03-01 00:47:30,4.905,45.38,0.488,50.77,250,7.85,27.0,113,0.0966,1.17,1.13,1,normaal
2025-03-01 00:47:40,4.93,44.66,0.493,50.08,251,7.72,27.0,111,0.09844,1.18,1.2,1,normaal
2025-03-01 00:47:50,4.865,45.24,0.494,50.6,249,7.76,27.0,115,0.09614,1.19,1.36,1,normaal
2025-03-01 00:48:00,4.905,45.11,0.487,50.5,250,7.61,27.0,125,0.09713,1.18,0.92,1,normaal
2025-03-01 00:48:10,4.958,44.84,0.486,50.29,249,7.55,27.0,118,0.0986,1.2,0.9,1,normaal
2025-03-01 00:48:20,4.939,45.21,0.489,50.64,250,7.79,27.0,120,0.09752,1.17,1.01,1,normaal
2025-03-01 00:48:30,4.977,45.38,0.495,50.85,247,7.53,26.9,118,0.09787,1.07,0.72,1,normaal
2025-03-01 00:48:40,4.924,45.11,0.507,50.54,250,7.52,27.0,109,0.09742,1.07,0.93,1,normaal
2025-03-01 00:48:50,4.929,45.04,0.514,50.49,249,7.78,27.0,116,0.09764,1.07,1.33,1,normaal
2025-03-01 00:49:00,4.848,44.36,0.489,49.69,250,7.74,27.0,111,0.09755,1.02,0.82,1,normaal
2025-03-01 00:49:10,4.882,44.5,0.488,49.87,251,7.61,27.0,123,0.09788,1.02,0.98,1,normaal
2025-03-01 00:49:20,4.855,45.13,0.487,50.47,252,7.81,27.0,128,0.09619,1.0,1.17,1,normaal
2025-03-01 00:49:30,4.87,44.68,0.501,50.06,248,7.67,27.0,129,0.0973,0.99,0.79,1,normaal
2025-03-01 00:49:40,4.846,45.37,0.513,50.73,250,7.64,27.0,113,0.09554,1.03,1.56,1,normaal
2025-03-01 00:49:50,4.853,45.44,0.516,50.81,251,7.62,27.0,119,0.09551,1.07,1.21,1,normaal
2025-03-01 00:50:00,4.939,45.19,0.5,50.63,247,7.64,26.9,125,0.09756,1.07,1.19,1,normaal
2025-03-01 00:50:10,4.926,44.86,0.488,50.27,250,7.64,27.0,119,0.09798,1.05,1.19,1,normaal
2025-03-01 00:50:20,4.939,45.32,0.503,50.76,248,7.75,27.0,119,0.09729,1.04,1.18,1,normaal
2025-03-01 00:50:30,4.917,44.66,0.51,50.08,252,7.67,27.0,122,0.09817,1.02,1.07,1,normaal
2025-03-01 00:50:40,4.919,45.02,0.509,50.45,249,7.71,27.0,120,0.09749,1.02,0.85,1,normaal
2025-03-01 00:50:50,4.852,44.82,0.498,50.17,250,7.78,27.0,119,0.09672,1.02,0.96,1,normaal
2025-03-01 00:51:00,4.937,45.19,0.507,50.64,250,7.94,27.0,123,0.0975,1.02,1.17,1,normaal
2025-03-01 00:51:10,4.929,44.45,0.487,49.87,250,7.77,27.0,123,0.09885,1.06,1.24,1,normaal
2025-03-01 00:51:20,4.937,45.16,0.498,50.59,250,7.55,27.0,126,0.09757,1.06,1.29,1,normaal
2025-03-01 00:51:30,4.811,45.53,0.504,50.85,251,7.69,27.0,127,0.09463,1.16,1.21,1,normaal
2025-03-01 00:51:40,4.895,45.09,0.481,50.47,251,7.96,27.0,123,0.09699,1.15,1.03,1,normaal
2025-03-01 00:51:50,5.003,45.02,0.508,50.54,250,7.82,27.0,118,0.09899,1.18,1.05,1,normaal
2025-03-01 00:52:00,4.964,45.09,0.512,50.57,250,7.81,27.0,120,0.09816,1.19,1.23,1,normaal
2025-03-01 00:52:10,4.923,45.76,0.486,51.17,248,7.65,27.0,123,0.09621,1.15,1.11,1,normaal
2025-03-01 00:52:20,4.908,44.9,0.488,50.3,250,7.97,27.0,124,0.09756,1.02,1.67,1,normaal
2025-03-01 00:52:30,5.052,45.07,0.498,50.62,251,7.69,27.0,127,0.09981,1.11,1.12,1,normaal
2025-03-01 00:52:40,4.938,44.84,0.512,50.29,250,7.62,27.0,119,0.0982,1.1,1.0,1,normaal
2025-03-01 00:52:50,4.959,44.4,0.498,49.86,250,7.74,27.0,117,0.09946,1.14,1.37,1,normaal
2025-03-01 00:53:00,4.907,45.28,0.499,50.69,251,7.76,27.0,118,0.0968,1.15,1.22,1,normaal
2025-03-01 00:53:10,4.929,44.93,0.522,50.38,248,7.73,27.0,121,0.09783,1.13,0.64,1,normaal
2025-03-01 00:53:20,4.957,45.06,0.497,50.51,250,7.68,27.0,120,0.09813,1.13,0.59,1,normaal
2025-03-01 00:53:30,4.921,44.83,0.499,50.25,250,7.89,27.0,118,0.09792,1.14,1.0,1,normaal
2025-03-01 00:53:40,4.908,44.92,0.485,50.32,251,7.65,27.0,120,0.09755,1.14,0.84,1,normaal
2025-03-01 00:53:50,4.912,45.03,0.523,50.47,251,7.68,27.0,116,0.09733,1.14,0.97,1,normaal
2025-03-01 00:54:00,4.873,44.84,0.492,50.2,250,7.67,27.0,128,0.09706,1.14,1.06,1,normaal
2025-03-01 00:54:10,4.93,44.84,0.51,50.28,249,7.79,27.0,116,0.09806,1.14,1.29,1,normaal
2025-03-01 00:54:20,4.924,44.9,0.481,50.3,249,7.81,27.0,127,0.09788,1.12,1.22,1,normaal
2025-03-01 00:54:30,4.956,44.81,0.507,50.27,246,7.72,26.9,118,0.09859,1.13,1.23,1,normaal
2025-03-01 00:54:40,4.856,44.63,0.495,49.98,250,7.56,27.0,122,0.09716,1.07,0.47,1,normaal
2025-03-01 00:54:50,5.02,44.99,0.512,50.52,249,7.77,27.0,120,0.09937,1.03,1.86,1,normaal
2025-03-01 00:55:00,4.957,45.0,0.506,50.46,251,7.63,27.0,121,0.09824,1.04,0.71,1,normaal
2025-03-01 00:55:10,4.951,44.95,0.496,50.4,251,7.67,27.0,124,0.09825,1.04,1.24,1,normaal
2025-03-01 00:55:20,4.974,45.37,0.509,50.85,249,7.72,27.0,133,0.09782,1.03,1.52,1,normaal
2025-03-01 00:55:30,5.018,45.41,0.499,50.92,251,7.52,27.0,116,0.09855,1.04,1.45,1,normaal
2025-03-01 00:55:40,4.906,45.36,0.484,50.75,249,7.84,27.0,125,0.09666,1.06,1.24,1,normaal
2025-03-01 00:55:50,4.933,45.16,0.49,50.58,251,7.71,27.0,113,0.09752,1.04,1.43,1,normaal
2025-03-01 00:56:00,5.025,45.02,0.494,50.54,250,7.55,27.0,131,0.09941,1.08,0.85,1,normaal
2025-03-01 00:56:10,4.998,44.85,0.503,50.35,249,7.88,27.0,126,0.09927,1.1,0.87,1,normaal
2025-03-01 00:56:20,4.922,45.04,0.488,50.45,250,7.52,27.0,113,0.09755,1.1,0.72,1,normaal
2025-03-01 00:56:30,4.904,45.42,0.492,50.81,252,7.86,27.0,120,0.09651,0.94,1.3,1,normaal
2025-03-01 00:56:40,4.989,44.74,0.518,50.25,250,7.55,27.0,130,0.09928,0.96,0.96,1,normaal
2025-03-01 00:56:50,4.991,44.98,0.509,50.48,250,7.62,27.0,120,0.09888,0.95,0.99,1,normaal
2025-03-01 00:57:00,4.924,45.12,0.497,50.54,248,7.6,27.0,118,0.09743,0.96,0.99,1,normaal
2025-03-01 00:57:10,4.95,45.26,0.505,50.72,250,7.76,27.0,126,0.09759,0.9,1.25,1,normaal
2025-03-01 00:57:20,4.968,44.66,0.493,50.12,250,7.58,27.0,114,0.09913,0.91,0.71,1,normaal
2025-03-01 00:57:30,4.977,44.9,0.499,50.37,249,7.68,27.0,121,0.09881,0.87,0.39,1,normaal
2025-03-01 00:57:40,4.935,44.77,0.497,50.2,248,7.68,27.0,121,0.0983,0.87,1.05,1,normaal
2025-03-01 00:57:50,5.054,44.61,0.495,50.16,252,7.71,27.0,115,0.10075,0.97,1.17,1,normaal
2025-03-01 00:58:00,4.86,44.92,0.485,50.26,250,7.84,27.0,112,0.09669,0.97,0.46,1,normaal
2025-03-01 00:58:10,5.036,45.32,0.494,50.85,250,7.55,27.0,121,0.09904,0.98,1.28,1,normaal
2025-03-01 00:58:20,4.937,44.09,0.518,49.55,252,7.68,27.0,117,0.09965,1.02,1.13,1,normaal
2025-03-01 00:58:30,5.065,45.71,0.499,51.28,249,7.76,27.0,117,0.09877,1.03,0.98,1,normaal
2025-03-01 00:58:40,4.98,44.87,0.503,50.35,249,7.73,27.0,113,0.0989,1.02,1.32,1,normaal
2025-03-01 00:58:50,4.968,45.02,0.49,50.47,249,7.67,27.0,126,0.09842,1.01,1.58,1,normaal
2025-03-01 00:59:00,4.996,44.98,0.487,50.47,250,7.63,27.0,119,0.099,0.99,1.01,1,normaal
2025-03-01 00:59:10,4.92,44.7,0.494,50.12,250,7.58,27.0,125,0.09818,0.99,1.46,1,normaal
2025-03-01 00:59:20,4.942,44.93,0.485,50.36,250,7.71,27.0,110,0.09814,0.98,0.82,1,normaal
2025-03-01 00:59:30,4.992,45.14,0.501,50.63,250,7.82,27.0,119,0.09859,0.98,0.95,1,normaal
2025-03-01 00:59:40,4.964,45.61,0.502,51.07,249,7.63,27.0,121,0.09719,0.98,0.79,1,normaal
2025-03-01 00:59:50,4.947,45.05,0.5,50.5,250,7.79,27.0,123,0.09796,0.97,0.69,1,normaal
2025-03-01 01:00:00,5.067,45.19,0.488,50.75,251,7.51,27.0,130,0.09985,1.0,0.85,1,normaal
2025-03-01 01:00:10,4.947,45.32,0.486,50.75,250,7.65,27.0,115,0.09747,1.02,0.71,1,normaal
2025-03-01 01:00:20,5.044,44.73,0.519,50.3,251,7.88,27.0,121,0.10028,1.07,1.51,1,normaal
2025-03-01 01:00:30,5.077,44.75,0.502,50.33,251,7.68,27.0,124,0.10087,1.16,0.87,1,normaal
2025-03-01 01:00:40,5.019,44.89,0.495,50.4,249,7.77,27.0,125,0.09958,1.12,0.94,1,normaal
2025-03-01 01:00:50,4.931,45.22,0.494,50.65,251,7.56,27.0,123,0.09736,1.12,1.04,1,normaal
2025-03-01 01:01:00,4.985,45.22,0.49,50.7,250,7.82,27.0,127,0.09832,1.11,0.51,1,normaal
2025-03-01 01:01:10,5.079,45.01,0.494,50.59,249,7.73,27.0,112,0.10041,1.16,1.04,1,normaal
2025-03-01 01:01:20,5.011,45.84,0.491,51.34,249,7.87,27.0,119,0.09761,1.16,0.87,1,normaal
2025-03-01 01:01:30,5.113,44.81,0.5,50.42,251,7.7,27.0,115,0.10141,1.19,1.73,1,normaal
2025-03-01 01:01:40,5.0,45.07,0.495,50.56,250,7.81,27.0,116,0.09888,1.19,1.1,1,normaal
2025-03-01 01:01:50,5.026,45.48,0.503,51.01,250,7.67,27.0,117,0.09852,1.19,1.21,1,normaal
2025-03-01 01:02:00,4.958,44.73,0.48,50.16,250,7.68,27.0,110,0.09883,1.16,0.36,1,normaal
2025-03-01 01:02:10,4.968,44.56,0.494,50.02,249,7.78,27.0,116,0.0993,1.14,1.09,1,normaal
2025-03-01 01:02:20,5.054,44.74,0.488,50.29,250,7.6,27.0,115,0.10051,1.18,0.94,1,normaal
2025-03-01 01:02:30,5.068,44.58,0.515,50.16,248,7.8,27.0,122,0.10102,1.24,1.16,1,normaal
2025-03-01 01:02:40,5.077,44.66,0.516,50.25,250,7.82,27.0,118,0.10103,1.29,1.5,1,normaal
2025-03-01 01:02:50,4.996,44.71,0.481,50.18,249,7.63,27.0,118,0.09956,1.25,1.3,1,normaal
2025-03-01 01:03:00,5.049,44.55,0.501,50.1,250,7.75,27.0,123,0.10078,1.21,0.86,1,normaal
2025-03-01 01:03:10,5.056,45.16,0.513,50.73,250,7.92,27.0,118,0.09966,1.21,1.7,1,normaal
2025-03-01 01:03:20,5.032,45.06,0.504,50.6,252,7.7,27.0,114,0.09944,1.21,0.59,1,normaal
2025-03-01 01:03:30,4.976,44.97,0.519,50.46,250,7.9,27.0,112,0.09861,1.21,0.75,1,normaal
2025-03-01 01:03:40,5.048,44.7,0.5,50.25,250,7.6,27.0,119,0.10046,1.23,1.64,1,normaal
2025-03-01 01:03:50,5.085,43.76,0.503,49.34,248,7.69,27.0,119,0.10305,1.41,1.27,1,normaal
2025-03-01 01:04:00,5.097,44.85,0.484,50.43,250,7.69,27.0,119,0.10107,1.44,1.58,1,normaal
2025-03-01 01:04:10,4.97,45.24,0.477,50.69,251,7.7,27.0,118,0.09805,1.44,1.58,1,normaal
2025-03-01 01:04:20,5.088,44.59,0.488,50.16,251,7.58,27.0,117,0.10142,1.46,1.5,1,normaal
2025-03-01 01:04:30,5.043,45.2,0.483,50.73,251,7.83,27.0,110,0.09942,1.45,1.67,1,normaal
2025-03-01 01:04:40,5.026,44.69,0.505,50.23,252,7.67,27.0,128,0.10007,1.38,0.99,1,normaal
2025-03-01 01:04:50,5.039,44.44,0.49,49.97,250,7.69,27.0,128,0.10084,1.35,1.5,1,normaal
2025-03-01 01:05:00,5.053,44.77,0.505,50.33,249,7.79,27.0,128,0.1004,1.36,1.34,1,normaal
2025-03-01 01:05:10,5.134,45.02,0.495,50.65,249,7.63,27.0,123,0.10137,1.31,1.5,1,normaal
2025-03-01 01:05:20,5.072,44.64,0.524,50.24,250,7.62,27.0,115,0.10096,1.32,1.01,1,normaal
2025-03-01 01:05:30,5.031,44.71,0.51,50.25,248,7.69,27.0,127,0.10011,1.31,1.52,1,normaal
2025-03-01 01:05:40,5.035,45.12,0.485,50.64,250,7.66,27.0,122,0.09943,1.31,1.63,1,normaal
2025-03-01 01:05:50,5.115,44.98,0.513,50.6,250,7.74,27.0,119,0.10107,1.24,1.39,1,normaal
2025-03-01 01:06:00,5.132,44.8,0.514,50.44,250,7.78,27.0,116,0.10174,1.23,0.87,1,normaal
2025-03-01 01:06:10,5.003,45.12,0.515,50.64,252,7.68,27.0,114,0.09881,1.25,0.94,1,normaal
2025-03-01 01:06:20,5.102,44.75,0.506,50.36,251,7.71,27.0,119,0.10132,1.17,1.49,1,normaal
2025-03-01 01:06:30,4.981,44.72,0.508,50.21,251,7.65,27.0,125,0.09921,1.17,1.09,1,normaal
2025-03-01 01:06:40,5.1,44.89,0.505,50.49,252,7.82,27.0,112,0.10101,1.15,0.84,1,normaal
2025-03-01 01:06:50,5.026,45.05,0.526,50.6,248,7.68,27.0,120,0.09933,1.12,1.15,1,normaal
2025-03-01 01:07:00,4.994,44.43,0.502,49.93,250,7.72,27.0,112,0.10003,1.09,1.56,1,normaal
2025-03-01 01:07:10,5.102,45.33,0.502,50.94,251,7.82,27.0,126,0.10016,1.07,1.82,1,normaal
2025-03-01 01:07:20,4.98,44.98,0.498,50.45,249,7.59,27.0,124,0.0987,1.11,1.19,1,normaal
2025-03-01 01:07:30,5.158,44.58,0.506,50.25,249,7.77,27.0,115,0.10266,1.19,1.68,1,normaal
2025-03-01 01:07:40,5.087,44.7,0.504,50.29,249,7.77,27.0,117,0.10115,1.19,1.37,1,normaal
2025-03-01 01:07:50,5.112,44.88,0.521,50.51,250,7.92,27.0,115,0.1012,1.19,1.48,1,normaal
2025-03-01 01:08:00,5.07,45.37,0.489,50.93,250,7.59,27.0,123,0.09955,1.2,1.21,1,normaal
2025-03-01 01:08:10,5.134,45.23,0.524,50.88,249,7.62,27.0,116,0.10089,1.19,1.46,1,normaal
2025-03-01 01:08:20,5.136,44.51,0.498,50.15,251,7.75,27.0,115,0.10242,1.24,0.82,1,normaal
2025-03-01 01:08:30,5.105,45.21,0.483,50.8,251,7.86,27.0,114,0.10049,1.18,1.55,1,normaal
2025-03-01 01:08:40,5.008,44.92,0.5,50.43,251,7.75,27.0,116,0.09932,1.21,0.84,1,normaal
2025-03-01 01:08:50,5.006,45.01,0.494,50.51,250,7.76,27.0,126,0.09911,1.13,1.44,1,normaal
2025-03-01 01:09:00,5.011,45.22,0.504,50.74,250,7.7,27.0,116,0.09876,1.16,0.82,1,normaal
2025-03-01 01:09:10,5.039,44.61,0.501,50.15,250,7.81,27.0,130,0.10047,1.08,0.74,1,normaal
2025-03-01 01:09:20,5.037,45.04,0.49,50.56,251,7.6,27.0,110,0.09961,1.07,0.83,1,normaal
2025-03-01 01:09:30,5.146,44.6,0.498,50.24,250,7.73,27.0,127,0.10242,1.12,1.03,1,normaal
2025-03-01 01:09:40,5.077,44.99,0.496,50.57,250,7.53,27.0,124,0.10041,1.12,0.68,1,normaal
2025-03-01 01:09:50,5.074,44.75,0.512,50.33,250,7.7,27.0,120,0.1008,1.12,1.33,1,normaal
2025-03-01 01:10:00,5.097,44.85,0.497,50.45,248,7.65,27.0,121,0.10103,1.12,0.81,1,normaal
2025-03-01 01:10:10,5.058,44.44,0.506,50.0,251,7.68,27.0,120,0.10116,1.12,1.6,1,normaal
2025-03-01 01:10:20,5.094,45.56,0.49,51.14,250,7.76,27.0,123,0.09962,1.12,1.18,1,normaal
2025-03-01 01:10:30,5.057,45.05,0.495,50.6,248,7.7,27.0,126,0.09993,1.13,1.16,1,normaal
2025-03-01 01:10:40,5.127,45.01,0.503,50.64,249,7.65,27.0,110,0.10123,1.12,0.42,1,normaal
2025-03-01 01:10:50,5.001,45.83,0.514,51.35,250,7.7,27.0,124,0.09739,1.25,1.05,1,normaal
2025-03-01 01:11:00,5.061,44.94,0.504,50.5,251,7.71,27.0,118,0.10021,1.22,0.91,1,normaal
2025-03-01 01:11:10,5.107,44.91,0.498,50.52,248,7.71,27.0,120,0.1011,1.19,1.61,1,normaal
2025-03-01 01:11:20,5.044,44.48,0.505,50.03,251,7.67,27.0,120,0.10083,1.18,1.28,1,normaal
2025-03-01 01:11:30,5.045,45.68,0.516,51.24,250,7.88,27.0,126,0.09847,1.22,1.4,1,normaal
2025-03-01 01:11:40,5.023,44.62,0.485,50.13,250,7.81,27.0,120,0.10021,1.21,1.31,1,normaal
2025-03-01 01:11:50,5.098,45.59,0.487,51.18,252,7.68,27.0,120,0.09961,1.2,1.29,1,normaal
2025-03-01 01:12:00,5.14,45.08,0.494,50.71,251,7.73,27.0,125,0.10135,1.22,1.03,1,normaal
2025-03-01 01:12:10,5.121,44.99,0.499,50.61,249,7.66,27.0,120,0.10119,1.23,1.39,1,normaal
2025-03-01 01:12:20,5.131,45.19,0.487,50.81,249,7.72,27.0,110,0.10098,1.19,1.04,1,normaal
2025-03-01 01:12:30,5.058,45.24,0.49,50.78,251,7.7,27.0,114,0.09961,1.12,1.15,1,normaal
2025-03-01 01:12:40,5.105,45.29,0.509,50.9,249,7.57,27.0,126,0.10028,1.11,1.05,1,normaal
2025-03-01 01:12:50,5.167,44.97,0.501,50.64,249,7.66,27.0,123,0.10203,1.14,1.35,1,normaal
2025-03-01 01:13:00,5.132,44.29,0.505,49.93,250,7.68,27.0,113,0.10278,1.22,0.9,1,normaal
2025-03-01 01:13:10,5.115,44.88,0.501,50.49,250,7.62,27.0,122,0.10131,1.22,0.77,1,normaal
2025-03-01 01:13:20,5.197,45.54,0.494,51.24,249,7.55,27.0,122,0.10143,1.18,1.08,1,normaal
2025-03-01 01:13:30,5.151,45.05,0.496,50.69,249,7.76,27.0,127,0.10161,1.2,1.12,1,normaal
2025-03-01 01:13:40,5.079,45.45,0.501,51.03,249,7.68,27.0,116,0.09952,1.2,1.4,1,normaal
2025-03-01 01:13:50,5.05,45.03,0.502,50.58,251,7.72,27.0,125,0.09985,1.17,1.44,1,normaal
2025-03-01 01:14:00,5.15,44.42,0.501,50.07,250,7.77,27.0,116,0.10286,1.2,1.12,1,normaal
2025-03-01 01:14:10,5.067,45.01,0.503,50.58,250,7.9,27.0,122,0.10019,1.2,1.0,1,normaal
2025-03-01 01:14:20,5.14,45.34,0.502,50.98,250,7.81,27.0,121,0.10081,1.19,0.91,1,normaal
2025-03-01 01:14:30,5.097,45.25,0.482,50.83,250,7.83,27.0,124,0.10028,1.14,0.99,1,normaal
2025-03-01 01:14:40,5.079,45.46,0.489,51.03,251,7.71,27.0,119,0.09952,1.16,0.73,1,normaal
2025-03-01 01:14:50,5.061,44.84,0.516,50.42,251,7.79,27.0,119,0.1004,1.16,1.33,1,normaal
2025-03-01 01:15:00,5.104,44.78,0.494,50.38,250,7.72,27.0,117,0.1013,1.16,0.71,1,normaal
2025-03-01 01:15:10,5.127,44.66,0.511,50.3,250,7.65,27.0,115,0.10193,1.19,0.93,1,normaal
2025-03-01 01:15:20,5.127,44.41,0.505,50.04,250,7.79,27.0,115,0.10245,1.22,0.87,1,normaal
2025-03-01 01:15:30,5.115,45.44,0.513,51.07,250,7.81,27.0,122,0.10017,1.21,1.29,1,normaal
2025-03-01 01:15:40,5.047,45.04,0.483,50.56,249,7.7,27.0,114,0.09981,1.22,1.1,1,normaal
2025-03-01 01:15:50,5.076,45.14,0.503,50.71,250,7.7,27.0,112,0.10009,1.06,1.19,1,normaal
2025-03-01 01:16:00,5.161,44.79,0.504,50.45,250,7.54,27.0,116,0.1023,1.09,1.19,1,normaal
2025-03-01 01:16:10,5.152,44.66,0.5,50.31,249,7.75,27.0,119,0.1024,1.13,1.41,1,normaal
2025-03-01 01:16:20,5.106,44.82,0.487,50.41,250,7.75,27.0,121,0.10129,1.13,0.68,1,normaal
2025-03-01 01:16:30,5.116,45.05,0.503,50.67,250,7.75,27.0,118,0.10096,1.04,0.69,1,normaal
