timestamp,dag,temp_sp_C,temp_actueel_C,pH_sp,pH_actueel,DO_sp_pct,DO_actueel_pct,viable_celdichtheid_celmL,totale_celdichtheid_celmL,viabiliteit_pct,glucose_mmolL,glutamine_mmolL,lactaat_mmolL,ammonium_mmolL,osmolaliteit_mOsmkg,titer_gL,perfusiesnelheid_VVD,bleed_rate_VVD,lucht_sparge_Lmin,O2_sparge_Lmin,CO2_sparge_Lmin,turbiditeit_AU,filter_druk_bar,cultuur_fase,event
2025-01-19 22:00:00,4.92,37.0,37.09,7.0,7.049,40.0,39.1,9056453,21813729,41.4,25.15,4.02,-0.28,-0.025,291,0.003,0.651,0.0,0.067,0.042,0.0001,1.32,0.237,afsterving,normaal
2025-01-19 23:00:00,4.96,37.0,36.95,7.0,7.047,40.0,38.0,9270745,22351622,41.2,25.11,3.8,-0.39,-0.022,290,0.0,0.646,0.0076,0.079,0.111,0.0103,1.54,0.23,afsterving,normaal
2025-01-20 00:00:00,5.0,37.0,36.94,7.0,6.99,40.0,40.3,9586230,22966035,41.7,24.86,4.14,-0.21,0.054,292,0.005,0.644,0.0,0.077,-0.013,0.0043,1.5,0.23,afsterving,normaal
2025-01-20 01:00:00,5.04,37.0,36.97,7.0,6.956,40.0,38.2,9855543,23600641,41.6,24.85,4.12,-0.26,0.025,285,0.0,0.654,0.0,0.072,0.092,0.0056,1.37,0.227,afsterving,normaal
2025-01-20 02:00:00,5.08,37.0,37.04,7.0,6.966,40.0,40.5,10146331,24251631,42.0,25.62,3.81,0.21,-0.072,295,0.004,0.628,0.0,0.077,0.003,-0.002,1.3,0.226,afsterving,normaal
2025-01-20 03:00:00,5.12,37.0,37.07,7.0,6.958,40.0,38.8,10365892,24926494,41.9,25.23,4.0,-0.1,0.038,288,0.0,0.652,0.0026,0.07,0.068,-0.0006,1.66,0.236,afsterving,normaal
2025-01-20 04:00:00,5.17,37.0,37.0,7.0,6.999,40.0,38.9,10561151,25591367,42.1,25.2,3.99,-0.04,-0.01,291,0.0,0.682,0.0014,0.067,0.053,0.0022,1.69,0.238,afsterving,normaal
2025-01-20 05:00:00,5.21,37.0,37.0,7.0,6.93,40.0,37.6,10826634,26264603,41.2,24.7,3.88,0.33,0.089,291,0.0,0.677,0.0041,0.073,0.147,-0.0036,1.6,0.218,afsterving,normaal
2025-01-20 06:00:00,5.25,37.0,36.98,7.0,6.923,40.0,38.7,11053151,26910297,40.9,25.3,3.86,0.15,0.063,286,0.0,0.641,0.0067,0.075,0.061,0.0011,1.64,0.216,afsterving,normaal
2025-01-20 07:00:00,5.29,37.0,36.98,7.0,6.948,40.0,38.9,11402743,27641828,41.1,24.62,3.96,0.13,-0.005,288,0.001,0.707,0.0041,0.076,0.05,-0.0033,1.36,0.226,afsterving,normaal
2025-01-20 08:00:00,5.33,37.0,36.96,7.0,6.911,40.0,37.9,11692517,28343400,41.8,25.02,3.89,-0.17,-0.039,287,0.016,0.721,0.0,0.075,0.1,-0.004,1.72,0.219,afsterving,normaal
2025-01-20 09:00:00,5.38,37.0,36.92,7.0,6.93,40.0,37.9,11923153,29018063,41.1,24.75,4.17,-0.01,0.041,294,0.028,0.703,0.0,0.077,0.085,0.002,1.79,0.235,afsterving,normaal
2025-01-20 10:00:00,5.42,37.0,37.05,7.0,6.922,40.0,39.9,12193182,29693172,41.1,24.8,4.03,0.22,0.048,292,0.035,0.686,0.0,0.073,0.011,0.0059,1.6,0.228,afsterving,normaal
2025-01-20 11:00:00,5.46,37.0,36.99,7.0,6.916,40.0,38.9,12474061,30460479,40.5,25.07,4.01,-0.04,0.027,293,0.019,0.669,0.0,0.076,0.042,-0.0037,1.8,0.232,afsterving,normaal
2025-01-20 12:00:00,5.5,37.0,37.0,7.0,6.872,40.0,40.0,12818175,31216229,41.4,24.67,4.16,0.04,-0.11,289,0.018,0.755,0.0012,0.082,-0.007,0.0014,1.87,0.227,afsterving,normaal
2025-01-20 13:00:00,5.54,37.0,37.02,7.0,6.903,40.0,40.0,13126069,31994964,40.9,25.5,4.02,0.28,-0.044,293,0.022,0.713,0.0,0.078,-0.017,0.0004,1.86,0.226,afsterving,normaal
2025-01-20 14:00:00,5.58,37.0,36.97,7.0,6.933,40.0,39.0,13421543,32815319,41.1,25.03,4.07,0.27,0.058,291,0.031,0.745,0.0081,0.08,0.045,0.0051,2.11,0.241,afsterving,normaal
2025-01-20 15:00:00,5.62,37.0,36.99,7.0,6.895,40.0,38.6,13772246,33641738,40.5,25.09,3.97,-0.02,-0.022,286,0.045,0.733,0.0003,0.077,0.084,0.0013,1.84,0.234,afsterving,normaal
2025-01-20 16:00:00,5.67,37.0,36.93,7.0,6.88,40.0,38.2,14152874,34486629,41.4,24.58,4.05,0.02,-0.068,292,0.029,0.728,0.0,0.082,0.093,-0.0011,1.95,0.213,afsterving,normaal
2025-01-20 17:00:00,5.71,37.0,37.03,7.0,6.915,40.0,38.0,14513593,35338767,41.2,24.73,4.07,0.19,-0.055,292,0.022,0.758,0.0026,0.076,0.095,-0.0002,1.94,0.241,afsterving,normaal
2025-01-20 18:00:00,5.75,37.0,36.96,7.0,6.954,40.0,37.5,14900655,36148897,40.9,24.99,4.01,0.1,0.031,291,0.034,0.725,0.0045,0.089,0.111,0.0004,2.04,0.224,afsterving,normaal
2025-01-20 19:00:00,5.79,37.0,36.97,7.0,6.944,40.0,38.2,15283448,37054499,41.6,24.65,3.96,0.24,0.079,296,0.036,0.742,0.0014,0.081,0.085,-0.0028,2.16,0.22,afsterving,normaal
2025-01-20 20:00:00,5.83,37.0,37.0,7.0,6.953,40.0,37.0,15691834,37938927,41.0,25.08,3.91,-0.04,-0.046,289,0.042,0.741,0.0027,0.074,0.158,0.0008,2.05,0.238,afsterving,normaal
2025-01-20 21:00:00,5.88,37.0,37.01,7.0,6.915,40.0,37.6,16039935,38892690,41.2,24.91,4.2,0.24,0.015,286,0.059,0.761,0.0,0.082,0.115,-0.0041,2.29,0.237,afsterving,normaal
2025-01-20 22:00:00,5.92,37.0,36.98,7.0,6.97,40.0,38.8,16397856,39812926,41.8,25.23,4.03,-0.1,-0.045,291,0.064,0.756,0.003,0.074,0.057,-0.0031,2.17,0.234,afsterving,normaal
2025-01-20 23:00:00,5.96,37.0,36.95,7.0,6.97,40.0,40.1,16770612,40755802,41.2,24.84,3.92,-0.03,-0.02,289,0.069,0.766,0.0003,0.092,0.002,0.0107,2.25,0.222,afsterving,normaal
2025-01-21 00:00:00,6.0,37.0,36.96,7.0,6.995,40.0,39.6,17098920,41693099,41.4,25.07,4.06,-0.42,0.002,292,0.083,0.796,0.0,0.086,0.013,0.0035,2.21,0.218,afsterving,normaal
2025-01-21 01:00:00,6.04,37.0,36.95,7.0,6.999,40.0,38.3,17485174,42718120,40.7,24.32,4.08,0.38,0.057,288,0.084,0.805,0.0037,0.088,0.077,-0.0062,2.48,0.221,afsterving,normaal
2025-01-21 02:00:00,6.08,37.0,37.04,7.0,7.0,40.0,41.0,17881055,43668536,40.0,24.68,4.0,-0.04,-0.039,288,0.091,0.791,0.0003,0.086,-0.01,0.0013,2.31,0.222,afsterving,normaal
2025-01-21 03:00:00,6.12,37.0,37.03,7.0,7.027,40.0,36.8,18261283,44692604,41.0,24.51,3.87,0.07,-0.022,287,0.077,0.805,0.0,0.084,0.139,0.0061,2.19,0.221,afsterving,normaal
2025-01-21 04:00:00,6.17,37.0,36.95,7.0,7.05,40.0,37.8,18677641,45758999,41.0,25.17,4.0,0.04,-0.034,290,0.084,0.773,0.0011,0.076,0.124,0.0122,2.41,0.238,afsterving,normaal
2025-01-21 05:00:00,6.21,37.0,37.06,7.0,7.05,40.0,37.0,19086722,46831244,40.8,24.94,4.03,-0.25,-0.039,287,0.092,0.799,0.0,0.08,0.144,-0.0036,2.45,0.238,afsterving,normaal
2025-01-21 06:00:00,6.25,37.0,36.93,7.0,7.094,40.0,37.8,19563722,47911608,41.0,25.2,3.97,0.02,0.055,293,0.092,0.838,0.0019,0.095,0.117,0.0055,2.42,0.225,afsterving,normaal
2025-01-21 07:00:00,6.29,37.0,36.94,7.0,7.051,40.0,38.3,19998320,48950897,40.7,24.43,3.98,-0.2,-0.048,291,0.094,0.875,0.0035,0.09,0.085,-0.0041,2.18,0.236,afsterving,normaal
2025-01-21 08:00:00,6.33,37.0,37.01,7.0,7.051,40.0,38.3,20464545,50076999,40.5,24.7,3.94,-0.21,-0.003,283,0.089,0.853,0.0,0.092,0.062,0.0045,2.47,0.236,afsterving,normaal
2025-01-21 09:00:00,6.38,37.0,37.02,7.0,7.069,40.0,36.5,20991609,51154038,41.3,24.52,4.04,-0.32,0.059,292,0.085,0.857,0.009,0.087,0.174,0.0087,2.68,0.22,afsterving,normaal
2025-01-21 10:00:00,6.42,37.0,37.09,7.0,7.118,40.0,38.2,21447128,52267363,41.8,24.83,3.94,0.11,-0.004,289,0.07,0.843,0.0035,0.081,0.077,0.0133,2.63,0.212,afsterving,normaal
2025-01-21 11:00:00,6.46,37.0,37.09,7.0,7.102,40.0,37.8,21940110,53418414,40.9,24.79,3.93,0.13,-0.061,296,0.076,0.881,0.0069,0.082,0.102,0.0086,2.5,0.227,afsterving,normaal
2025-01-21 12:00:00,6.5,37.0,36.94,7.0,7.079,40.0,37.9,22373820,54612924,41.3,24.45,4.01,-0.25,-0.091,289,0.068,0.874,0.0048,0.095,0.094,0.0066,2.73,0.226,afsterving,normaal
2025-01-21 13:00:00,6.54,37.0,37.12,7.0,7.111,40.0,38.0,22886533,55805022,41.9,24.46,3.94,-0.16,0.013,295,0.084,0.889,0.0,0.099,0.102,0.0106,3.03,0.212,afsterving,normaal
2025-01-21 14:00:00,6.58,37.0,37.06,7.0,7.102,40.0,35.0,23453548,57015786,41.8,24.85,4.08,-0.2,0.047,296,0.075,0.896,0.0054,0.091,0.263,0.012,2.8,0.237,afsterving,normaal
2025-01-21 15:00:00,6.62,37.0,37.02,7.0,7.077,40.0,38.2,23993365,58248595,40.9,24.63,3.92,-0.17,0.014,294,0.07,0.895,0.0025,0.094,0.1,0.0158,3.13,0.231,afsterving,normaal
2025-01-21 16:00:00,6.67,37.0,36.94,7.0,7.065,40.0,37.9,24387267,59464144,41.4,24.78,3.82,0.08,0.053,292,0.069,0.908,0.0,0.104,0.102,0.0082,2.94,0.243,afsterving,normaal
2025-01-21 17:00:00,6.71,37.0,36.88,7.0,7.117,40.0,39.3,24862921,60725887,39.8,24.88,4.1,0.01,-0.023,295,0.07,0.913,0.0062,0.095,0.031,0.017,3.01,0.223,afsterving,normaal
2025-01-21 18:00:00,6.75,37.0,37.05,7.0,7.064,40.0,36.0,25340182,61952303,40.8,25.22,3.86,0.38,-0.072,288,0.066,0.949,0.0,0.104,0.196,0.0098,2.94,0.24,afsterving,normaal
2025-01-21 19:00:00,6.79,37.0,36.93,7.0,7.07,40.0,36.4,25831150,63209601,39.9,25.12,3.88,0.06,0.025,290,0.058,0.955,0.0006,0.109,0.178,0.007,3.11,0.241,afsterving,normaal
2025-01-21 20:00:00,6.83,37.0,37.04,7.0,7.012,40.0,37.9,26252489,64541592,41.2,25.23,3.95,0.14,0.047,294,0.051,0.943,0.0,0.098,0.095,-0.0004,3.06,0.241,afsterving,normaal
2025-01-21 21:00:00,6.88,37.0,37.04,7.0,7.059,40.0,36.4,26818824,65799544,41.3,24.96,4.0,0.08,0.044,292,0.05,0.995,0.0069,0.096,0.188,0.0018,3.24,0.24,afsterving,normaal
2025-01-21 22:00:00,6.92,37.0,36.95,7.0,7.034,40.0,37.0,27290112,67111371,41.5,24.74,3.98,0.2,0.045,289,0.037,0.935,0.004,0.097,0.142,0.0065,3.29,0.218,afsterving,normaal
2025-01-21 23:00:00,6.96,37.0,37.04,7.0,7.038,40.0,34.7,27752504,68399382,40.5,25.17,4.01,-0.01,-0.022,287,0.056,0.93,0.0004,0.108,0.273,0.0097,3.25,0.23,afsterving,normaal
2025-01-22 00:00:00,7.0,37.0,36.98,7.0,6.985,40.0,37.0,28314544,69746445,41.4,24.66,3.83,-0.0,0.041,287,0.058,0.959,0.0018,0.106,0.148,0.0024,3.22,0.233,afsterving,normaal
2025-01-22 01:00:00,7.04,37.0,37.14,7.0,6.995,40.0,36.9,28866753,71115762,40.9,25.46,3.96,0.24,0.055,290,0.059,0.998,0.0,0.095,0.159,-0.0014,3.54,0.228,afsterving,normaal
2025-01-22 02:00:00,7.08,37.0,37.0,7.0,6.948,40.0,37.6,29377092,72436504,40.4,24.59,3.95,0.21,-0.014,292,0.063,0.992,0.0174,0.107,0.124,-0.0009,3.36,0.227,afsterving,normaal
2025-01-22 03:00:00,7.12,37.0,37.05,7.0,6.937,40.0,36.4,29869992,73795676,40.2,24.74,3.86,-0.1,-0.009,285,0.071,1.018,0.0,0.113,0.178,0.0065,3.56,0.239,afsterving,normaal
2025-01-22 04:00:00,7.17,37.0,37.06,7.0,6.959,40.0,34.5,30420477,75193876,40.7,24.57,3.88,-0.06,0.004,293,0.085,1.01,0.0,0.116,0.27,0.0042,3.58,0.239,afsterving,normaal
2025-01-22 05:00:00,7.21,37.0,36.95,7.0,6.924,40.0,39.9,30876690,76572279,41.2,25.29,4.13,-0.07,0.05,287,0.084,1.043,0.0,0.111,0.001,-0.0051,3.53,0.248,afsterving,normaal
2025-01-22 06:00:00,7.25,37.0,37.08,7.0,6.914,40.0,36.5,31423515,78013397,40.3,24.68,4.03,-0.12,-0.004,291,0.078,1.044,0.0,0.114,0.167,-0.0085,3.69,0.252,afsterving,normaal
2025-01-22 07:00:00,7.29,37.0,37.01,7.0,6.967,40.0,38.7,31961870,79435930,40.9,24.95,4.13,-0.07,0.015,291,0.067,1.037,0.0,0.111,0.08,-0.0032,3.58,0.236,afsterving,normaal
2025-01-22 08:00:00,7.33,37.0,37.05,7.0,6.924,40.0,37.9,32490030,80836283,40.1,25.17,3.95,0.53,-0.077,291,0.061,1.053,0.0018,0.112,0.099,-0.0023,3.84,0.219,afsterving,normaal
2025-01-22 09:00:00,7.38,37.0,37.05,7.0,6.873,40.0,37.0,33013406,82298873,41.0,24.93,3.7,0.03,0.046,293,0.065,1.064,0.0025,0.112,0.146,-0.0108,3.66,0.239,afsterving,normaal
2025-01-22 10:00:00,7.42,37.0,37.0,7.0,6.878,40.0,34.5,33505468,83707488,40.3,24.77,3.89,0.24,-0.017,289,0.072,1.064,0.0,0.12,0.263,-0.0015,3.79,0.23,afsterving,normaal
2025-01-22 11:00:00,7.46,37.0,36.93,7.0,6.866,40.0,36.5,34032548,85128016,40.6,25.0,3.76,0.49,0.038,286,0.076,1.083,0.0043,0.112,0.174,0.0045,3.96,0.238,afsterving,normaal
2025-01-22 12:00:00,7.5,37.0,36.92,7.0,6.91,40.0,35.2,34643546,86595016,40.2,25.36,3.94,-0.09,-0.07,293,0.082,1.101,0.0,0.119,0.261,-0.0042,3.7,0.227,afsterving,normaal
2025-01-22 13:00:00,7.54,37.0,37.07,7.0,6.915,40.0,36.4,35204435,88100385,39.5,24.65,3.99,-0.27,0.069,290,0.074,1.074,0.0035,0.126,0.17,0.0061,3.99,0.246,afsterving,normaal
2025-01-22 14:00:00,7.58,37.0,36.97,7.0,6.908,40.0,37.9,35780502,89613071,40.2,24.77,3.86,0.4,0.006,290,0.06,1.108,0.0046,0.126,0.103,0.0032,4.09,0.233,afsterving,normaal
2025-01-22 15:00:00,7.62,37.0,36.96,7.0,6.908,40.0,37.1,36271736,91124422,39.5,24.73,3.99,-0.13,-0.057,289,0.05,1.106,0.0032,0.123,0.132,0.0045,4.18,0.239,afsterving,normaal
2025-01-22 16:00:00,7.67,37.0,37.02,7.0,6.922,40.0,37.8,36785604,92611514,38.5,24.81,4.02,-0.01,0.061,289,0.061,1.142,0.0035,0.139,0.105,0.0008,4.05,0.222,afsterving,normaal
2025-01-22 17:00:00,7.71,37.0,36.97,7.0,6.926,40.0,36.2,37312379,94027277,40.2,24.74,4.08,0.12,0.002,286,0.058,1.117,0.0,0.125,0.192,0.0025,4.21,0.225,afsterving,normaal
2025-01-22 18:00:00,7.75,37.0,37.02,7.0,6.92,40.0,36.0,37737352,95563320,39.6,24.78,3.95,0.03,0.101,288,0.048,1.145,0.0069,0.126,0.193,0.0048,4.23,0.253,afsterving,normaal
2025-01-22 19:00:00,7.79,37.0,36.96,7.0,6.95,40.0,33.9,38222807,97045844,39.1,25.48,4.05,-0.2,0.004,293,0.053,1.109,0.0,0.126,0.303,-0.0038,4.28,0.235,afsterving,normaal
2025-01-22 20:00:00,7.83,37.0,36.95,7.0,6.98,40.0,37.0,38873891,98632891,38.9,25.19,4.04,-0.21,0.049,291,0.044,1.132,0.0045,0.111,0.149,-0.0009,4.35,0.229,afsterving,normaal
2025-01-22 21:00:00,7.88,37.0,36.97,7.0,6.938,40.0,35.2,39445831,100171782,39.6,24.5,4.12,0.41,0.059,289,0.048,1.175,0.014,0.128,0.249,-0.0065,4.56,0.237,afsterving,normaal
2025-01-22 22:00:00,7.92,37.0,37.05,7.0,6.993,40.0,37.4,39918999,101623025,38.5,25.12,3.95,0.41,0.055,286,0.036,1.16,0.0031,0.13,0.144,0.0026,4.55,0.233,afsterving,normaal
2025-01-22 23:00:00,7.96,37.0,36.97,7.0,6.974,40.0,35.2,40488359,103109943,39.4,24.88,4.04,-0.13,-0.048,288,0.046,1.179,0.0,0.135,0.237,0.0092,4.49,0.242,afsterving,normaal
2025-01-23 00:00:00,8.0,37.0,36.97,7.0,6.989,40.0,34.4,41127550,104664561,39.5,25.22,4.17,-0.0,-0.027,290,0.032,1.19,0.0066,0.121,0.266,0.0101,4.6,0.225,afsterving,normaal
2025-01-23 01:00:00,8.04,37.0,37.05,7.0,7.008,40.0,35.7,41676671,106188556,39.3,24.9,3.77,0.15,-0.038,292,0.013,1.197,0.0,0.133,0.213,-0.0088,4.71,0.239,afsterving,normaal
2025-01-23 02:00:00,8.08,37.0,36.97,7.0,7.032,40.0,34.5,42250671,107689628,40.0,25.12,4.14,0.11,0.046,292,0.012,1.207,0.0,0.134,0.264,0.0019,4.81,0.236,afsterving,normaal
2025-01-23 03:00:00,8.12,37.0,36.99,7.0,7.08,40.0,34.4,42843087,109189459,38.9,24.83,3.94,0.13,0.15,291,0.018,1.23,0.0,0.14,0.286,0.009,4.78,0.23,afsterving,normaal
2025-01-23 04:00:00,8.17,37.0,37.03,7.0,7.041,40.0,36.5,43335980,110693510,39.0,24.85,3.96,0.26,-0.004,289,0.03,1.207,0.0048,0.136,0.184,0.0074,4.9,0.255,afsterving,normaal
2025-01-23 05:00:00,8.21,37.0,37.04,7.0,7.047,40.0,36.2,43859632,112231729,38.0,24.66,4.03,0.2,0.06,288,0.049,1.239,0.0,0.14,0.171,0.0055,4.99,0.222,afsterving,normaal
2025-01-23 06:00:00,8.25,37.0,37.04,7.0,7.048,40.0,35.8,44338532,113770212,39.3,24.8,3.98,0.21,-0.099,289,0.034,1.211,0.0001,0.134,0.205,-0.0028,4.85,0.237,afsterving,normaal
2025-01-23 07:00:00,8.29,37.0,36.99,7.0,7.069,40.0,37.3,44952514,115271758,39.0,24.92,3.84,-0.08,-0.022,297,0.026,1.264,0.0,0.139,0.134,0.0081,4.87,0.25,afsterving,normaal
2025-01-23 08:00:00,8.33,37.0,37.01,7.0,7.065,40.0,36.0,45464129,116766841,38.2,25.3,3.83,0.09,-0.057,290,0.031,1.233,0.0034,0.136,0.201,0.0077,4.97,0.25,afsterving,normaal
2025-01-23 09:00:00,8.38,37.0,36.93,7.0,7.074,40.0,34.3,45991221,118205967,38.8,24.74,3.92,0.45,0.077,288,0.041,1.265,0.0107,0.135,0.283,0.0113,5.05,0.23,afsterving,normaal
2025-01-23 10:00:00,8.42,37.0,36.98,7.0,7.07,40.0,35.8,46543981,119665011,38.3,24.83,3.97,0.16,0.025,288,0.046,1.257,0.0,0.148,0.204,0.0095,5.13,0.245,afsterving,normaal
2025-01-23 11:00:00,8.46,37.0,36.95,7.0,7.105,40.0,37.2,47064031,121112803,38.4,25.12,3.93,0.2,-0.033,293,0.032,1.265,0.0007,0.15,0.135,0.0086,5.16,0.24,afsterving,normaal
2025-01-23 12:00:00,8.5,37.0,36.88,7.0,7.064,40.0,35.1,47634009,122596389,38.8,24.95,3.83,0.16,0.001,290,0.026,1.302,0.0,0.141,0.236,0.01,5.19,0.249,afsterving,normaal
2025-01-23 13:00:00,8.54,37.0,36.99,7.0,7.087,40.0,36.1,48216437,124037491,38.6,24.96,4.05,-0.15,0.027,289,0.027,1.317,0.0002,0.15,0.191,0.0216,5.37,0.232,afsterving,normaal
2025-01-23 14:00:00,8.58,37.0,36.93,7.0,7.079,40.0,36.1,48737646,125518094,39.7,24.84,3.97,0.1,0.002,284,0.026,1.35,0.0125,0.148,0.19,0.0038,5.27,0.242,afsterving,normaal
2025-01-23 15:00:00,8.62,37.0,36.98,7.0,7.062,40.0,35.6,49315566,126958302,37.8,24.8,3.88,0.3,-0.063,289,0.032,1.341,0.0,0.143,0.238,-0.0026,5.35,0.261,afsterving,normaal
2025-01-23 16:00:00,8.67,37.0,37.07,7.0,7.098,40.0,34.6,49807063,128372130,38.2,24.66,4.09,-0.03,0.042,286,0.021,1.333,0.0,0.154,0.277,0.0045,5.46,0.246,afsterving,normaal
2025-01-23 17:00:00,8.71,37.0,36.91,7.0,7.089,40.0,36.0,50309405,129834618,38.0,24.13,3.99,-0.25,0.003,289,0.025,1.364,0.1037,0.151,0.211,0.0215,5.5,0.231,afsterving,normaal
2025-01-23 18:00:00,8.75,37.0,37.04,7.0,7.087,40.0,33.9,50704592,131241503,39.0,25.11,4.05,-0.14,-0.005,290,0.035,1.364,0.1112,0.148,0.315,0.0069,5.43,0.25,afsterving,normaal
2025-01-23 19:00:00,8.79,37.0,37.1,7.0,7.067,40.0,34.2,51202709,132657243,39.2,25.15,4.06,0.05,-0.095,286,0.048,1.35,0.1211,0.146,0.306,0.003,5.44,0.242,afsterving,normaal
2025-01-23 20:00:00,8.83,37.0,37.02,7.0,7.046,40.0,35.4,51698416,134081581,39.1,25.09,3.95,0.07,0.072,296,0.06,1.376,0.1129,0.159,0.227,-0.0011,5.48,0.234,afsterving,normaal
2025-01-23 21:00:00,8.88,37.0,37.02,7.0,7.037,40.0,34.9,52198539,135526497,39.1,25.16,4.05,0.15,0.028,288,0.077,1.356,0.1244,0.162,0.27,0.0034,5.64,0.233,afsterving,normaal
2025-01-23 22:00:00,8.92,37.0,37.0,7.0,6.995,40.0,32.8,52706628,136971917,37.9,24.75,3.9,-0.28,0.026,293,0.078,1.392,0.1318,0.154,0.354,0.0042,5.79,0.23,afsterving,normaal
2025-01-23 23:00:00,8.96,37.0,37.01,7.0,7.023,40.0,35.5,53300067,138378071,39.4,24.47,4.08,0.05,0.009,287,0.099,1.381,0.1266,0.164,0.232,0.0043,5.87,0.231,afsterving,normaal
2025-01-24 00:00:00,9.0,37.0,37.07,7.0,6.993,40.0,35.1,53848202,139779021,39.8,24.6,3.93,0.17,0.024,289,0.119,1.368,0.132,0.155,0.251,0.0009,5.75,0.256,afsterving,normaal
2025-01-24 01:00:00,9.04,37.0,37.05,7.0,6.978,40.0,33.3,54412892,141166452,39.0,25.01,4.08,0.11,-0.063,288,0.102,1.412,0.1495,0.16,0.327,0.0061,5.94,0.24,afsterving,normaal
2025-01-24 02:00:00,9.08,37.0,36.97,7.0,6.954,40.0,35.8,54955529,142565940,37.5,25.34,4.05,-0.08,-0.01,292,0.098,1.431,0.1497,0.17,0.205,-0.0012,6.11,0.25,afsterving,normaal
2025-01-24 03:00:00,9.12,37.0,37.01,7.0,6.985,40.0,33.4,55439453,143929724,38.9,24.76,4.09,-0.1,-0.025,292,0.104,1.414,0.1618,0.167,0.353,-0.008,6.13,0.24,afsterving,normaal
2025-01-24 04:00:00,9.17,37.0,36.97,7.0,6.939,40.0,34.7,55867978,145290515,37.8,24.91,4.0,-0.02,0.089,287,0.085,1.46,0.1652,0.155,0.261,-0.0093,6.04,0.232,afsterving,normaal
2025-01-24 05:00:00,9.21,37.0,37.1,7.0,6.938,40.0,34.9,56272225,146564635,38.4,24.75,3.91,-0.1,0.009,285,0.077,1.439,0.1647,0.158,0.245,-0.0066,6.28,0.235,afsterving,normaal
2025-01-24 06:00:00,9.25,37.0,36.93,7.0,6.913,40.0,34.5,56714050,147883320,37.9,24.9,4.13,0.04,0.007,288,0.08,1.451,0.1627,0.159,0.29,0.0007,6.08,0.251,afsterving,normaal
2025-01-24 07:00:00,9.29,37.0,36.97,7.0,6.931,40.0,33.1,57200147,149224645,38.2,25.27,3.9,0.24,0.03,295,0.083,1.453,0.1655,0.164,0.342,-0.0025,6.26,0.26,afsterving,normaal
2025-01-24 08:00:00,9.33,37.0,37.02,7.0,6.928,40.0,35.1,57599470,150494786,38.3,25.18,4.02,0.12,-0.085,289,0.084,1.463,0.1645,0.167,0.232,0.0051,6.3,0.263,afsterving,normaal
2025-01-24 09:00:00,9.38,37.0,36.97,7.0,6.891,40.0,32.2,58029332,151784547,38.1,24.62,4.07,-0.25,-0.011,289,0.069,1.466,0.1727,0.15,0.383,0.0042,6.24,0.242,afsterving,normaal
2025-01-24 10:00:00,9.42,37.0,37.01,7.0,6.876,40.0,35.5,58513467,153070656,37.8,24.76,3.83,-0.07,0.015,287,0.067,1.46,0.1864,0.159,0.227,-0.002,6.4,0.246,afsterving,normaal
2025-01-24 11:00:00,9.46,37.0,37.01,7.0,6.893,40.0,33.6,58882723,154287581,38.1,24.63,3.97,-0.0,-0.116,290,0.059,1.487,0.1836,0.156,0.317,0.0016,6.49,0.256,afsterving,normaal
2025-01-24 12:00:00,9.5,37.0,36.93,7.0,6.86,40.0,33.8,59271320,155530691,37.0,24.44,3.84,0.33,0.043,286,0.067,1.489,0.1959,0.167,0.304,-0.0024,6.58,0.257,afsterving,normaal
2025-01-24 13:00:00,9.54,37.0,36.97,7.0,6.869,40.0,34.2,59648236,156686242,37.5,24.96,4.05,0.32,-0.009,286,0.08,1.503,0.1906,0.169,0.282,-0.0049,6.32,0.239,afsterving,normaal
2025-01-24 14:00:00,9.58,37.0,37.01,7.0,6.874,40.0,35.0,60036091,157869049,38.5,25.45,4.08,0.3,0.059,287,0.076,1.499,0.2073,0.169,0.245,-0.0089,6.6,0.25,afsterving,normaal
2025-01-24 15:00:00,9.62,37.0,37.02,7.0,6.894,40.0,34.2,60468979,159002234,38.0,24.41,4.21,0.66,0.013,291,0.082,1.488,0.201,0.17,0.297,-0.0022,6.6,0.25,afsterving,normaal
2025-01-24 16:00:00,9.67,37.0,37.07,7.0,6.902,40.0,32.9,60798146,160170861,37.2,24.86,3.93,-0.08,-0.054,291,0.083,1.503,0.215,0.166,0.355,0.0069,6.65,0.243,afsterving,normaal
2025-01-24 17:00:00,9.71,37.0,36.99,7.0,6.933,40.0,34.3,61102440,161301723,37.6,24.84,4.05,0.32,0.037,292,0.08,1.52,0.2109,0.167,0.27,-0.0004,6.56,0.252,afsterving,normaal
2025-01-24 18:00:00,9.75,37.0,37.01,7.0,6.971,40.0,32.8,61535863,162462966,37.0,24.5,4.04,-0.13,-0.041,294,0.078,1.5,0.2064,0.176,0.364,0.0059,6.65,0.247,afsterving,normaal
2025-01-24 19:00:00,9.79,37.0,37.0,7.0,6.949,40.0,33.7,61944537,163640628,37.0,24.86,3.97,0.34,0.001,288,0.078,1.529,0.2208,0.179,0.316,0.0015,6.68,0.255,afsterving,normaal
2025-01-24 20:00:00,9.83,37.0,37.03,7.0,6.927,40.0,32.3,62305388,164724345,38.0,25.37,4.03,-0.46,-0.025,285,0.08,1.558,0.2247,0.175,0.378,0.0036,6.64,0.257,afsterving,normaal
