loop_tag,loop_type,tuning_kwaliteit,tijd_sec,setpoint,proceswaarde,regeluitgang_pct,afwijking,abs_afwijking
TIC-101,temperatuur,goed,1740,150.0,148.348,50.36,1.6519,1.6519
TIC-101,temperatuur,goed,1745,150.0,148.203,50.61,1.7967,1.7967
TIC-101,temperatuur,goed,1750,150.0,148.919,50.19,1.0809,1.0809
TIC-101,temperatuur,goed,1755,150.0,150.141,49.24,-0.1408,0.1408
TIC-101,temperatuur,goed,1760,150.0,150.365,48.38,-0.3647,0.3647
TIC-101,temperatuur,goed,1765,150.0,149.742,49.03,0.2581,0.2581
TIC-101,temperatuur,goed,1770,150.0,150.283,48.52,-0.2833,0.2833
TIC-101,temperatuur,goed,1775,150.0,150.32,47.89,-0.3197,0.3197
TIC-101,temperatuur,goed,1780,150.0,150.9,47.72,-0.9003,0.9003
TIC-101,temperatuur,goed,1785,150.0,150.759,47.62,-0.7587,0.7587
TIC-101,temperatuur,goed,1790,150.0,151.541,46.82,-1.5408,1.5408
TIC-101,temperatuur,goed,1795,150.0,150.884,47.19,-0.8842,0.8842
TIC-101,temperatuur,goed,1800,150.0,150.777,47.86,-0.7767,0.7767
TIC-101,temperatuur,goed,1805,150.0,151.472,46.87,-1.4718,1.4718
TIC-101,temperatuur,goed,1810,150.0,149.208,48.24,0.7919,0.7919
TIC-101,temperatuur,goed,1815,150.0,149.217,49.27,0.7833,0.7833
TIC-101,temperatuur,goed,1820,150.0,148.517,49.29,1.4827,1.4827
TIC-101,temperatuur,goed,1825,150.0,148.334,50.4,1.6663,1.6663
TIC-101,temperatuur,goed,1830,150.0,148.292,50.68,1.7078,1.7078
TIC-101,temperatuur,goed,1835,150.0,148.161,50.63,1.8389,1.8389
TIC-101,temperatuur,goed,1840,150.0,148.444,50.73,1.5562,1.5562
TIC-101,temperatuur,goed,1845,150.0,148.471,50.52,1.5288,1.5288
TIC-101,temperatuur,goed,1850,150.0,148.449,50.42,1.551,1.551
TIC-101,temperatuur,goed,1855,150.0,148.585,50.36,1.4154,1.4154
TIC-101,temperatuur,goed,1860,150.0,148.216,50.61,1.784,1.784
TIC-101,temperatuur,goed,1865,150.0,148.629,51.05,1.371,1.371
TIC-101,temperatuur,goed,1870,150.0,148.967,50.07,1.0325,1.0325
TIC-101,temperatuur,goed,1875,150.0,149.08,50.38,0.9202,0.9202
TIC-101,temperatuur,goed,1880,150.0,148.768,50.47,1.2319,1.2319
TIC-101,temperatuur,goed,1885,150.0,148.359,50.67,1.641,1.641
TIC-101,temperatuur,goed,1890,150.0,148.33,51.69,1.6695,1.6695
TIC-101,temperatuur,goed,1895,150.0,148.231,51.3,1.7695,1.7695
TIC-101,temperatuur,goed,1900,150.0,148.248,51.56,1.7519,1.7519
TIC-101,temperatuur,goed,1905,150.0,148.485,50.91,1.5145,1.5145
TIC-101,temperatuur,goed,1910,150.0,148.043,51.7,1.9572,1.9572
TIC-101,temperatuur,goed,1915,150.0,148.399,51.23,1.6012,1.6012
TIC-101,temperatuur,goed,1920,150.0,148.744,51.97,1.2563,1.2563
TIC-101,temperatuur,goed,1925,150.0,147.881,52.3,2.1195,2.1195
TIC-101,temperatuur,goed,1930,150.0,148.202,51.94,1.7985,1.7985
TIC-101,temperatuur,goed,1935,150.0,149.147,51.59,0.8526,0.8526
TIC-101,temperatuur,goed,1940,150.0,150.164,50.88,-0.1639,0.1639
TIC-101,temperatuur,goed,1945,150.0,149.635,50.65,0.3654,0.3654
TIC-101,temperatuur,goed,1950,150.0,150.625,49.71,-0.6254,0.6254
TIC-101,temperatuur,goed,1955,150.0,150.8,49.29,-0.7996,0.7996
TIC-101,temperatuur,goed,1960,150.0,149.897,50.28,0.1034,0.1034
TIC-101,temperatuur,goed,1965,150.0,150.867,50.02,-0.867,0.867
TIC-101,temperatuur,goed,1970,150.0,150.129,49.93,-0.1287,0.1287
TIC-101,temperatuur,goed,1975,150.0,150.455,49.54,-0.4547,0.4547
TIC-101,temperatuur,goed,1980,150.0,151.973,48.35,-1.973,1.973
TIC-101,temperatuur,goed,1985,150.0,152.766,47.81,-2.7665,2.7665
TIC-101,temperatuur,goed,1990,150.0,151.622,47.81,-1.6217,1.6217
TIC-101,temperatuur,goed,1995,150.0,152.653,47.28,-2.6526,2.6526
TIC-101,temperatuur,goed,2000,150.0,151.986,47.15,-1.9858,1.9858
TIC-101,temperatuur,goed,2005,150.0,150.739,48.53,-0.7386,0.7386
TIC-101,temperatuur,goed,2010,150.0,150.219,48.68,-0.2191,0.2191
TIC-101,temperatuur,goed,2015,150.0,150.567,48.93,-0.5669,0.5669
TIC-101,temperatuur,goed,2020,150.0,151.404,48.57,-1.4037,1.4037
TIC-101,temperatuur,goed,2025,150.0,150.368,48.54,-0.368,0.368
TIC-101,temperatuur,goed,2030,150.0,150.34,49.01,-0.3396,0.3396
TIC-101,temperatuur,goed,2035,150.0,149.672,49.43,0.3278,0.3278
TIC-101,temperatuur,goed,2040,150.0,149.564,49.94,0.436,0.436
TIC-101,temperatuur,goed,2045,150.0,150.341,49.48,-0.3411,0.3411
TIC-101,temperatuur,goed,2050,150.0,150.711,48.57,-0.7111,0.7111
TIC-101,temperatuur,goed,2055,150.0,150.753,48.57,-0.7526,0.7526
TIC-101,temperatuur,goed,2060,150.0,150.015,49.66,-0.0148,0.0148
TIC-101,temperatuur,goed,2065,150.0,150.69,49.04,-0.6897,0.6897
TIC-101,temperatuur,goed,2070,150.0,150.595,48.22,-0.5947,0.5947
TIC-101,temperatuur,goed,2075,150.0,151.042,48.37,-1.042,1.042
TIC-101,temperatuur,goed,2080,150.0,151.628,47.1,-1.6283,1.6283
TIC-101,temperatuur,goed,2085,150.0,151.241,47.72,-1.2412,1.2412
TIC-101,temperatuur,goed,2090,150.0,150.578,48.68,-0.5783,0.5783
TIC-101,temperatuur,goed,2095,150.0,150.42,47.92,-0.4204,0.4204
TIC-101,temperatuur,goed,2100,150.0,149.927,49.11,0.0733,0.0733
TIC-101,temperatuur,goed,2105,150.0,150.078,49.23,-0.0784,0.0784
TIC-101,temperatuur,goed,2110,150.0,148.922,49.8,1.0781,1.0781
TIC-101,temperatuur,goed,2115,150.0,149.012,49.62,0.9879,0.9879
TIC-101,temperatuur,goed,2120,150.0,149.428,50.0,0.5723,0.5723
TIC-101,temperatuur,goed,2125,150.0,148.593,50.29,1.4073,1.4073
TIC-101,temperatuur,goed,2130,150.0,149.125,49.97,0.8752,0.8752
TIC-101,temperatuur,goed,2135,150.0,148.761,50.42,1.2392,1.2392
TIC-101,temperatuur,goed,2140,150.0,149.307,50.39,0.6928,0.6928
TIC-101,temperatuur,goed,2145,150.0,149.917,49.92,0.0827,0.0827
TIC-101,temperatuur,goed,2150,150.0,149.767,49.65,0.2326,0.2326
TIC-101,temperatuur,goed,2155,150.0,149.015,50.06,0.9846,0.9846
TIC-101,temperatuur,goed,2160,150.0,148.791,50.61,1.2093,1.2093
TIC-101,temperatuur,goed,2165,150.0,150.489,48.9,-0.489,0.489
TIC-101,temperatuur,goed,2170,150.0,150.246,48.97,-0.2462,0.2462
TIC-101,temperatuur,goed,2175,150.0,150.139,49.72,-0.1392,0.1392
TIC-101,temperatuur,goed,2180,150.0,149.882,49.7,0.1182,0.1182
TIC-101,temperatuur,goed,2185,150.0,150.476,49.23,-0.4762,0.4762
TIC-101,temperatuur,goed,2190,150.0,149.87,49.42,0.1296,0.1296
TIC-101,temperatuur,goed,2195,150.0,149.451,49.83,0.5491,0.5491
TIC-101,temperatuur,goed,2200,150.0,150.173,49.59,-0.173,0.173
TIC-101,temperatuur,goed,2205,150.0,150.388,49.02,-0.3881,0.3881
TIC-101,temperatuur,goed,2210,150.0,149.761,49.81,0.2394,0.2394
TIC-101,temperatuur,goed,2215,150.0,149.629,49.58,0.371,0.371
TIC-101,temperatuur,goed,2220,150.0,149.198,49.98,0.8022,0.8022
TIC-101,temperatuur,goed,2225,150.0,149.957,49.68,0.0428,0.0428
TIC-101,temperatuur,goed,2230,150.0,150.341,49.02,-0.3407,0.3407
TIC-101,temperatuur,goed,2235,150.0,150.316,49.26,-0.3163,0.3163
TIC-101,temperatuur,goed,2240,150.0,150.23,49.25,-0.2302,0.2302
TIC-101,temperatuur,goed,2245,150.0,150.052,49.91,-0.0518,0.0518
TIC-101,temperatuur,goed,2250,150.0,149.843,49.36,0.1569,0.1569
TIC-101,temperatuur,goed,2255,150.0,148.337,50.75,1.6631,1.6631
TIC-101,temperatuur,goed,2260,150.0,148.582,51.09,1.4182,1.4182
TIC-101,temperatuur,goed,2265,150.0,147.743,51.57,2.2571,2.2571
TIC-101,temperatuur,goed,2270,150.0,147.556,52.21,2.4444,2.4444
TIC-101,temperatuur,goed,2275,150.0,147.227,52.74,2.7725,2.7725
TIC-101,temperatuur,goed,2280,150.0,147.679,52.71,2.321,2.321
TIC-101,temperatuur,goed,2285,150.0,149.166,51.06,0.8335,0.8335
TIC-101,temperatuur,goed,2290,150.0,149.276,50.97,0.7243,0.7243
TIC-101,temperatuur,goed,2295,150.0,148.191,51.6,1.8088,1.8088
TIC-101,temperatuur,goed,2300,150.0,149.649,50.71,0.3513,0.3513
TIC-101,temperatuur,goed,2305,150.0,148.317,51.75,1.6831,1.6831
TIC-101,temperatuur,goed,2310,150.0,149.652,50.71,0.3483,0.3483
TIC-101,temperatuur,goed,2315,150.0,148.875,51.26,1.1246,1.1246
TIC-101,temperatuur,goed,2320,150.0,149.67,51.34,0.3299,0.3299
TIC-101,temperatuur,goed,2325,150.0,150.115,50.16,-0.1152,0.1152
TIC-101,temperatuur,goed,2330,150.0,150.711,49.7,-0.7114,0.7114
TIC-101,temperatuur,goed,2335,150.0,150.671,49.15,-0.6706,0.6706
TIC-101,temperatuur,goed,2340,150.0,151.16,49.36,-1.1601,1.1601
TIC-101,temperatuur,goed,2345,150.0,151.376,48.7,-1.3759,1.3759
TIC-101,temperatuur,goed,2350,150.0,151.172,49.35,-1.1721,1.1721
TIC-101,temperatuur,goed,2355,150.0,151.447,48.76,-1.4474,1.4474
TIC-101,temperatuur,goed,2360,150.0,151.403,48.25,-1.403,1.403
TIC-101,temperatuur,goed,2365,150.0,151.287,48.91,-1.2873,1.2873
TIC-101,temperatuur,goed,2370,150.0,151.205,48.76,-1.2055,1.2055
TIC-101,temperatuur,goed,2375,150.0,151.045,49.44,-1.0445,1.0445
TIC-101,temperatuur,goed,2380,150.0,151.359,48.9,-1.3594,1.3594
TIC-101,temperatuur,goed,2385,150.0,151.343,48.77,-1.3433,1.3433
TIC-101,temperatuur,goed,2390,150.0,151.335,48.41,-1.3351,1.3351
TIC-101,temperatuur,goed,2395,150.0,150.929,48.72,-0.9288,0.9288
TIC-101,temperatuur,goed,2400,150.0,149.985,49.75,0.0152,0.0152
TIC-101,temperatuur,goed,2405,150.0,149.896,49.89,0.1044,0.1044
TIC-101,temperatuur,goed,2410,150.0,150.392,49.9,-0.3923,0.3923
TIC-101,temperatuur,goed,2415,150.0,150.294,48.9,-0.2937,0.2937
TIC-101,temperatuur,goed,2420,150.0,150.071,49.86,-0.0709,0.0709
TIC-101,temperatuur,goed,2425,150.0,150.877,49.44,-0.8769,0.8769
TIC-101,temperatuur,goed,2430,150.0,151.475,48.29,-1.4747,1.4747
TIC-101,temperatuur,goed,2435,150.0,150.803,48.65,-0.8026,0.8026
TIC-101,temperatuur,goed,2440,150.0,150.744,48.66,-0.744,0.744
TIC-101,temperatuur,goed,2445,150.0,149.634,49.45,0.3661,0.3661
TIC-101,temperatuur,goed,2450,150.0,150.077,49.01,-0.0765,0.0765
TIC-101,temperatuur,goed,2455,150.0,149.833,50.0,0.167,0.167
TIC-101,temperatuur,goed,2460,150.0,149.492,49.54,0.5081,0.5081
TIC-101,temperatuur,goed,2465,150.0,150.62,49.21,-0.6199,0.6199
TIC-101,temperatuur,goed,2470,150.0,149.968,49.82,0.0319,0.0319
TIC-101,temperatuur,goed,2475,150.0,149.477,49.79,0.5233,0.5233
TIC-101,temperatuur,goed,2480,150.0,150.849,48.77,-0.8491,0.8491
TIC-101,temperatuur,goed,2485,150.0,150.104,49.13,-0.1043,0.1043
TIC-101,temperatuur,goed,2490,150.0,150.306,49.55,-0.3056,0.3056
TIC-101,temperatuur,goed,2495,150.0,150.684,49.05,-0.6844,0.6844
TIC-101,temperatuur,goed,2500,150.0,150.822,48.4,-0.8216,0.8216
TIC-101,temperatuur,goed,2505,150.0,150.497,49.2,-0.4965,0.4965
TIC-101,temperatuur,goed,2510,150.0,150.432,49.04,-0.4318,0.4318
TIC-101,temperatuur,goed,2515,150.0,150.198,49.25,-0.1977,0.1977
TIC-101,temperatuur,goed,2520,150.0,149.829,49.25,0.1715,0.1715
TIC-101,temperatuur,goed,2525,150.0,149.455,49.66,0.5446,0.5446
TIC-101,temperatuur,goed,2530,150.0,150.173,49.5,-0.1726,0.1726
TIC-101,temperatuur,goed,2535,150.0,150.273,48.9,-0.273,0.273
TIC-101,temperatuur,goed,2540,150.0,150.039,49.16,-0.0391,0.0391
TIC-101,temperatuur,goed,2545,150.0,150.35,49.39,-0.3505,0.3505
TIC-101,temperatuur,goed,2550,150.0,150.415,49.17,-0.4146,0.4146
TIC-101,temperatuur,goed,2555,150.0,151.45,47.9,-1.4502,1.4502
TIC-101,temperatuur,goed,2560,150.0,152.017,46.83,-2.0167,2.0167
TIC-101,temperatuur,goed,2565,150.0,151.889,47.03,-1.8892,1.8892
TIC-101,temperatuur,goed,2570,150.0,151.819,47.32,-1.819,1.819
TIC-101,temperatuur,goed,2575,150.0,152.324,46.55,-2.3238,2.3238
TIC-101,temperatuur,goed,2580,150.0,151.615,47.14,-1.6149,1.6149
TIC-101,temperatuur,goed,2585,150.0,150.071,48.43,-0.0708,0.0708
TIC-101,temperatuur,goed,2590,150.0,151.032,48.05,-1.0325,1.0325
TIC-101,temperatuur,goed,2595,150.0,150.106,48.07,-0.1059,0.1059
TIC-101,temperatuur,goed,2600,150.0,150.941,47.56,-0.9413,0.9413
TIC-101,temperatuur,goed,2605,150.0,150.774,47.92,-0.7745,0.7745
TIC-101,temperatuur,goed,2610,150.0,151.355,46.86,-1.3552,1.3552
TIC-101,temperatuur,goed,2615,150.0,150.92,47.59,-0.9202,0.9202
TIC-101,temperatuur,goed,2620,150.0,149.797,47.88,0.203,0.203
TIC-101,temperatuur,goed,2625,150.0,149.212,49.03,0.7877,0.7877
TIC-101,temperatuur,goed,2630,150.0,149.018,49.29,0.982,0.982
TIC-101,temperatuur,goed,2635,150.0,148.839,49.65,1.1608,1.1608
TIC-101,temperatuur,goed,2640,150.0,149.663,49.36,0.3365,0.3365
TIC-101,temperatuur,goed,2645,150.0,149.806,48.71,0.1939,0.1939
TIC-101,temperatuur,goed,2650,150.0,151.246,47.43,-1.246,1.246
TIC-101,temperatuur,goed,2655,150.0,150.218,48.42,-0.218,0.218
TIC-101,temperatuur,goed,2660,150.0,149.451,48.5,0.5493,0.5493
TIC-101,temperatuur,goed,2665,150.0,149.408,49.25,0.5923,0.5923
TIC-101,temperatuur,goed,2670,150.0,148.641,49.87,1.3591,1.3591
TIC-101,temperatuur,goed,2675,150.0,149.665,49.26,0.3347,0.3347
TIC-101,temperatuur,goed,2680,150.0,150.233,48.58,-0.2327,0.2327
TIC-101,temperatuur,goed,2685,150.0,149.817,49.28,0.1833,0.1833
TIC-101,temperatuur,goed,2690,150.0,150.509,48.32,-0.509,0.509
TIC-101,temperatuur,goed,2695,150.0,150.289,48.38,-0.2892,0.2892
TIC-101,temperatuur,goed,2700,150.0,150.398,48.11,-0.3983,0.3983
TIC-101,temperatuur,goed,2705,150.0,149.712,48.41,0.2879,0.2879
TIC-101,temperatuur,goed,2710,150.0,150.129,49.02,-0.1292,0.1292
TIC-101,temperatuur,goed,2715,150.0,149.513,49.51,0.4874,0.4874
TIC-101,temperatuur,goed,2720,150.0,149.615,48.89,0.3854,0.3854
TIC-101,temperatuur,goed,2725,150.0,149.507,49.23,0.4934,0.4934
TIC-101,temperatuur,goed,2730,150.0,149.397,49.36,0.6031,0.6031
TIC-101,temperatuur,goed,2735,150.0,150.487,49.3,-0.4869,0.4869
TIC-101,temperatuur,goed,2740,150.0,151.375,48.35,-1.3747,1.3747
TIC-101,temperatuur,goed,2745,150.0,150.169,47.92,-0.1686,0.1686
TIC-101,temperatuur,goed,2750,150.0,149.119,49.31,0.8814,0.8814
TIC-101,temperatuur,goed,2755,150.0,148.931,49.99,1.0688,1.0688
TIC-101,temperatuur,goed,2760,150.0,149.136,49.47,0.8637,0.8637
TIC-101,temperatuur,goed,2765,150.0,149.485,49.68,0.5153,0.5153
TIC-101,temperatuur,goed,2770,150.0,149.612,48.57,0.3881,0.3881
TIC-101,temperatuur,goed,2775,150.0,150.1,48.79,-0.0997,0.0997
TIC-101,temperatuur,goed,2780,150.0,149.811,48.94,0.1886,0.1886
TIC-101,temperatuur,goed,2785,150.0,149.385,49.42,0.615,0.615
TIC-101,temperatuur,goed,2790,150.0,150.079,48.85,-0.0795,0.0795
TIC-101,temperatuur,goed,2795,150.0,150.019,48.7,-0.0193,0.0193
TIC-101,temperatuur,goed,2800,150.0,150.714,48.81,-0.7138,0.7138
TIC-101,temperatuur,goed,2805,150.0,149.547,49.31,0.4528,0.4528
TIC-101,temperatuur,goed,2810,150.0,149.346,49.68,0.6542,0.6542
TIC-101,temperatuur,goed,2815,150.0,148.841,50.23,1.1592,1.1592
TIC-101,temperatuur,goed,2820,150.0,149.379,49.5,0.6206,0.6206
TIC-101,temperatuur,goed,2825,150.0,149.931,49.12,0.069,0.069
TIC-101,temperatuur,goed,2830,150.0,149.114,49.53,0.886,0.886
TIC-101,temperatuur,goed,2835,150.0,148.608,49.97,1.3922,1.3922
TIC-101,temperatuur,goed,2840,150.0,148.036,51.18,1.9641,1.9641
TIC-101,temperatuur,goed,2845,150.0,149.233,50.35,0.7671,0.7671
TIC-101,temperatuur,goed,2850,150.0,149.418,50.08,0.5817,0.5817
TIC-101,temperatuur,goed,2855,150.0,149.793,49.67,0.2068,0.2068
TIC-101,temperatuur,goed,2860,150.0,148.935,49.79,1.0646,1.0646
TIC-101,temperatuur,goed,2865,150.0,149.339,50.26,0.6607,0.6607
TIC-101,temperatuur,goed,2870,150.0,150.376,48.79,-0.3762,0.3762
TIC-101,temperatuur,goed,2875,150.0,150.563,48.49,-0.5628,0.5628
TIC-101,temperatuur,goed,2880,150.0,150.353,49.14,-0.3532,0.3532
TIC-101,temperatuur,goed,2885,150.0,149.857,49.18,0.1428,0.1428
TIC-101,temperatuur,goed,2890,150.0,150.308,49.55,-0.308,0.308
TIC-101,temperatuur,goed,2895,150.0,149.792,49.21,0.2084,0.2084
TIC-101,temperatuur,goed,2900,150.0,149.474,50.36,0.5261,0.5261
TIC-101,temperatuur,goed,2905,150.0,149.559,50.19,0.4407,0.4407
TIC-101,temperatuur,goed,2910,150.0,149.353,49.93,0.6471,0.6471
TIC-101,temperatuur,goed,2915,150.0,148.933,50.26,1.0671,1.0671
TIC-101,temperatuur,goed,2920,150.0,149.188,50.1,0.812,0.812
TIC-101,temperatuur,goed,2925,150.0,149.834,49.57,0.1661,0.1661
TIC-101,temperatuur,goed,2930,150.0,149.53,49.76,0.4702,0.4702
TIC-101,temperatuur,goed,2935,150.0,150.648,48.99,-0.6477,0.6477
TIC-101,temperatuur,goed,2940,150.0,149.457,49.55,0.5425,0.5425
TIC-101,temperatuur,goed,2945,150.0,150.62,49.61,-0.6202,0.6202
TIC-101,temperatuur,goed,2950,150.0,149.932,49.37,0.0675,0.0675
TIC-101,temperatuur,goed,2955,150.0,149.982,49.71,0.0181,0.0181
TIC-101,temperatuur,goed,2960,150.0,151.165,48.56,-1.1654,1.1654
TIC-101,temperatuur,goed,2965,150.0,149.874,49.44,0.1263,0.1263
TIC-101,temperatuur,goed,2970,150.0,149.211,49.81,0.7892,0.7892
TIC-101,temperatuur,goed,2975,150.0,149.923,49.91,0.0768,0.0768
TIC-101,temperatuur,goed,2980,150.0,150.567,48.7,-0.5666,0.5666
TIC-101,temperatuur,goed,2985,150.0,150.57,49.1,-0.5701,0.5701
TIC-101,temperatuur,goed,2990,150.0,152.146,47.33,-2.1463,2.1463
TIC-101,temperatuur,goed,2995,150.0,153.098,46.22,-3.0982,3.0982
TIC-101,temperatuur,goed,3000,150.0,152.473,46.54,-2.473,2.473
TIC-101,temperatuur,goed,3005,150.0,151.511,47.08,-1.5112,1.5112
TIC-101,temperatuur,goed,3010,150.0,151.974,46.91,-1.9739,1.9739
TIC-101,temperatuur,goed,3015,150.0,151.371,47.62,-1.371,1.371
TIC-101,temperatuur,goed,3020,150.0,151.378,47.76,-1.3783,1.3783
TIC-101,temperatuur,goed,3025,150.0,151.0,47.83,-0.9996,0.9996
TIC-101,temperatuur,goed,3030,150.0,150.682,48.15,-0.6824,0.6824
TIC-101,temperatuur,goed,3035,150.0,150.435,48.3,-0.4346,0.4346
TIC-101,temperatuur,goed,3040,150.0,150.24,48.33,-0.2404,0.2404
TIC-101,temperatuur,goed,3045,150.0,148.999,49.49,1.0009,1.0009
TIC-101,temperatuur,goed,3050,150.0,149.831,48.86,0.1688,0.1688
TIC-101,temperatuur,goed,3055,150.0,148.901,48.76,1.0994,1.0994
TIC-101,temperatuur,goed,3060,150.0,148.133,50.63,1.8665,1.8665
TIC-101,temperatuur,goed,3065,150.0,148.101,50.85,1.8993,1.8993
TIC-101,temperatuur,goed,3070,150.0,147.771,50.91,2.2292,2.2292
TIC-101,temperatuur,goed,3075,150.0,147.997,51.48,2.0029,2.0029
TIC-101,temperatuur,goed,3080,150.0,149.16,50.31,0.8401,0.8401
TIC-101,temperatuur,goed,3085,150.0,149.701,49.95,0.2991,0.2991
TIC-101,temperatuur,goed,3090,150.0,150.04,49.06,-0.0395,0.0395
TIC-101,temperatuur,goed,3095,150.0,149.89,49.43,0.1096,0.1096
TIC-101,temperatuur,goed,3100,150.0,150.801,48.46,-0.8006,0.8006
TIC-101,temperatuur,goed,3105,150.0,150.647,48.92,-0.6466,0.6466
TIC-101,temperatuur,goed,3110,150.0,150.611,48.7,-0.6111,0.6111
TIC-101,temperatuur,goed,3115,150.0,150.798,48.28,-0.7979,0.7979
TIC-101,temperatuur,goed,3120,150.0,150.803,48.05,-0.8029,0.8029
TIC-101,temperatuur,goed,3125,150.0,151.415,48.18,-1.4152,1.4152
TIC-101,temperatuur,goed,3130,150.0,151.546,47.5,-1.546,1.546
TIC-101,temperatuur,goed,3135,150.0,150.284,48.82,-0.2836,0.2836
TIC-101,temperatuur,goed,3140,150.0,150.241,48.56,-0.2406,0.2406
TIC-101,temperatuur,goed,3145,150.0,149.815,49.17,0.1847,0.1847
TIC-101,temperatuur,goed,3150,150.0,149.221,49.44,0.7786,0.7786
TIC-101,temperatuur,goed,3155,150.0,149.515,49.34,0.4849,0.4849
TIC-101,temperatuur,goed,3160,150.0,149.011,49.71,0.9893,0.9893
TIC-101,temperatuur,goed,3165,150.0,147.786,51.07,2.2138,2.2138
TIC-101,temperatuur,goed,3170,150.0,148.473,50.81,1.5266,1.5266
TIC-101,temperatuur,goed,3175,150.0,149.244,50.12,0.7557,0.7557
TIC-101,temperatuur,goed,3180,150.0,149.817,49.49,0.1828,0.1828
TIC-101,temperatuur,goed,3185,150.0,149.318,49.63,0.6816,0.6816
TIC-101,temperatuur,goed,3190,150.0,149.788,49.56,0.212,0.212
TIC-101,temperatuur,goed,3195,150.0,149.431,49.26,0.5691,0.5691
TIC-101,temperatuur,goed,3200,150.0,148.916,50.49,1.0841,1.0841
TIC-101,temperatuur,goed,3205,150.0,149.445,49.89,0.5551,0.5551
TIC-101,temperatuur,goed,3210,150.0,149.138,50.09,0.8622,0.8622
TIC-101,temperatuur,goed,3215,150.0,149.207,50.26,0.7929,0.7929
TIC-101,temperatuur,goed,3220,150.0,149.978,49.78,0.0221,0.0221
TIC-101,temperatuur,goed,3225,150.0,150.234,49.22,-0.234,0.234
TIC-101,temperatuur,goed,3230,150.0,149.204,50.36,0.7956,0.7956
TIC-101,temperatuur,goed,3235,150.0,148.79,50.58,1.2102,1.2102
TIC-101,temperatuur,goed,3240,150.0,149.195,50.35,0.805,0.805
TIC-101,temperatuur,goed,3245,150.0,148.723,50.89,1.277,1.277
TIC-101,temperatuur,goed,3250,150.0,149.214,50.29,0.7863,0.7863
TIC-101,temperatuur,goed,3255,150.0,149.587,50.02,0.4132,0.4132
TIC-101,temperatuur,goed,3260,150.0,149.551,49.98,0.4485,0.4485
TIC-101,temperatuur,goed,3265,150.0,150.524,48.99,-0.524,0.524
TIC-101,temperatuur,goed,3270,150.0,150.124,49.72,-0.124,0.124
TIC-101,temperatuur,goed,3275,150.0,150.307,49.49,-0.307,0.307
TIC-101,temperatuur,goed,3280,150.0,149.772,49.87,0.2279,0.2279
TIC-101,temperatuur,goed,3285,150.0,149.615,49.91,0.3849,0.3849
TIC-101,temperatuur,goed,3290,150.0,148.375,50.83,1.6253,1.6253
TIC-101,temperatuur,goed,3295,150.0,147.858,51.69,2.1418,2.1418
TIC-101,temperatuur,goed,3300,150.0,147.802,52.38,2.198,2.198
TIC-101,temperatuur,goed,3305,150.0,148.573,51.27,1.427,1.427
TIC-101,temperatuur,goed,3310,150.0,149.22,51.2,0.7796,0.7796
TIC-101,temperatuur,goed,3315,150.0,147.959,52.44,2.0409,2.0409
TIC-101,temperatuur,goed,3320,150.0,148.642,51.81,1.3581,1.3581
TIC-101,temperatuur,goed,3325,150.0,148.428,52.42,1.5723,1.5723
TIC-101,temperatuur,goed,3330,150.0,148.735,51.93,1.2646,1.2646
TIC-101,temperatuur,goed,3335,150.0,149.29,51.28,0.7101,0.7101
TIC-101,temperatuur,goed,3340,150.0,150.173,50.23,-0.1727,0.1727
TIC-101,temperatuur,goed,3345,150.0,149.048,50.74,0.9516,0.9516
TIC-101,temperatuur,goed,3350,150.0,147.839,52.8,2.1612,2.1612
TIC-101,temperatuur,goed,3355,150.0,148.157,52.75,1.8428,1.8428
TIC-101,temperatuur,goed,3360,150.0,149.39,51.44,0.6098,0.6098
TIC-101,temperatuur,goed,3365,150.0,149.927,51.05,0.0727,0.0727
TIC-101,temperatuur,goed,3370,150.0,150.095,50.78,-0.0947,0.0947
TIC-101,temperatuur,goed,3375,150.0,150.304,50.94,-0.304,0.304
TIC-101,temperatuur,goed,3380,150.0,148.871,52.08,1.1289,1.1289
TIC-101,temperatuur,goed,3385,150.0,149.593,51.52,0.4075,0.4075
TIC-101,temperatuur,goed,3390,150.0,148.875,52.44,1.1246,1.1246
TIC-101,temperatuur,goed,3395,150.0,150.027,50.96,-0.0272,0.0272
TIC-101,temperatuur,goed,3400,150.0,149.662,51.44,0.338,0.338
TIC-101,temperatuur,goed,3405,150.0,149.878,51.21,0.1223,0.1223
TIC-101,temperatuur,goed,3410,150.0,149.221,51.83,0.7785,0.7785
TIC-101,temperatuur,goed,3415,150.0,150.082,50.81,-0.082,0.082
TIC-101,temperatuur,goed,3420,150.0,150.324,50.63,-0.3243,0.3243
TIC-101,temperatuur,goed,3425,150.0,151.268,49.94,-1.2679,1.2679
TIC-101,temperatuur,goed,3430,150.0,151.193,49.63,-1.1929,1.1929
TIC-101,temperatuur,goed,3435,150.0,151.512,49.27,-1.5124,1.5124
TIC-101,temperatuur,goed,3440,150.0,151.139,49.8,-1.1393,1.1393
TIC-101,temperatuur,goed,3445,150.0,150.655,49.64,-0.6548,0.6548
TIC-101,temperatuur,goed,3450,150.0,150.577,50.11,-0.5769,0.5769
TIC-101,temperatuur,goed,3455,150.0,150.055,50.51,-0.0547,0.0547
TIC-101,temperatuur,goed,3460,150.0,150.973,49.66,-0.9726,0.9726
TIC-101,temperatuur,goed,3465,150.0,150.232,50.25,-0.2321,0.2321
