timestamp,buitentemp_C,productiebelasting,stoom_tonh,stoom_druk_bar,boiler_rendement,gasverbruik_Nm3h,elektriciteit_kW,piekbelasting,koelwater_m3h,koelwater_aanvoer_C,koelwater_retour_C,koeltoren_approach_C,perslucht_Nm3h,compressor_vermogen_kW,stikstof_Nm3h,energiekost_EURh,CO2_kgh,onderhoudsstop
2025-01-03 02:00:00,3.4,0.538,23.1,9.6,0.882,2111,342,0,104,8.2,12.9,4.9,156,25,24,782,4364,0
2025-01-03 02:15:00,3.4,0.523,20.2,9.4,0.885,1831,274,0,115,8.5,13.4,5.0,144,19,25,676,3772,0
2025-01-03 02:30:00,6.0,0.591,22.6,9.7,0.887,2044,286,0,118,11.5,15.6,5.5,176,29,29,752,4199,0
2025-01-03 02:45:00,3.9,0.508,19.0,9.5,0.895,1686,298,0,105,9.4,12.8,5.5,163,26,27,628,3492,0
2025-01-03 03:00:00,3.7,0.567,23.2,9.9,0.886,2109,312,0,96,8.6,12.9,4.9,169,24,24,778,4342,0
2025-01-03 03:15:00,3.4,0.589,24.7,10.2,0.887,2234,316,0,116,8.5,13.7,5.1,176,26,30,822,4586,0
2025-01-03 03:30:00,2.6,0.536,22.0,9.7,0.878,2031,315,0,109,7.9,13.3,5.3,158,23,25,751,4180,0
2025-01-03 03:45:00,4.5,0.604,21.7,9.6,0.873,1990,331,0,126,9.6,14.9,5.1,178,28,31,739,4110,0
2025-01-03 04:00:00,4.9,0.554,22.2,9.8,0.87,2030,320,0,125,10.0,14.1,5.1,155,23,28,751,4191,0
2025-01-03 04:15:00,3.7,0.606,25.5,10.1,0.881,2311,324,0,130,8.9,13.9,5.2,171,27,28,850,4752,0
2025-01-03 04:30:00,3.8,0.641,25.2,9.9,0.873,2319,353,0,146,9.0,14.4,5.2,191,31,27,857,4776,0
2025-01-03 04:45:00,5.3,0.61,22.3,9.7,0.888,2018,320,0,129,9.9,14.1,4.6,185,33,32,747,4169,0
2025-01-03 05:00:00,5.0,0.67,25.0,10.0,0.887,2245,348,0,131,9.8,15.2,4.8,204,26,35,830,4640,0
2025-01-03 05:15:00,8.2,0.698,25.4,9.9,0.877,2314,370,0,142,13.6,19.0,5.4,224,30,36,857,4771,0
2025-01-03 05:30:00,4.4,0.662,24.4,9.8,0.878,2212,352,0,146,9.6,15.3,5.1,210,30,31,819,4558,0
2025-01-03 05:45:00,6.1,0.686,24.1,9.8,0.888,2176,355,0,146,10.8,16.7,4.7,205,29,38,807,4499,0
2025-01-03 06:00:00,3.1,0.712,27.4,10.2,0.887,2476,382,0,155,7.8,12.6,4.7,206,31,37,916,5106,0
2025-01-03 06:15:00,5.5,0.779,29.1,10.4,0.875,2652,393,0,143,10.9,18.2,5.4,226,30,34,978,5459,0
2025-01-03 06:30:00,3.3,0.728,29.6,10.5,0.876,2707,396,0,159,7.9,14.3,4.6,220,34,34,998,5571,0
2025-01-03 06:45:00,6.8,0.744,28.0,10.4,0.874,2560,382,0,159,12.2,19.4,5.4,214,28,41,945,5275,0
2025-01-03 07:00:00,7.2,0.692,24.0,9.9,0.882,2175,364,0,147,12.2,17.8,5.0,197,30,37,808,4499,0
2025-01-03 07:15:00,1.6,0.758,29.0,10.4,0.883,2629,434,0,161,7.2,12.0,5.6,233,37,37,975,5420,0
2025-01-03 07:30:00,3.1,0.737,27.0,10.3,0.876,2465,379,0,141,8.4,14.4,5.3,237,36,39,911,5084,0
2025-01-03 07:45:00,4.4,0.795,30.0,10.6,0.878,2740,424,0,164,9.8,15.5,5.3,240,35,39,1013,5647,0
2025-01-03 08:00:00,5.4,0.822,28.5,10.4,0.878,2577,464,0,159,10.2,17.4,4.7,245,37,44,961,5337,0
2025-01-03 08:15:00,2.5,0.803,29.8,10.5,0.875,2743,424,0,164,7.4,14.1,4.9,241,32,41,1014,5649,0
2025-01-03 08:30:00,5.0,0.814,28.5,10.3,0.877,2599,411,0,166,9.8,16.3,4.9,244,39,43,962,5353,0
2025-01-03 08:45:00,2.0,0.882,32.5,10.7,0.866,2995,485,0,188,7.0,13.8,5.0,275,36,48,1110,6187,0
2025-01-03 09:00:00,6.8,0.857,31.1,10.5,0.879,2833,445,0,169,11.8,17.7,5.0,263,42,41,1048,5842,0
2025-01-03 09:15:00,4.0,0.867,32.0,11.0,0.879,2915,470,0,175,9.4,15.6,5.4,253,37,48,1080,6015,0
2025-01-03 09:30:00,4.0,0.843,30.5,10.5,0.873,2810,444,0,154,8.9,15.6,4.9,234,35,41,1040,5797,0
2025-01-03 09:45:00,6.8,0.925,32.4,10.6,0.885,2930,494,0,177,11.8,18.8,5.0,277,43,43,1088,6056,0
2025-01-03 10:00:00,0.3,0.876,32.8,10.8,0.87,3016,493,0,170,5.0,11.4,4.8,255,41,40,1118,6229,0
2025-01-03 10:15:00,0.5,0.827,32.7,10.9,0.878,2972,453,0,167,5.9,12.2,5.3,251,40,37,1098,6119,0
2025-01-03 10:30:00,2.0,0.881,32.7,10.7,0.863,3033,496,0,166,6.9,14.3,4.9,247,37,42,1124,6261,0
2025-01-03 10:45:00,-0.8,0.926,35.5,11.0,0.874,3245,500,0,172,4.3,12.2,5.1,274,42,47,1199,6694,0
2025-01-03 11:00:00,0.8,0.895,32.4,10.6,0.874,2967,489,0,187,5.7,13.7,4.8,252,36,51,1101,6134,0
2025-01-03 11:15:00,1.7,0.946,33.4,10.9,0.876,3058,518,0,181,6.0,12.4,4.2,281,42,46,1136,6322,0
2025-01-03 11:30:00,0.9,0.944,37.0,11.2,0.871,3398,530,0,182,6.1,13.6,5.2,271,41,48,1257,7012,0
2025-01-03 11:45:00,1.4,0.897,35.6,11.0,0.875,3266,478,0,185,6.5,12.9,5.1,275,39,43,1204,6724,0
2025-01-03 12:00:00,-0.4,0.934,33.8,10.8,0.873,3086,521,0,193,4.5,11.8,4.9,275,38,46,1146,6375,0
2025-01-03 12:15:00,1.5,0.884,32.0,10.7,0.887,2891,463,0,190,6.6,13.4,5.0,264,45,43,1071,5976,0
2025-01-03 12:30:00,0.1,0.88,34.0,10.9,0.87,3148,491,0,178,4.9,11.5,4.8,271,41,43,1164,6490,0
2025-01-03 12:45:00,-0.6,0.883,32.9,10.9,0.875,3004,505,0,173,4.4,11.1,5.0,261,36,45,1116,6211,0
2025-01-03 13:00:00,-1.7,0.883,33.6,11.0,0.867,3104,506,0,174,3.1,11.5,4.7,257,38,42,1151,6403,0
2025-01-03 13:15:00,-2.4,0.863,33.3,10.8,0.875,3041,489,0,165,2.6,10.0,5.0,249,39,45,1126,6280,0
2025-01-03 13:30:00,-2.8,0.902,34.7,10.9,0.872,3196,537,0,187,2.6,9.5,5.5,281,41,40,1187,6608,0
2025-01-03 13:45:00,3.5,0.89,32.8,10.8,0.873,3009,487,0,178,8.9,16.0,5.4,256,38,44,1115,6214,0
2025-01-03 14:00:00,-1.0,0.878,33.0,10.7,0.874,3019,495,0,161,4.0,11.0,5.1,253,38,51,1119,6237,0
2025-01-03 14:15:00,-2.0,0.861,34.8,11.0,0.875,3173,494,0,176,3.0,9.3,5.0,256,38,45,1173,6547,0
2025-01-03 14:30:00,-2.4,0.833,34.7,10.9,0.866,3214,482,0,155,2.4,8.2,4.8,247,39,45,1186,6620,0
2025-01-03 14:45:00,-8.0,0.847,35.4,11.1,0.875,3242,532,0,157,-3.5,3.6,4.5,245,37,41,1202,6697,0
2025-01-03 15:00:00,1.9,0.869,31.8,10.6,0.878,2899,445,0,170,7.5,13.7,5.6,247,40,45,1071,5982,0
2025-01-03 15:15:00,-6.3,0.83,35.8,11.2,0.866,3306,493,0,147,-1.7,5.6,4.6,270,37,42,1219,6819,0
2025-01-03 15:30:00,-3.8,0.797,33.0,10.9,0.869,3034,475,0,136,1.5,8.2,5.3,237,34,33,1122,6260,0
2025-01-03 15:45:00,-4.8,0.785,33.1,10.8,0.873,3030,458,0,172,0.4,6.5,5.2,243,34,36,1119,6241,0
2025-01-03 16:00:00,-4.3,0.78,31.8,10.8,0.889,2869,459,0,161,1.0,7.2,5.3,227,35,41,1062,5919,0
2025-01-03 16:15:00,-4.8,0.801,33.8,10.8,0.872,3118,446,0,153,-0.3,6.8,4.5,228,31,39,1148,6413,0
2025-01-03 16:30:00,-2.1,0.792,34.2,10.9,0.862,3171,448,0,156,2.7,9.1,4.7,239,35,43,1167,6531,0
2025-01-03 16:45:00,-7.3,0.717,30.6,10.6,0.881,2767,430,0,140,-2.0,3.4,5.3,210,31,41,1023,5704,0
2025-01-03 17:00:00,-6.7,0.759,33.8,11.0,0.865,3122,459,0,179,-2.4,3.3,4.4,224,29,40,1151,6430,0
2025-01-03 17:15:00,-3.0,0.724,30.9,10.4,0.874,2830,433,0,141,2.5,8.0,5.5,220,36,36,1045,5839,0
2025-01-03 17:30:00,-5.9,0.701,31.7,10.6,0.863,2956,434,0,146,-0.9,5.3,4.9,214,33,38,1090,6101,0
2025-01-03 17:45:00,-4.4,0.709,30.6,10.5,0.879,2791,445,0,140,1.2,6.6,5.6,228,34,32,1033,5765,0
2025-01-03 18:00:00,-5.6,0.698,32.1,10.8,0.865,2986,445,0,136,-0.4,4.9,5.3,206,33,33,1101,6151,0
2025-01-03 18:15:00,-6.5,0.674,34.1,10.9,0.876,3108,401,0,135,-1.7,3.4,4.8,192,31,38,1139,6364,0
2025-01-03 18:30:00,-1.3,0.684,27.4,10.2,0.884,2477,412,0,148,3.9,9.1,5.2,189,27,39,919,5127,0
2025-01-03 18:45:00,-6.2,0.692,32.3,10.8,0.87,2956,380,0,126,-0.7,4.1,5.5,204,29,31,1083,6068,0
2025-01-03 19:00:00,-4.1,0.654,29.1,10.4,0.873,2661,412,0,112,0.8,6.0,4.9,199,35,30,983,5479,0
2025-01-03 19:15:00,-4.6,0.696,30.4,10.5,0.871,2798,398,0,136,0.3,5.1,4.9,213,34,35,1030,5760,0
2025-01-03 19:30:00,-6.6,0.599,29.2,10.4,0.873,2687,391,0,129,-1.5,2.9,5.1,173,26,29,990,5530,0
2025-01-03 19:45:00,-0.1,0.635,28.1,10.2,0.872,2585,381,0,113,5.5,10.8,5.6,201,27,26,953,5323,0
2025-01-03 20:00:00,-4.1,0.608,28.3,10.4,0.885,2555,363,0,126,1.3,6.9,5.3,173,27,26,940,5261,0
2025-01-03 20:15:00,-4.3,0.584,27.5,10.3,0.877,2511,356,0,124,0.6,5.6,4.9,158,23,30,924,5164,0
2025-01-03 20:30:00,-4.9,0.595,27.3,10.0,0.875,2513,366,0,119,0.6,5.1,5.5,180,26,25,926,5176,0
2025-01-03 20:45:00,-4.1,0.543,25.6,10.2,0.873,2344,324,0,113,1.3,6.1,5.4,162,29,29,861,4804,0
2025-01-03 21:00:00,-4.6,0.589,27.9,10.4,0.875,2536,368,0,127,0.5,5.4,5.1,181,29,31,934,5212,0
2025-01-03 21:15:00,-1.6,0.492,22.8,9.8,0.875,2088,301,0,108,3.0,7.0,4.6,151,21,28,769,4302,0
2025-01-03 21:30:00,-5.0,0.546,27.3,10.3,0.872,2521,321,0,110,0.2,4.3,5.2,164,26,23,923,5174,0
2025-01-03 21:45:00,-2.1,0.535,22.6,9.7,0.877,2044,324,0,108,2.6,7.1,4.7,170,23,27,756,4219,0
2025-01-03 22:00:00,0.3,0.571,23.8,9.8,0.886,2148,363,0,132,5.8,11.1,5.5,186,27,30,798,4436,0
2025-01-03 22:15:00,-1.9,0.496,23.0,9.9,0.881,2103,316,0,115,3.4,8.5,5.3,153,23,19,776,4344,0
2025-01-03 22:30:00,-4.8,0.535,26.5,10.1,0.873,2444,335,0,109,-0.1,3.6,4.6,173,27,26,898,5025,0
2025-01-03 22:45:00,0.1,0.524,23.7,10.0,0.88,2161,306,0,96,4.8,9.1,4.7,151,20,28,795,4442,0
2025-01-03 23:00:00,-1.2,0.597,25.8,10.0,0.875,2351,359,0,113,3.7,8.0,4.8,187,27,35,868,4852,0
2025-01-03 23:15:00,-0.5,0.519,23.8,9.9,0.874,2173,329,0,106,4.6,8.6,5.1,150,25,26,802,4475,0
2025-01-03 23:30:00,-0.9,0.492,21.8,9.6,0.877,1994,326,0,94,4.3,8.3,5.2,147,25,29,739,4116,0
2025-01-03 23:45:00,0.1,0.488,22.6,9.8,0.877,2071,300,0,97,5.3,9.7,5.2,144,25,26,763,4260,0
2025-01-04 00:00:00,-1.2,0.351,18.9,9.4,0.88,1717,217,0,85,3.6,6.6,4.8,125,20,15,629,3522,0
2025-01-04 00:15:00,3.1,0.39,18.2,9.4,0.884,1646,224,0,82,8.5,11.1,5.4,110,20,20,604,3382,0
2025-01-04 00:30:00,-2.7,0.351,20.1,9.5,0.885,1823,256,0,62,2.3,5.1,5.0,98,15,14,670,3753,0
2025-01-04 00:45:00,-1.3,0.354,18.8,9.3,0.89,1697,215,0,82,4.1,6.8,5.4,107,18,18,622,3480,0
2025-01-04 01:00:00,2.6,0.343,16.8,9.2,0.889,1512,202,0,73,7.8,10.4,5.2,108,17,15,555,3094,0
2025-01-04 01:15:00,3.3,0.351,14.2,8.8,0.891,1296,231,0,70,8.3,10.9,4.9,111,14,15,483,2692,0
2025-01-04 01:30:00,1.0,0.371,17.3,9.1,0.878,1553,232,0,67,5.4,8.8,4.5,86,14,22,573,3194,0
2025-01-04 01:45:00,3.3,0.399,18.4,9.5,0.893,1661,215,0,70,8.3,10.8,5.0,124,15,20,609,3409,0
2025-01-04 02:00:00,1.7,0.37,17.4,9.3,0.88,1566,201,0,82,6.5,10.0,4.8,106,14,25,574,3215,0
2025-01-04 02:15:00,3.9,0.388,16.3,9.1,0.892,1439,226,0,88,9.2,12.0,5.3,117,18,24,533,2974,0
2025-01-04 02:30:00,1.5,0.397,19.9,9.6,0.886,1805,240,0,98,6.9,9.9,5.4,113,16,9,662,3709,0
2025-01-04 02:45:00,4.3,0.386,16.5,9.2,0.875,1505,221,0,73,9.5,12.6,5.2,121,18,20,555,3089,0
2025-01-04 03:00:00,3.2,0.376,18.8,9.4,0.884,1707,233,0,68,8.1,11.7,4.9,113,17,16,627,3498,0
2025-01-04 03:15:00,4.1,0.437,18.9,9.5,0.895,1694,264,0,83,9.2,11.6,5.1,138,24,24,626,3482,0
2025-01-04 03:30:00,4.6,0.403,16.2,9.1,0.881,1465,242,0,81,9.7,12.8,5.1,103,14,22,543,3024,0
2025-01-04 03:45:00,1.9,0.412,18.0,9.4,0.893,1618,228,0,82,7.1,10.4,5.2,122,13,24,595,3326,0
2025-01-04 04:00:00,1.8,0.447,21.1,9.6,0.886,1918,267,0,90,7.1,10.4,5.3,116,20,22,705,3938,0
2025-01-04 04:15:00,2.9,0.469,20.6,9.4,0.891,1862,258,0,80,8.6,12.0,5.7,140,21,25,684,3828,0
2025-01-04 04:30:00,3.8,0.522,22.4,9.8,0.88,2046,315,0,101,8.6,12.8,4.8,147,21,27,756,4219,0
2025-01-04 04:45:00,5.0,0.471,19.1,9.5,0.891,1703,276,0,80,9.4,13.0,4.5,142,24,20,631,3511,0
2025-01-04 05:00:00,2.0,0.466,20.7,9.6,0.885,1872,311,0,89,6.9,11.3,4.9,137,19,21,694,3864,0
2025-01-04 05:15:00,4.3,0.51,21.7,9.7,0.887,1957,297,0,115,9.3,13.7,5.1,141,19,28,723,4029,0
2025-01-04 05:30:00,5.0,0.56,21.1,9.6,0.877,1931,299,0,125,10.2,14.2,5.1,166,22,25,714,3979,0
2025-01-04 05:45:00,8.7,0.523,19.0,9.3,0.886,1714,264,0,121,13.8,18.4,5.2,144,22,28,634,3532,0
2025-01-04 06:00:00,9.3,0.555,19.1,9.4,0.886,1732,272,0,102,14.4,18.1,5.1,158,22,25,641,3576,0
2025-01-04 06:15:00,3.7,0.621,24.1,10.0,0.883,2180,362,0,138,8.8,13.9,5.1,189,28,25,809,4502,0
2025-01-04 06:30:00,5.9,0.58,22.0,9.6,0.886,1986,316,0,115,11.3,16.0,5.4,171,27,22,735,4091,0
2025-01-04 06:45:00,5.9,0.593,24.3,10.1,0.88,2206,289,0,102,11.3,16.2,5.4,187,25,32,809,4532,0
2025-01-04 07:00:00,3.3,0.62,24.9,10.0,0.881,2255,354,0,131,8.4,12.8,5.1,197,30,30,834,4647,0
2025-01-04 07:15:00,4.9,0.575,22.4,9.8,0.885,2039,331,0,113,9.5,13.7,4.6,197,30,34,756,4217,0
2025-01-04 07:30:00,4.6,0.594,24.3,10.0,0.89,2177,305,0,104,9.5,14.0,4.9,169,23,30,801,4484,0
2025-01-04 07:45:00,7.1,0.677,25.7,10.0,0.874,2363,342,0,126,11.8,17.1,4.6,190,27,32,870,4876,0
2025-01-04 08:00:00,6.6,0.685,25.3,10.1,0.885,2284,366,0,125,11.5,17.3,4.8,198,31,34,846,4722,0
2025-01-04 08:15:00,3.6,0.671,24.4,10.0,0.881,2212,375,0,136,8.6,14.4,5.0,209,33,33,822,4576,0
2025-01-04 08:30:00,5.2,0.746,23.1,9.8,0.885,2082,401,0,143,10.0,15.6,4.8,224,31,34,780,4317,0
2025-01-04 08:45:00,2.7,0.637,25.6,9.9,0.877,2335,366,0,129,7.4,12.3,4.7,181,28,27,864,4812,0
2025-01-04 09:00:00,5.6,0.746,26.7,10.3,0.877,2452,377,0,138,10.4,16.9,4.8,236,37,33,906,5058,0
2025-01-04 09:15:00,5.0,0.703,25.8,10.0,0.882,2329,374,0,146,9.6,15.1,4.6,223,31,36,863,4804,0
2025-01-04 09:30:00,3.2,0.73,27.4,10.3,0.877,2514,398,0,157,8.0,14.3,4.8,221,36,42,931,5195,0
2025-01-04 09:45:00,2.4,0.714,28.1,10.4,0.878,2555,399,0,135,7.3,13.1,4.9,224,28,35,945,5270,0
2025-01-04 10:00:00,0.2,0.725,28.9,10.3,0.875,2639,433,0,147,5.3,10.7,5.2,201,32,33,978,5455,0
2025-01-04 10:15:00,0.6,0.704,30.8,10.8,0.873,2817,406,0,134,5.6,11.7,5.0,215,35,34,1037,5802,0
2025-01-04 10:30:00,3.5,0.749,28.9,10.6,0.881,2628,431,0,156,8.6,14.7,5.1,233,35,37,975,5427,0
2025-01-04 10:45:00,3.4,0.73,27.0,10.2,0.874,2469,383,0,159,8.6,15.5,5.2,201,31,35,913,5096,0
2025-01-04 11:00:00,4.5,0.755,29.2,10.4,0.881,2641,393,0,155,9.9,16.1,5.4,234,40,35,975,5438,0
2025-01-04 11:15:00,1.0,0.77,29.7,10.4,0.88,2718,429,0,146,6.1,11.8,5.1,225,31,40,1006,5605,0
2025-01-04 11:30:00,-3.1,0.741,31.7,10.8,0.871,2905,456,0,141,1.7,7.7,4.9,228,36,35,1074,5995,0
2025-01-04 11:45:00,-3.1,0.745,29.0,10.3,0.871,2661,442,0,156,2.3,8.5,5.4,233,36,39,988,5497,0
2025-01-04 12:00:00,0.6,0.792,31.3,10.7,0.87,2895,433,0,159,5.7,12.1,5.1,238,34,41,1068,5968,0
2025-01-04 12:15:00,-0.7,0.73,30.2,10.3,0.875,2763,401,0,141,4.4,10.7,5.1,213,33,39,1018,5687,0
2025-01-04 12:30:00,2.3,0.761,29.3,10.5,0.884,2659,446,0,164,7.1,12.7,4.8,231,37,40,988,5489,0
2025-01-04 12:45:00,-0.0,0.765,30.2,10.7,0.883,2734,431,0,146,5.0,10.3,5.0,231,37,39,1012,5645,0
2025-01-04 13:00:00,1.0,0.729,29.0,10.3,0.875,2667,389,0,140,6.4,11.6,5.3,211,32,32,983,5484,0
2025-01-04 13:15:00,-3.7,0.722,31.0,10.7,0.875,2815,426,0,124,1.2,7.3,4.9,208,29,36,1039,5813,0
2025-01-04 13:30:00,-1.5,0.761,30.0,10.7,0.881,2734,428,0,168,3.6,9.4,5.1,242,37,39,1012,5634,0
2025-01-04 13:45:00,-5.5,0.714,32.6,10.9,0.874,2980,446,0,162,0.3,6.1,5.7,206,29,33,1100,6138,0
2025-01-04 14:00:00,-2.0,0.75,30.6,10.4,0.881,2780,449,0,154,3.4,10.0,5.4,242,38,31,1030,5735,0
2025-01-04 14:15:00,-2.2,0.672,28.9,10.6,0.884,2613,415,0,145,2.5,7.2,4.7,198,30,38,967,5389,0
2025-01-04 14:30:00,-0.4,0.711,28.3,10.2,0.88,2571,403,0,148,4.4,10.3,4.8,199,33,35,951,5304,0
2025-01-04 14:45:00,-1.2,0.699,27.7,10.3,0.879,2540,398,0,155,4.0,9.7,5.2,212,34,36,940,5232,0
2025-01-04 15:00:00,-0.6,0.665,27.8,10.1,0.876,2559,388,0,125,4.4,10.6,5.0,198,31,30,945,5268,0
2025-01-04 15:15:00,-1.4,0.736,30.1,10.6,0.88,2730,424,0,159,3.4,9.3,4.8,226,35,37,1009,5635,0
2025-01-04 15:30:00,-7.4,0.685,30.3,10.6,0.876,2775,442,0,146,-2.0,3.5,5.4,188,26,33,1027,5728,0
2025-01-04 15:45:00,-1.7,0.687,27.4,10.2,0.875,2507,393,0,134,3.4,8.3,5.1,199,30,35,927,5165,0
2025-01-04 16:00:00,-1.9,0.646,29.1,10.5,0.873,2676,397,0,118,3.5,8.5,5.5,209,32,29,987,5524,0
2025-01-04 16:15:00,-6.8,0.598,29.4,10.4,0.874,2682,392,0,126,-1.4,3.2,5.4,176,25,28,988,5535,0
2025-01-04 16:30:00,-3.2,0.639,29.1,10.4,0.883,2646,368,0,129,1.5,6.5,4.7,197,29,28,973,5443,0
2025-01-04 16:45:00,-6.7,0.666,29.8,10.6,0.869,2741,424,0,145,-1.9,2.2,4.8,185,27,32,1013,5652,0
2025-01-04 17:00:00,-4.6,0.634,28.0,10.2,0.877,2543,385,0,127,0.2,6.2,4.8,178,25,31,939,5234,0
2025-01-04 17:15:00,-3.6,0.614,27.4,10.0,0.878,2498,386,0,134,2.1,7.8,5.8,191,29,32,923,5158,0
2025-01-04 17:30:00,-6.4,0.584,26.8,10.1,0.889,2419,390,0,100,-1.1,4.1,5.3,167,25,31,895,4985,0
2025-01-04 17:45:00,-8.9,0.612,29.9,10.4,0.881,2712,408,0,119,-4.0,0.2,4.9,167,20,31,1001,5582,0
2025-01-04 18:00:00,-5.3,0.563,25.5,9.9,0.877,2337,352,0,114,-0.3,4.7,5.0,179,26,30,862,4810,0
2025-01-04 18:15:00,-3.2,0.548,25.7,10.1,0.879,2339,328,0,96,1.7,5.5,4.8,169,23,29,860,4811,0
2025-01-04 18:30:00,-2.9,0.548,27.2,10.2,0.88,2477,334,0,122,2.2,7.6,5.1,163,22,30,909,5091,0
2025-01-04 18:45:00,-4.0,0.511,25.7,9.9,0.881,2349,345,0,101,0.4,4.5,4.4,155,20,25,865,4839,0
2025-01-04 19:00:00,-2.0,0.526,24.3,10.0,0.88,2199,299,0,99,2.8,7.2,4.8,151,23,27,808,4522,0
2025-01-04 19:15:00,0.4,0.507,21.4,9.4,0.884,1931,294,0,88,4.8,9.1,4.5,153,20,22,713,3979,0
2025-01-04 19:30:00,-0.7,0.491,22.7,9.9,0.878,2083,301,0,109,4.8,7.6,5.5,151,23,23,767,4284,0
2025-01-04 19:45:00,-3.6,0.423,22.7,9.8,0.88,2060,302,0,83,1.3,4.4,4.9,107,19,20,759,4238,0
2025-01-04 20:00:00,1.1,0.438,18.8,9.1,0.885,1702,252,0,75,6.5,10.3,5.4,132,18,22,627,3501,0
2025-01-04 20:15:00,-0.8,0.465,22.4,9.8,0.877,2061,278,0,83,4.2,7.8,5.0,129,18,20,756,4236,0
2025-01-04 20:30:00,0.4,0.43,20.8,9.6,0.888,1866,287,0,81,5.4,9.0,5.1,118,22,17,689,3846,0
2025-01-04 20:45:00,-1.9,0.417,19.3,9.5,0.884,1759,268,0,87,3.9,7.0,5.8,123,19,19,650,3609,0
2025-01-04 21:00:00,-6.0,0.427,23.2,9.9,0.889,2100,272,0,73,-1.2,1.5,4.8,131,19,18,769,4307,0
2025-01-04 21:15:00,-2.5,0.424,22.7,9.9,0.885,2048,275,0,69,1.8,5.6,4.3,121,19,19,751,4199,0
2025-01-04 21:30:00,-3.9,0.364,20.5,9.7,0.886,1833,257,0,91,0.9,4.3,4.8,97,14,19,674,3766,0
2025-01-04 21:45:00,-1.3,0.377,19.1,9.3,0.889,1715,252,0,82,4.2,7.8,5.5,119,16,16,632,3531,0
2025-01-04 22:00:00,-1.8,0.363,19.2,9.4,0.886,1745,236,0,74,3.2,5.9,5.1,106,17,16,641,3585,0
2025-01-04 22:15:00,-0.7,0.362,18.7,9.3,0.888,1686,232,0,76,4.4,7.9,5.1,119,17,12,619,3465,0
2025-01-04 22:30:00,-1.1,0.407,20.7,9.6,0.889,1853,269,0,90,4.1,7.7,5.2,120,18,25,683,3819,0
2025-01-04 22:45:00,-3.8,0.327,19.3,9.3,0.887,1735,246,0,73,1.0,3.6,4.9,89,12,17,638,3568,0
2025-01-04 23:00:00,-3.0,0.39,19.4,9.4,0.887,1754,274,0,70,1.8,5.2,4.8,140,17,21,648,3626,0
2025-01-04 23:15:00,-2.0,0.346,19.6,9.4,0.885,1782,239,0,68,3.5,6.4,5.5,96,16,17,654,3668,0
2025-01-04 23:30:00,-0.7,0.342,20.4,9.6,0.88,1860,230,0,49,3.8,6.8,4.5,86,18,13,680,3812,0
2025-01-04 23:45:00,-0.2,0.328,18.2,9.4,0.886,1658,200,0,70,5.1,7.7,5.3,90,11,15,606,3399,0
2025-01-05 00:00:00,2.7,0.316,15.0,8.9,0.899,1336,200,0,76,7.5,10.6,4.8,90,12,15,493,2752,0
2025-01-05 00:15:00,1.2,0.356,16.5,9.0,0.891,1487,206,0,74,6.6,9.5,5.4,96,18,19,547,3063,0
2025-01-05 00:30:00,1.1,0.344,19.4,9.4,0.895,1726,219,0,60,6.2,8.6,5.1,103,16,22,632,3541,0
2025-01-05 00:45:00,2.2,0.362,16.1,9.0,0.887,1427,223,0,87,7.1,10.8,4.9,112,15,18,528,2937,0
2025-01-05 01:00:00,2.3,0.376,16.8,9.3,0.893,1497,246,0,68,7.1,9.9,4.9,112,17,14,555,3083,0
2025-01-05 01:15:00,1.9,0.359,16.0,9.1,0.892,1424,216,0,61,7.3,10.8,5.3,107,15,21,525,2937,0
2025-01-05 01:30:00,3.3,0.346,15.7,9.0,0.881,1422,217,0,73,8.1,10.5,4.9,116,19,22,525,2931,0
2025-01-05 01:45:00,2.2,0.328,15.8,9.0,0.881,1442,200,0,65,7.1,9.5,4.8,109,14,15,530,2960,0
2025-01-05 02:00:00,4.2,0.446,16.7,9.3,0.893,1495,234,0,86,9.2,11.8,5.0,140,22,21,553,3092,0
2025-01-05 02:15:00,2.7,0.41,18.2,9.4,0.89,1632,267,0,97,7.4,11.4,4.8,123,17,18,605,3373,0
2025-01-05 02:30:00,4.5,0.398,18.6,9.4,0.89,1668,220,0,78,9.7,12.6,5.2,117,19,20,612,3413,0
2025-01-05 02:45:00,5.5,0.418,16.3,9.2,0.887,1478,237,0,98,10.7,14.0,5.1,127,19,21,548,3041,0
2025-01-05 03:00:00,5.7,0.358,14.9,9.0,0.895,1325,200,0,84,10.8,12.8,5.1,117,16,19,489,2721,0
2025-01-05 03:15:00,4.0,0.481,19.1,9.3,0.881,1746,266,0,110,9.1,13.4,5.0,144,22,25,645,3596,0
2025-01-05 03:30:00,6.5,0.384,16.3,9.1,0.897,1459,216,0,83,11.7,14.6,5.3,103,18,20,538,3004,0
2025-01-05 03:45:00,9.1,0.51,18.0,9.1,0.876,1661,282,0,93,14.1,18.0,5.0,157,22,29,617,3442,0
2025-01-05 04:00:00,4.0,0.459,18.5,9.4,0.886,1644,231,0,86,9.2,12.5,5.1,124,17,26,605,3370,0
2025-01-05 04:15:00,2.4,0.478,20.3,9.5,0.886,1840,288,0,97,7.6,11.3,5.2,153,22,17,680,3795,0
2025-01-05 04:30:00,6.4,0.48,17.8,9.4,0.892,1602,259,0,93,11.0,16.0,4.7,135,20,23,594,3306,0
