cyclus_id,equipment,vorig_product,vervuilingsgraad,fase,tijd_sec,tijd_in_fase_sec,temperatuur_C,conductiviteit_mScm,turbiditeit_NTU,pH,TOC_mgL,debiet_m3h,druk_bar,NaOH_pct,HNO3_pct,cyclus_resultaat
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1820,320,56.9,19.99,1.0,2.0,2.4,7.41,2.6,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1830,330,57.8,20.15,1.22,2.0,3.6,7.6,2.57,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1840,340,57.2,19.89,1.1,2.0,2.0,7.44,2.53,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1850,350,57.1,20.93,1.2,1.9,2.5,7.44,2.46,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1860,360,58.6,20.68,1.8,2.0,2.9,7.57,2.52,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1870,370,57.5,19.36,1.19,2.0,2.7,7.61,2.48,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1880,380,57.1,20.71,1.07,2.1,2.5,7.52,2.47,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1890,390,58.2,19.39,1.9,2.2,2.2,7.48,2.46,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1900,400,57.1,20.03,1.09,2.1,2.4,7.5,2.48,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1910,410,58.4,19.72,1.14,2.1,2.6,7.41,2.46,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1920,420,57.2,19.74,1.16,2.0,2.6,7.57,2.48,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1930,430,56.2,19.98,1.38,1.9,2.3,7.61,2.46,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1940,440,57.5,19.63,1.49,2.0,2.6,7.54,2.49,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1950,450,57.6,19.78,1.58,1.9,2.0,7.55,2.55,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1960,460,56.6,20.02,1.14,2.1,2.5,7.54,2.51,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1970,470,56.9,20.09,1.81,1.9,2.7,7.39,2.43,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1980,480,57.0,20.71,1.02,1.9,2.0,7.46,2.45,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,1990,490,57.1,19.81,1.05,1.8,2.4,7.51,2.44,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,2000,500,57.5,19.7,1.59,1.8,2.8,7.53,2.48,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,2010,510,56.8,20.05,1.01,1.9,2.2,7.54,2.51,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,2020,520,56.9,19.67,1.02,2.0,2.5,7.52,2.51,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,2030,530,57.6,20.0,1.5,1.9,2.7,7.3,2.42,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,2040,540,57.6,19.74,1.01,1.8,2.8,7.52,2.43,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,2050,550,56.8,20.03,1.3,1.9,2.5,7.59,2.52,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,2060,560,56.6,19.99,1.18,1.9,3.3,7.52,2.56,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,2070,570,57.3,20.78,1.05,1.9,2.1,7.46,2.53,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,2080,580,57.9,19.12,1.22,1.9,2.1,7.61,2.48,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,zuurfase,2090,590,57.5,19.55,1.08,2.0,2.3,7.45,2.46,0.0,0.7,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2100,0,20.0,0.1,1.72,7.1,2.0,7.57,2.56,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2110,10,23.3,0.06,1.5,7.1,3.1,7.47,2.54,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2120,20,26.7,0.07,1.22,6.9,2.6,7.35,2.49,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2130,30,30.0,0.34,2.02,6.7,2.1,7.48,2.53,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2140,40,33.3,0.05,2.5,7.3,2.6,7.59,2.46,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2150,50,36.7,0.13,1.06,7.0,3.3,7.7,2.47,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2160,60,39.4,0.05,1.0,7.4,3.2,7.43,2.53,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2170,70,39.6,0.1,1.04,6.9,4.4,7.48,2.45,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2180,80,40.6,0.05,1.18,7.5,2.5,7.55,2.58,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2190,90,39.5,0.05,1.02,6.5,2.2,7.48,2.43,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2200,100,39.8,0.05,1.34,6.8,2.1,7.49,2.5,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2210,110,39.6,0.31,1.05,7.7,2.1,7.5,2.46,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2220,120,39.7,0.15,1.11,7.1,2.6,7.43,2.46,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2230,130,40.0,0.05,1.87,7.2,2.9,7.37,2.48,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2240,140,40.3,0.17,1.13,7.1,2.9,7.43,2.59,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2250,150,39.2,0.06,1.0,6.8,2.1,7.69,2.42,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2260,160,40.3,0.05,1.85,6.7,2.1,7.33,2.54,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2270,170,40.4,0.05,1.22,7.2,2.3,7.29,2.52,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2280,180,40.6,0.05,1.57,6.7,2.9,7.56,2.51,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2290,190,40.3,0.37,1.04,6.3,2.0,7.46,2.48,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2300,200,40.4,0.05,2.41,7.0,2.5,7.64,2.54,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2310,210,40.5,0.07,1.37,7.3,2.3,7.5,2.59,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2320,220,40.5,0.05,1.36,7.4,2.1,7.58,2.54,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2330,230,39.7,0.05,1.07,7.3,3.3,7.41,2.52,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2340,240,40.3,0.05,1.02,6.6,2.5,7.65,2.56,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2350,250,39.6,0.05,1.1,7.2,2.3,7.66,2.53,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2360,260,39.5,0.05,1.15,6.4,2.5,7.54,2.52,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2370,270,40.2,0.22,1.02,6.5,2.0,7.45,2.52,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2380,280,39.7,0.05,1.57,7.1,2.6,7.46,2.41,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,naspoeling,2390,290,39.6,0.05,1.03,7.2,2.1,7.48,2.61,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2400,0,20.0,0.51,1.17,7.0,2.2,7.6,2.48,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2410,10,20.8,0.52,1.76,6.5,2.2,7.43,2.44,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2420,20,21.7,0.5,1.1,7.2,2.5,7.42,2.52,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2430,30,22.5,0.49,1.06,6.7,3.3,7.53,2.43,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2440,40,23.3,0.49,1.2,7.0,3.7,7.68,2.51,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2450,50,24.2,0.52,1.07,7.0,2.4,7.5,2.5,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2460,60,24.9,0.51,1.16,6.7,3.0,7.61,2.5,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2470,70,24.8,0.46,1.04,7.4,3.1,7.58,2.4,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2480,80,24.8,0.44,1.13,7.4,2.0,7.44,2.52,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2490,90,25.1,0.5,1.03,7.0,2.5,7.49,2.49,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2500,100,26.6,0.47,1.66,6.5,3.1,7.56,2.59,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2510,110,24.9,0.51,1.19,6.9,2.1,7.5,2.52,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2520,120,24.7,0.51,1.05,6.8,2.5,7.34,2.47,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2530,130,24.9,0.47,2.04,6.7,2.9,7.5,2.55,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2540,140,24.5,0.58,1.54,7.2,2.7,7.45,2.49,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2550,150,24.8,0.51,1.22,7.2,2.2,7.6,2.51,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2560,160,25.4,0.54,2.0,6.5,3.2,7.44,2.53,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2570,170,24.3,0.48,1.05,7.1,2.0,7.68,2.48,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2580,180,24.9,0.48,1.34,6.5,2.5,7.61,2.55,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2590,190,24.7,0.46,1.79,6.7,2.1,7.68,2.46,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2600,200,25.1,0.5,1.75,7.1,3.4,7.53,2.52,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2610,210,25.3,0.5,1.17,7.0,2.0,7.67,2.56,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2620,220,25.0,0.43,1.39,6.7,3.0,7.34,2.43,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2630,230,24.7,0.45,2.06,6.8,2.2,7.32,2.54,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2640,240,24.4,0.55,2.05,7.0,2.3,7.53,2.54,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2650,250,25.6,0.57,1.32,7.3,2.6,7.61,2.5,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2660,260,25.5,0.51,1.16,7.2,2.3,7.6,2.46,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2670,270,25.1,0.5,1.83,6.8,2.9,7.54,2.57,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2680,280,24.4,0.51,1.04,7.2,2.1,7.36,2.5,0.0,0.0,geslaagd
CIP-0000,tank_5000L,Product_A,3.1,eindspoeling,2690,290,25.2,0.54,1.19,7.1,2.2,7.57,2.51,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,0,0,20.0,56.69,142.45,6.8,278.9,2.83,2.48,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,10,10,20.0,51.08,131.82,7.0,266.0,2.81,2.46,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,20,20,20.0,45.92,120.35,6.8,257.0,2.82,2.53,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,30,30,20.0,41.58,110.21,6.6,240.3,2.82,2.51,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,40,40,20.0,37.85,101.97,7.1,231.1,2.77,2.47,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,50,50,20.0,34.2,96.62,7.4,218.9,2.97,2.53,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,60,60,20.5,31.18,86.34,7.0,208.9,2.76,2.51,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,70,70,20.3,27.61,80.74,6.6,195.9,2.85,2.51,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,80,80,19.9,25.1,73.78,6.9,185.4,2.93,2.55,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,90,90,19.4,22.35,69.31,6.7,180.9,2.75,2.5,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,100,100,19.7,21.21,62.61,6.7,170.7,2.95,2.56,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,110,110,19.2,18.99,57.81,6.8,164.3,2.75,2.51,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,120,120,20.0,17.12,54.13,6.9,153.9,2.87,2.51,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,130,130,20.3,15.32,49.83,7.2,149.0,2.8,2.53,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,140,140,18.6,13.79,45.48,7.4,138.8,2.72,2.45,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,150,150,19.8,12.93,41.5,7.0,133.2,2.73,2.37,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,160,160,20.0,11.38,38.44,7.1,123.2,3.0,2.59,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,170,170,20.2,10.12,36.4,7.2,119.7,2.8,2.44,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,180,180,20.1,9.32,32.73,6.9,113.3,2.96,2.49,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,190,190,20.4,8.39,30.06,6.8,107.3,2.91,2.53,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,200,200,21.0,7.58,28.94,7.0,100.5,2.61,2.44,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,210,210,20.2,6.99,26.59,6.7,96.4,2.79,2.45,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,220,220,20.3,6.12,23.95,6.8,89.2,2.73,2.56,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,230,230,20.0,5.87,21.18,6.8,89.4,2.85,2.43,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,240,240,19.4,4.63,19.82,7.0,90.6,2.87,2.45,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,250,250,20.8,4.74,20.15,6.7,82.6,2.83,2.5,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,260,260,19.4,3.83,17.32,7.0,76.9,2.93,2.52,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,270,270,19.6,4.16,17.37,6.7,73.5,2.78,2.54,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,280,280,20.6,3.14,15.02,7.2,67.3,2.72,2.59,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,voorspoeling,290,290,19.6,3.0,14.14,7.2,68.8,3.05,2.67,0.0,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,300,0,20.0,128.87,28.07,12.9,62.0,2.82,2.41,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,310,10,30.4,129.13,27.43,12.9,61.6,3.02,2.55,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,320,20,40.8,126.81,25.94,13.1,55.8,2.9,2.53,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,330,30,51.3,127.37,24.76,13.0,55.9,2.65,2.46,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,340,40,61.7,129.21,23.22,13.1,46.6,2.84,2.54,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,350,50,72.1,126.8,21.5,13.4,49.3,2.74,2.51,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,360,60,82.4,128.76,20.62,13.0,45.4,2.91,2.48,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,370,70,82.3,128.65,20.45,12.9,41.8,2.93,2.55,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,380,80,82.6,127.44,19.11,13.1,42.7,2.9,2.5,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,390,90,83.0,128.45,18.14,13.0,43.7,2.98,2.55,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,400,100,81.7,127.38,17.17,12.8,37.5,2.91,2.56,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,410,110,82.0,129.3,16.57,13.1,40.0,2.65,2.43,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,420,120,83.1,129.06,15.58,12.9,34.9,2.85,2.45,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,430,130,82.2,128.01,15.39,12.9,32.8,2.8,2.46,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,440,140,82.3,126.81,14.75,13.0,34.3,2.8,2.59,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,450,150,82.6,127.68,14.3,13.0,29.5,2.68,2.45,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,460,160,82.3,127.8,12.61,12.9,26.8,2.69,2.51,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,470,170,82.1,130.54,11.92,12.9,25.6,2.98,2.56,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,480,180,82.8,126.98,11.09,13.1,26.4,2.89,2.58,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,490,190,83.4,129.22,11.37,13.2,25.1,2.88,2.48,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,500,200,82.6,127.76,10.56,13.1,27.9,2.9,2.54,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,510,210,82.7,128.05,10.06,13.2,21.2,2.98,2.47,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,520,220,82.1,129.51,9.86,13.2,20.9,2.57,2.52,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,530,230,82.8,126.4,9.65,13.1,21.0,2.77,2.51,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,540,240,82.3,127.96,8.62,13.1,21.0,2.99,2.52,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,550,250,83.1,128.82,7.97,13.0,18.0,2.87,2.49,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,560,260,82.7,129.38,8.59,13.1,16.7,2.82,2.54,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,570,270,81.9,126.93,7.15,13.1,14.6,2.85,2.5,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,580,280,81.7,129.55,7.24,12.9,13.1,2.96,2.51,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,590,290,81.9,129.24,6.7,13.0,16.9,2.81,2.46,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,600,300,82.3,127.41,5.62,13.1,18.6,2.94,2.42,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,610,310,82.2,128.25,5.44,13.0,15.0,2.92,2.54,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,620,320,82.5,127.38,5.01,12.9,7.9,2.69,2.46,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,630,330,83.3,128.17,6.17,12.9,13.7,2.78,2.47,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,640,340,82.3,127.96,5.82,13.0,12.5,2.91,2.5,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,650,350,82.4,126.92,5.18,13.0,13.0,2.96,2.54,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,660,360,82.3,128.3,4.24,13.0,9.0,2.74,2.51,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,670,370,82.3,129.26,4.34,12.9,6.9,2.77,2.44,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,680,380,82.4,129.61,4.08,13.0,8.6,2.85,2.46,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,690,390,82.1,128.12,3.88,12.9,8.4,2.81,2.5,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,700,400,82.4,128.82,3.43,13.1,10.0,2.72,2.49,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,710,410,81.8,128.59,3.05,12.9,5.3,2.76,2.5,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,720,420,82.7,129.25,3.6,12.9,6.3,2.79,2.49,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,730,430,83.3,127.65,3.12,13.0,6.8,2.72,2.51,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,740,440,83.3,128.52,2.18,13.0,7.7,2.89,2.56,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,750,450,82.8,126.37,2.56,13.2,7.9,2.89,2.51,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,760,460,82.3,129.72,2.82,12.9,6.7,2.72,2.54,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,770,470,82.4,127.48,1.88,13.0,9.5,2.81,2.58,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,780,480,82.6,129.0,2.78,13.1,10.4,2.9,2.45,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,790,490,82.4,126.42,1.92,13.1,7.3,2.96,2.47,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,800,500,82.9,129.29,3.04,12.8,4.9,2.98,2.52,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,810,510,81.9,129.74,1.63,12.8,1.2,3.0,2.55,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,820,520,82.9,129.03,2.05,13.0,9.0,2.79,2.48,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,830,530,82.9,128.21,2.06,12.9,4.3,2.78,2.55,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,840,540,83.6,128.15,1.15,12.9,3.4,2.75,2.47,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,850,550,81.9,130.8,1.69,12.8,4.4,2.75,2.49,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,860,560,82.1,127.54,1.97,13.0,5.9,2.95,2.45,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,870,570,82.1,128.69,0.79,12.8,5.6,2.81,2.51,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,880,580,82.2,128.05,1.63,12.9,1.1,2.82,2.49,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,890,590,83.0,127.25,0.78,13.1,3.5,2.81,2.47,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,900,600,83.2,127.94,1.6,13.0,1.2,2.77,2.45,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,910,610,82.9,130.11,0.96,13.1,2.0,2.77,2.45,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,920,620,83.0,128.44,1.3,13.0,2.2,2.73,2.45,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,930,630,82.9,130.38,1.67,12.9,1.6,2.68,2.51,2.6,0.0,geslaagd
CIP-0001,reactor_500L,Product_B,2.8,loogfase,940,640,81.7,129.02,0.87,13.1,4.1,2.59,2.47,2.6,0.0,geslaagd
