timestamp,influent_debiet_m3h,influent_COD_mgL,influent_pH,influent_TSS_mgL,influent_NH4_mgL,beluchting_m3h,slibrecirculatie_ratio,slibverblijftijd_dagen,opgeloste_O2_mgL,effluent_COD_mgL,effluent_pH,effluent_TSS_mgL,effluent_NH4_mgL,lozingsnorm_overtreding
2025-03-09 11:00:00,587.7,1018.7,7.7,385.1,48.6,259.5,0.53,10.2,1.64,223.6,7.1,10.5,8.7,1
2025-03-09 12:00:00,635.0,992.2,8.1,365.1,48.5,277.8,0.77,10.7,1.87,171.8,7.2,19.2,6.2,1
2025-03-09 13:00:00,619.3,1010.9,7.8,384.2,53.4,271.0,0.41,22.0,1.52,203.8,7.3,31.9,8.0,1
2025-03-09 14:00:00,597.5,1094.5,7.6,370.2,48.7,281.1,0.71,10.5,1.82,166.8,7.1,29.1,6.8,1
2025-03-09 15:00:00,559.9,948.6,8.1,365.4,45.7,252.3,0.63,14.3,1.54,201.5,7.3,30.8,5.0,1
2025-03-09 16:00:00,548.7,974.2,7.8,346.0,41.1,259.7,0.31,20.2,1.7,161.1,7.2,13.2,5.8,1
2025-03-09 17:00:00,534.8,854.0,7.8,339.4,37.2,270.1,0.49,16.2,1.72,149.7,7.2,33.0,5.0,1
2025-03-09 18:00:00,530.3,703.9,8.1,285.0,43.0,253.7,0.54,16.5,1.68,120.5,7.1,21.2,6.0,0
2025-03-09 19:00:00,447.9,797.6,8.1,282.7,40.2,257.9,0.45,20.0,1.91,110.3,7.3,22.3,6.1,0
2025-03-09 20:00:00,448.7,688.3,8.0,246.2,32.2,235.7,0.3,12.0,1.52,134.7,7.1,5.6,2.4,1
2025-03-09 21:00:00,393.7,538.2,8.1,273.8,24.7,243.3,0.55,20.8,1.88,72.9,7.3,9.5,1.9,0
2025-03-09 22:00:00,369.1,583.7,7.8,212.3,28.7,235.1,0.57,13.2,1.23,127.2,7.1,14.5,3.3,1
2025-03-09 23:00:00,371.9,544.7,7.9,235.1,33.1,236.7,0.6,15.4,1.58,103.9,7.0,9.7,5.7,0
2025-03-10 00:00:00,385.8,637.5,7.7,214.8,16.8,226.2,0.79,19.9,1.43,123.1,6.9,16.4,2.6,0
2025-03-10 01:00:00,372.6,583.6,8.0,185.1,21.0,216.6,0.72,15.1,1.23,127.1,7.1,14.9,2.0,1
2025-03-10 02:00:00,354.1,612.4,8.1,206.5,28.1,210.8,0.75,12.7,0.97,161.0,7.3,7.6,4.0,1
2025-03-10 03:00:00,424.5,564.5,8.0,247.7,28.6,239.8,0.3,14.0,1.01,143.5,7.2,12.1,4.2,1
2025-03-10 04:00:00,440.1,603.3,8.1,250.7,36.7,230.2,0.38,12.1,1.39,128.7,7.3,23.5,2.6,1
2025-03-10 05:00:00,471.3,689.5,7.9,271.7,34.7,238.5,0.78,19.2,1.26,135.6,7.1,25.5,5.8,1
2025-03-10 06:00:00,467.0,761.1,7.9,295.4,43.3,242.7,0.7,17.0,1.24,192.4,7.4,29.3,5.9,1
2025-03-10 07:00:00,492.7,874.8,7.8,277.0,45.5,247.1,0.49,14.7,1.14,188.9,7.2,25.4,6.7,1
2025-03-10 08:00:00,572.8,892.4,7.6,315.2,46.5,247.9,0.76,10.1,1.34,191.8,7.1,7.5,7.9,1
2025-03-10 09:00:00,584.7,926.1,7.8,382.7,43.8,272.1,0.69,14.0,1.89,146.8,7.1,29.9,7.1,1
2025-03-10 10:00:00,645.3,941.4,8.0,355.0,51.1,266.7,0.65,17.1,1.67,192.6,7.1,18.1,7.7,1
2025-03-10 11:00:00,659.7,970.7,7.6,386.0,53.2,279.3,0.66,21.3,1.74,161.1,7.1,25.1,7.6,1
2025-03-10 12:00:00,680.7,1045.4,7.7,399.7,54.3,255.3,0.74,12.3,1.45,242.6,7.0,28.9,7.5,1
2025-03-10 13:00:00,672.0,1077.2,7.7,389.5,53.7,243.8,0.43,17.6,1.6,177.0,7.1,25.6,7.3,1
2025-03-10 14:00:00,659.9,975.2,8.2,401.6,58.6,252.1,0.8,13.9,1.81,172.4,7.1,13.5,8.5,1
2025-03-10 15:00:00,614.3,1033.2,7.8,324.0,50.3,252.8,0.79,15.3,1.22,205.3,7.3,9.3,6.6,1
2025-03-10 16:00:00,545.3,839.0,8.0,356.0,50.5,234.6,0.44,24.5,1.33,134.2,7.2,13.0,7.5,1
2025-03-10 17:00:00,585.1,787.5,7.8,332.3,41.7,275.2,0.74,18.8,1.2,173.6,7.2,14.2,6.7,1
2025-03-10 18:00:00,517.5,790.1,7.7,316.9,32.9,243.4,0.41,11.3,1.62,152.5,7.0,25.0,4.9,1
2025-03-10 19:00:00,475.1,623.8,7.9,275.7,34.8,242.4,0.56,17.2,1.58,126.3,7.0,13.8,4.9,1
2025-03-10 20:00:00,455.1,670.8,7.9,231.5,32.3,232.2,0.57,22.4,1.06,135.6,7.0,6.4,6.7,1
2025-03-10 21:00:00,357.8,616.3,7.6,265.3,24.3,236.7,0.35,19.4,0.8,165.3,6.9,11.1,2.2,1
2025-03-10 22:00:00,355.1,684.7,7.5,237.9,28.2,230.3,0.32,11.0,1.39,176.2,7.1,5.2,2.9,1
2025-03-10 23:00:00,306.8,544.2,7.7,221.8,23.8,230.4,0.7,20.6,1.29,112.8,7.0,19.3,6.8,0
2025-03-11 00:00:00,329.6,527.2,7.7,233.7,28.2,238.6,0.68,12.2,1.59,119.9,7.1,20.5,4.5,0
2025-03-11 01:00:00,333.1,532.1,7.8,233.6,28.8,208.0,0.37,24.7,1.13,95.9,7.0,16.5,4.3,0
2025-03-11 02:00:00,326.6,638.9,7.7,238.7,31.2,254.8,0.72,19.5,1.62,96.3,7.1,18.6,4.4,0
2025-03-11 03:00:00,391.1,522.9,8.0,233.1,38.1,236.4,0.53,16.0,1.36,96.2,7.3,19.2,3.9,0
2025-03-11 04:00:00,479.8,708.5,7.9,264.7,37.7,239.1,0.35,22.6,1.72,96.0,7.1,17.2,4.9,0
2025-03-11 05:00:00,435.3,803.5,8.1,267.7,29.2,249.7,0.31,14.9,1.24,170.5,7.0,22.6,4.8,1
2025-03-11 06:00:00,527.8,767.0,7.8,270.1,37.0,270.0,0.72,14.3,1.9,124.2,7.2,12.6,4.5,0
2025-03-11 07:00:00,526.0,783.4,7.4,343.1,43.3,265.0,0.45,13.2,1.53,176.6,7.0,23.8,6.9,1
2025-03-11 08:00:00,592.8,878.8,7.5,380.7,48.8,247.9,0.44,21.2,1.21,152.4,6.9,24.6,6.6,1
2025-03-11 09:00:00,600.5,1117.9,8.2,342.0,53.2,250.2,0.72,24.8,1.71,159.2,7.2,12.8,7.5,1
2025-03-11 10:00:00,600.0,987.7,7.7,336.2,49.6,253.6,0.3,20.2,1.53,146.5,7.1,28.5,8.2,1
2025-03-11 11:00:00,668.8,998.2,7.4,362.8,53.3,268.9,0.67,13.4,1.72,171.3,6.9,11.1,6.6,1
2025-03-11 12:00:00,639.4,1052.4,7.8,400.6,51.1,253.1,0.62,22.0,1.51,186.6,7.2,17.9,7.0,1
2025-03-11 13:00:00,643.3,1079.2,7.1,390.7,56.1,257.8,0.73,22.9,1.68,152.8,7.1,24.0,9.9,1
2025-03-11 14:00:00,638.7,994.1,7.5,391.7,45.8,273.6,0.33,18.2,1.87,149.0,7.0,25.2,6.3,1
2025-03-11 15:00:00,571.1,1021.2,7.6,361.4,42.4,262.9,0.52,24.2,1.74,105.4,6.9,29.4,6.9,0
2025-03-11 16:00:00,555.2,894.1,7.4,377.5,51.7,247.1,0.41,24.4,1.57,160.5,7.1,9.7,7.0,1
2025-03-11 17:00:00,550.2,867.7,7.3,321.5,37.4,244.0,0.56,16.0,1.44,182.8,6.7,23.7,4.8,1
2025-03-11 18:00:00,482.7,850.6,7.4,316.2,37.9,257.6,0.58,12.0,1.61,163.4,7.1,20.5,5.4,1
2025-03-11 19:00:00,402.1,730.8,7.5,271.6,35.7,242.4,0.59,20.9,1.73,116.3,6.8,11.5,5.1,0
2025-03-11 20:00:00,464.4,653.7,7.5,227.0,32.8,249.7,0.64,15.9,1.63,113.7,7.1,22.7,4.7,0
2025-03-11 21:00:00,358.2,604.7,7.5,239.2,31.9,235.4,0.45,15.5,1.47,122.8,7.0,21.1,4.5,0
2025-03-11 22:00:00,353.2,588.4,7.3,190.1,27.9,232.0,0.32,14.8,0.92,139.1,7.0,4.0,4.7,1
2025-03-11 23:00:00,371.9,633.3,7.7,204.9,22.0,237.0,0.43,19.5,1.5,117.7,7.2,16.3,3.0,0
2025-03-12 00:00:00,412.0,570.2,7.5,196.2,32.4,266.5,0.45,18.2,1.75,90.1,7.1,14.2,4.0,0
2025-03-12 01:00:00,302.6,552.1,7.2,195.2,31.9,218.2,0.53,18.8,0.81,138.0,6.8,11.7,5.5,1
2025-03-12 02:00:00,371.2,665.8,7.3,218.2,29.5,231.8,0.37,10.5,1.26,151.7,6.9,21.2,5.1,1
2025-03-12 03:00:00,405.9,621.8,7.1,244.1,32.2,231.2,0.66,23.3,1.21,114.3,6.8,14.6,4.4,0
2025-03-12 04:00:00,448.3,713.8,7.3,245.9,39.3,236.4,0.48,16.2,1.79,124.6,6.7,11.2,4.6,0
2025-03-12 05:00:00,424.7,725.6,7.6,263.2,39.2,244.5,0.49,18.9,1.32,166.8,6.9,13.2,6.6,1
2025-03-12 06:00:00,487.9,792.6,7.1,304.2,40.2,241.0,0.47,21.6,1.36,179.1,6.8,27.2,6.9,1
2025-03-12 07:00:00,575.5,942.6,6.7,310.4,53.6,240.6,0.54,14.5,1.24,225.2,6.7,9.0,7.9,1
2025-03-12 08:00:00,626.4,918.1,7.4,319.4,44.0,260.9,0.33,14.3,2.01,131.9,7.1,11.8,8.3,1
2025-03-12 09:00:00,598.4,992.9,7.3,364.5,42.1,267.6,0.73,22.2,1.35,158.0,7.0,13.1,8.5,1
2025-03-12 10:00:00,600.3,985.6,7.1,414.5,51.6,258.7,0.66,21.2,1.38,180.0,7.1,34.3,7.9,1
2025-03-12 11:00:00,663.9,1068.3,7.0,368.6,47.2,273.7,0.32,16.5,1.67,185.9,6.7,12.3,6.8,1
2025-03-12 12:00:00,626.9,1059.9,7.2,422.0,53.2,265.1,0.73,11.5,1.72,229.2,6.8,19.3,6.0,1
2025-03-12 13:00:00,579.8,1090.3,6.9,362.2,53.9,269.9,0.67,15.5,1.22,262.3,6.8,13.0,7.1,1
2025-03-12 14:00:00,668.7,934.2,7.3,367.0,54.1,263.5,0.71,21.8,1.85,124.8,7.0,16.4,7.3,0
2025-03-12 15:00:00,600.5,1028.9,7.3,357.1,50.7,247.5,0.58,10.5,1.66,221.4,6.9,26.3,7.5,1
2025-03-12 16:00:00,580.1,817.7,7.0,328.0,47.8,262.7,0.71,20.3,1.33,152.7,7.0,19.3,6.7,1
2025-03-12 17:00:00,567.1,861.1,6.9,307.1,47.0,256.8,0.47,23.8,1.78,131.1,6.8,17.3,8.9,1
2025-03-12 18:00:00,514.5,656.9,7.5,291.8,44.2,245.7,0.75,17.9,1.67,130.4,7.1,27.5,5.7,1
2025-03-12 19:00:00,498.1,700.5,6.9,259.2,45.3,234.0,0.75,19.3,1.18,161.4,6.8,24.4,5.4,1
2025-03-12 20:00:00,431.1,613.7,7.0,238.2,38.9,249.8,0.33,16.1,1.88,93.7,6.8,6.0,5.9,0
2025-03-12 21:00:00,387.9,619.2,7.3,265.7,37.6,239.9,0.51,12.5,1.36,124.7,6.8,13.2,5.2,0
2025-03-12 22:00:00,368.1,641.4,7.2,232.7,25.0,243.0,0.49,23.3,1.46,112.9,6.9,15.1,5.3,0
2025-03-12 23:00:00,384.0,644.1,7.0,224.0,34.9,230.2,0.75,16.5,1.08,155.4,6.8,14.1,5.1,1
2025-03-13 00:00:00,361.0,544.2,7.0,223.1,33.7,247.9,0.7,23.9,1.41,96.7,6.9,16.3,2.7,0
2025-03-13 01:00:00,416.0,489.7,7.0,236.5,30.1,228.4,0.52,17.9,1.37,95.3,6.8,6.6,4.9,0
2025-03-13 02:00:00,392.4,520.4,7.3,201.8,39.1,232.4,0.62,24.4,1.6,82.4,6.8,9.0,7.9,0
2025-03-13 03:00:00,430.5,552.0,7.0,243.0,33.9,240.3,0.67,23.6,1.25,92.8,7.1,6.7,4.0,0
2025-03-13 04:00:00,448.7,628.6,6.9,247.3,31.8,241.8,0.42,19.9,1.06,155.3,6.9,24.6,5.1,1
2025-03-13 05:00:00,445.6,674.0,7.1,245.7,36.6,237.8,0.66,16.4,1.17,157.8,6.9,8.3,6.3,1
2025-03-13 06:00:00,425.4,828.9,6.8,339.4,36.1,258.1,0.72,22.1,1.43,156.3,6.8,22.2,5.0,1
2025-03-13 07:00:00,567.1,849.9,7.3,298.4,52.7,269.2,0.71,19.7,1.62,155.7,7.0,22.5,7.5,1
2025-03-13 08:00:00,581.9,1013.1,7.0,329.5,46.3,262.0,0.73,20.6,1.47,190.0,6.7,32.7,7.9,1
2025-03-13 09:00:00,621.2,891.5,7.0,346.6,55.4,251.9,0.66,20.3,1.37,170.3,6.7,25.9,6.8,1
2025-03-13 10:00:00,625.9,998.0,7.1,385.7,52.8,260.4,0.71,20.5,1.25,186.6,7.0,21.1,8.0,1
2025-03-13 11:00:00,636.6,998.5,7.2,374.4,57.0,266.7,0.74,22.6,1.72,133.7,7.1,19.2,7.8,1
2025-03-13 12:00:00,585.4,1074.8,7.0,386.2,49.4,280.7,0.35,23.7,1.83,131.0,6.9,21.5,7.3,1
2025-03-13 13:00:00,634.3,1064.5,7.2,376.2,56.7,253.4,0.38,18.9,1.81,140.8,7.1,32.7,8.7,1
2025-03-13 14:00:00,624.2,1011.6,7.5,395.0,47.7,263.7,0.7,14.1,1.27,227.8,7.1,32.4,7.8,1
2025-03-13 15:00:00,585.6,1033.3,7.2,364.3,44.0,268.0,0.3,14.3,1.43,239.5,7.1,34.7,7.1,1
2025-03-13 16:00:00,569.7,836.1,7.2,355.4,44.9,248.1,0.54,16.2,1.49,169.6,6.8,25.6,7.8,1
2025-03-13 17:00:00,551.9,887.1,7.0,315.0,56.3,258.5,0.42,14.7,1.55,150.5,6.5,29.5,7.4,1
2025-03-13 18:00:00,514.5,732.4,7.3,301.8,27.6,265.1,0.61,16.0,1.77,117.3,6.8,30.0,2.7,0
2025-03-13 19:00:00,462.1,661.8,6.8,279.4,36.3,274.1,0.74,20.7,1.8,85.1,6.8,18.1,5.7,0
2025-03-13 20:00:00,387.3,739.3,7.0,244.9,34.0,229.7,0.6,24.2,1.41,129.7,6.8,19.1,4.1,1
2025-03-13 21:00:00,366.3,637.1,7.0,251.4,35.1,230.0,0.5,11.4,1.22,174.5,6.9,9.2,5.3,1
2025-03-13 22:00:00,396.4,596.5,7.2,244.6,34.6,244.5,0.53,17.2,1.72,99.3,7.0,24.0,2.8,0
2025-03-13 23:00:00,352.1,621.1,7.0,216.1,35.3,240.6,0.8,19.4,1.38,116.3,7.0,10.9,4.7,0
2025-03-14 00:00:00,302.3,610.6,6.7,217.0,25.3,255.7,0.44,11.8,1.4,129.7,6.7,16.8,3.5,1
2025-03-14 01:00:00,384.2,596.2,7.2,195.3,32.9,225.8,0.68,10.5,1.02,161.8,6.9,11.8,4.2,1
2025-03-14 02:00:00,379.0,616.0,7.0,170.0,32.7,252.4,0.54,13.9,1.87,90.4,7.0,4.1,5.9,0
2025-03-14 03:00:00,436.5,693.5,7.0,271.2,36.7,234.2,0.32,13.8,1.43,171.8,6.8,13.6,5.2,1
2025-03-14 04:00:00,512.2,682.8,7.0,258.6,29.2,258.5,0.4,18.4,1.65,131.2,7.0,24.4,4.4,1
2025-03-14 05:00:00,458.2,716.1,7.7,265.0,36.6,247.7,0.73,16.2,1.32,154.5,7.0,8.1,4.0,1
2025-03-14 06:00:00,483.4,795.4,7.1,319.4,29.3,254.4,0.56,21.5,1.86,125.4,6.8,14.7,4.5,1
2025-03-14 07:00:00,570.4,839.8,6.9,310.2,57.4,265.0,0.7,18.5,1.78,110.5,6.7,12.4,9.7,0
2025-03-14 08:00:00,581.0,914.5,7.7,333.2,49.5,268.5,0.76,17.0,1.84,141.7,7.2,19.6,6.6,1
2025-03-14 09:00:00,595.7,934.1,7.5,343.5,43.8,262.9,0.72,14.4,1.67,203.2,7.1,27.0,6.0,1
2025-03-14 10:00:00,649.0,1039.3,7.2,383.8,51.9,266.0,0.37,18.0,1.64,231.6,6.9,8.5,5.8,1
2025-03-14 11:00:00,631.9,1016.8,7.2,380.6,44.1,261.5,0.36,22.6,1.65,149.3,6.9,16.9,7.5,1
2025-03-14 12:00:00,663.4,1020.6,7.0,386.3,52.9,264.5,0.58,22.2,1.81,140.4,6.8,23.7,8.2,1
2025-03-14 13:00:00,670.5,1067.8,7.2,389.5,55.5,271.4,0.56,10.5,1.97,186.1,7.1,19.1,8.1,1
2025-03-14 14:00:00,614.2,933.4,7.2,380.1,54.4,280.3,0.36,13.5,1.53,185.0,7.0,32.0,8.0,1
2025-03-14 15:00:00,567.2,1003.8,7.2,307.4,52.9,257.8,0.51,21.5,1.65,153.3,6.8,27.2,8.4,1
2025-03-14 16:00:00,556.5,893.9,7.2,375.1,34.6,266.5,0.4,15.5,1.67,144.5,6.9,10.4,3.8,1
2025-03-14 17:00:00,515.4,850.7,7.3,342.7,50.3,248.9,0.47,22.5,1.24,164.0,7.0,22.0,6.0,1
2025-03-14 18:00:00,489.8,747.6,7.5,292.4,39.9,253.8,0.45,23.4,1.62,131.8,7.0,12.1,5.6,1
2025-03-14 19:00:00,423.3,691.0,7.5,259.2,37.3,256.1,0.41,21.5,1.24,134.2,7.0,8.7,5.7,1
2025-03-14 20:00:00,432.3,598.5,7.7,214.4,32.1,254.9,0.69,10.7,1.3,117.8,7.1,17.4,5.7,0
2025-03-14 21:00:00,447.0,639.7,7.6,232.0,39.2,240.3,0.49,24.0,1.3,136.7,7.0,22.2,6.6,1
2025-03-14 22:00:00,387.5,522.0,7.2,229.8,30.8,235.7,0.63,16.9,1.31,97.8,6.9,20.6,5.8,0
2025-03-14 23:00:00,353.2,522.8,7.6,233.1,17.2,234.4,0.4,10.2,1.3,117.0,7.1,12.0,2.6,0
2025-03-15 00:00:00,391.4,539.6,7.5,253.3,18.2,223.7,0.63,14.3,0.86,153.6,7.1,5.9,4.1,1
2025-03-15 01:00:00,356.5,528.1,7.7,188.9,25.4,242.0,0.46,18.9,1.45,84.1,7.1,8.9,3.9,0
2025-03-15 02:00:00,399.8,616.7,7.7,230.4,33.2,234.2,0.66,15.1,1.38,134.1,7.0,6.7,4.5,1
2025-03-15 03:00:00,389.7,646.5,7.4,252.3,31.6,250.2,0.65,18.3,1.47,130.1,6.9,13.5,4.5,1
2025-03-15 04:00:00,468.8,633.6,7.1,247.1,32.7,257.4,0.67,15.4,1.27,122.2,7.1,16.1,5.0,0
2025-03-15 05:00:00,475.9,711.0,7.7,297.1,38.9,256.4,0.72,16.3,1.89,123.7,6.9,6.5,5.6,0
2025-03-15 06:00:00,513.7,762.2,7.7,284.0,40.9,239.8,0.56,10.7,1.25,166.2,7.0,17.6,8.4,1
2025-03-15 07:00:00,582.1,901.6,7.7,328.6,39.0,255.8,0.54,18.6,1.79,133.6,7.0,7.9,5.6,1
2025-03-15 08:00:00,563.2,1014.9,7.0,338.0,42.6,251.6,0.61,23.3,1.7,132.1,6.7,7.2,5.4,1
2025-03-15 09:00:00,581.2,928.6,8.0,340.6,46.2,259.0,0.67,21.4,1.55,157.2,7.2,13.7,6.8,1
2025-03-15 10:00:00,641.4,970.2,8.1,367.6,61.2,258.4,0.63,19.9,1.48,169.1,7.2,29.0,7.8,1
2025-03-15 11:00:00,649.0,991.0,7.9,382.5,56.6,252.8,0.32,11.9,1.31,232.7,7.1,13.3,8.6,1
2025-03-15 12:00:00,673.0,1042.5,7.9,375.5,48.5,266.0,0.72,21.6,1.66,129.9,7.1,25.9,6.9,1
2025-03-15 13:00:00,617.8,1141.9,8.0,373.8,50.8,281.9,0.64,15.8,1.86,224.3,7.2,24.7,7.0,1
2025-03-15 14:00:00,689.3,957.0,7.7,370.9,45.8,266.6,0.7,11.8,1.43,242.9,7.0,22.7,5.6,1
2025-03-15 15:00:00,660.3,1014.2,7.7,384.0,44.9,278.8,0.71,18.4,2.0,130.3,7.1,36.4,6.7,1
2025-03-15 16:00:00,583.2,878.3,8.0,335.1,45.5,257.5,0.33,15.2,1.68,152.7,7.2,7.5,4.9,1
2025-03-15 17:00:00,575.4,882.1,7.6,317.2,45.2,249.1,0.43,14.6,1.56,168.7,7.1,17.3,5.9,1
2025-03-15 18:00:00,489.5,711.5,7.9,308.9,41.9,265.7,0.48,21.3,1.68,139.3,7.0,19.2,6.0,1
2025-03-15 19:00:00,467.3,767.0,8.1,281.7,38.8,259.5,0.72,14.1,1.61,152.2,7.1,19.7,4.3,1
2025-03-15 20:00:00,434.3,650.2,7.7,263.1,37.1,232.7,0.34,18.1,1.13,163.9,7.2,19.6,5.8,1
2025-03-15 21:00:00,397.7,594.5,7.7,243.3,22.6,260.8,0.5,13.6,1.5,113.7,7.2,9.3,4.0,0
2025-03-15 22:00:00,355.5,624.0,7.6,177.9,25.5,228.9,0.75,17.8,1.24,110.4,7.1,14.9,5.0,0
2025-03-15 23:00:00,336.2,507.6,8.0,243.0,30.0,229.6,0.64,17.4,1.4,91.1,7.1,15.4,4.3,0
2025-03-16 00:00:00,321.6,499.6,7.8,213.6,32.0,263.8,0.59,13.6,1.7,97.6,7.1,14.6,4.6,0
2025-03-16 01:00:00,368.6,580.6,7.9,215.3,31.3,225.7,0.53,21.9,1.08,120.0,7.2,12.2,5.5,0
2025-03-16 02:00:00,365.5,512.6,7.7,239.3,19.7,257.5,0.62,12.2,1.54,106.3,7.0,22.3,1.9,0
2025-03-16 03:00:00,395.2,668.4,7.6,190.7,27.3,232.6,0.68,10.2,1.72,145.0,7.0,8.3,3.7,1
2025-03-16 04:00:00,467.2,615.0,7.7,274.4,30.0,225.3,0.76,24.5,1.68,118.3,7.0,25.8,4.0,0
2025-03-16 05:00:00,444.0,723.1,7.8,248.5,36.3,255.4,0.32,17.7,1.68,132.0,7.1,18.9,4.9,1
2025-03-16 06:00:00,474.7,841.8,8.0,288.2,36.8,246.1,0.45,15.3,1.21,193.5,7.2,24.6,5.0,1
2025-03-16 07:00:00,501.5,842.5,7.8,335.1,48.4,248.7,0.75,13.2,1.43,159.7,6.9,23.5,6.8,1
2025-03-16 08:00:00,584.3,975.3,7.8,359.8,51.7,266.8,0.77,22.7,1.61,164.7,7.0,16.0,7.5,1
2025-03-16 09:00:00,585.5,943.6,8.0,374.0,51.0,250.9,0.31,19.0,1.36,163.4,7.1,30.2,7.0,1
2025-03-16 10:00:00,597.8,990.7,7.7,339.2,56.7,259.7,0.53,15.7,1.3,173.7,7.0,19.5,7.0,1
2025-03-16 11:00:00,630.2,1005.4,8.2,380.5,56.8,263.5,0.68,11.3,1.76,185.3,7.2,28.6,8.3,1
2025-03-16 12:00:00,650.8,999.3,8.1,369.1,53.0,260.0,0.75,21.1,1.59,193.1,7.0,13.7,7.4,1
2025-03-16 13:00:00,641.4,1042.7,7.9,396.1,54.3,254.5,0.37,13.1,1.5,180.3,7.1,9.4,7.3,1
2025-03-16 14:00:00,685.3,1083.5,8.4,389.6,46.1,271.5,0.43,11.5,1.59,195.7,7.4,27.6,6.8,1
2025-03-16 15:00:00,601.8,944.6,8.3,349.1,36.9,250.6,0.54,13.3,1.28,183.8,7.4,31.4,4.8,1
2025-03-16 16:00:00,498.4,911.2,7.9,350.8,45.5,259.3,0.52,22.8,1.64,134.1,7.3,28.5,6.3,1
2025-03-16 17:00:00,547.3,870.1,8.0,326.9,49.7,250.5,0.45,20.5,1.3,203.1,7.2,29.1,6.9,1
2025-03-16 18:00:00,503.9,875.0,7.7,326.0,28.8,252.9,0.62,15.6,1.34,183.3,7.3,6.9,5.3,1
2025-03-16 19:00:00,491.3,808.0,8.0,207.1,33.6,272.6,0.75,16.2,1.8,152.0,7.2,18.6,5.1,1
2025-03-16 20:00:00,434.9,671.8,7.9,259.1,34.5,271.8,0.65,22.9,1.99,81.2,7.1,12.9,4.1,0
2025-03-16 21:00:00,401.9,690.8,7.8,262.1,16.7,236.4,0.5,17.4,1.03,163.9,7.0,7.5,4.8,1
2025-03-16 22:00:00,307.9,602.7,7.9,220.5,45.5,236.6,0.51,14.9,1.31,133.1,7.0,17.8,8.0,1
2025-03-16 23:00:00,362.4,565.0,8.0,204.7,21.7,247.1,0.75,14.3,1.28,138.7,7.1,13.8,4.0,1
2025-03-17 00:00:00,335.4,566.4,8.1,186.9,29.0,229.4,0.72,21.4,1.54,94.2,7.2,8.3,5.0,0
2025-03-17 01:00:00,335.4,547.2,8.2,233.4,22.0,237.8,0.63,13.4,1.33,146.0,7.2,21.3,3.0,1
2025-03-17 02:00:00,380.0,560.8,8.0,222.7,28.9,252.2,0.35,20.7,1.33,127.1,7.1,20.5,4.2,1
2025-03-17 03:00:00,379.1,646.4,8.1,234.5,38.4,265.3,0.56,23.4,2.09,60.0,7.1,15.3,6.9,0
2025-03-17 04:00:00,447.0,642.5,8.2,244.1,29.9,230.9,0.66,16.1,1.36,130.4,7.3,22.9,5.9,1
2025-03-17 05:00:00,450.5,712.8,8.0,299.4,40.2,246.7,0.41,21.7,1.53,130.5,7.3,7.4,7.0,1
2025-03-17 06:00:00,529.2,818.2,7.9,281.5,33.9,258.4,0.33,10.7,1.69,165.7,7.1,10.2,5.0,1
2025-03-17 07:00:00,576.1,855.7,7.8,327.7,45.1,232.7,0.7,12.7,1.56,218.7,7.0,25.0,6.4,1
2025-03-17 08:00:00,581.6,1033.9,7.7,318.3,49.4,262.1,0.63,12.6,1.29,245.5,7.2,11.3,7.9,1
2025-03-17 09:00:00,603.7,911.5,7.7,322.0,50.5,274.9,0.59,13.3,1.81,156.7,7.0,27.0,7.7,1
2025-03-17 10:00:00,695.0,965.7,7.9,358.4,46.8,278.2,0.31,21.5,1.71,158.6,7.2,14.3,7.3,1
2025-03-17 11:00:00,667.5,1083.8,7.8,382.0,44.3,274.4,0.79,24.5,1.54,195.1,7.1,30.2,5.9,1
2025-03-17 12:00:00,706.6,1148.0,7.7,395.7,53.0,261.5,0.4,15.3,1.36,228.7,7.2,35.2,8.8,1
2025-03-17 13:00:00,637.7,1065.9,7.8,393.5,49.8,254.0,0.77,19.9,1.36,209.8,7.2,33.6,7.1,1
2025-03-17 14:00:00,652.5,968.9,7.9,419.9,52.2,278.9,0.69,16.9,1.61,173.5,7.0,13.1,8.1,1
2025-03-17 15:00:00,618.4,946.8,7.8,387.2,57.1,258.7,0.62,14.4,1.81,166.0,7.1,31.4,7.4,1
2025-03-17 16:00:00,605.5,852.1,7.5,332.2,53.6,248.1,0.51,17.1,1.29,160.3,6.9,30.2,7.1,1
2025-03-17 17:00:00,517.3,893.5,7.9,336.1,38.4,273.7,0.58,21.0,1.59,157.7,7.0,15.5,5.4,1
2025-03-17 18:00:00,555.6,796.3,7.9,254.8,44.7,263.9,0.75,10.6,1.51,198.8,7.0,14.5,4.6,1
2025-03-17 19:00:00,464.5,589.4,7.7,263.1,39.8,241.0,0.57,23.6,1.38,110.5,7.0,26.1,6.9,0
2025-03-17 20:00:00,421.4,678.3,7.9,196.8,34.5,245.6,0.53,17.8,1.28,149.1,7.2,19.0,5.1,1
2025-03-17 21:00:00,383.9,621.9,7.6,258.1,34.9,239.7,0.47,13.3,1.54,131.9,7.0,8.9,5.5,1
2025-03-17 22:00:00,386.7,528.0,7.6,230.3,23.8,227.7,0.51,18.2,1.12,126.8,7.2,12.2,3.1,1
2025-03-17 23:00:00,339.3,543.5,7.3,207.2,31.9,227.4,0.4,17.6,1.65,89.5,7.1,18.4,5.6,0
2025-03-18 00:00:00,343.8,547.4,7.6,238.7,30.3,207.9,0.35,17.7,1.28,122.8,7.0,21.7,3.3,0
