timestamp,grade,in_transitie,temp_setpoint_C,temp_actueel_C,temp_sensor_C,druk_setpoint_bar,druk_actueel_bar,katalysator_flow_kgh,monomeer_flow_kgh,waterstof_flow_kgh,comonomeer_flow_kgh,koelwater_inlet_C,koelwater_outlet_C,koelwater_flow_m3h,melt_flow_index_g10min,viscositeit_Pas,dichtheid_gcm3,vermogen_kW,verstoring
2025-01-01 02:28:00,HDPE_A,0,180.0,179.65,179.65,25.0,25.16,2.012,99.6,0.499,0.11,26.9,41.3,48.4,1.79,2830.1,0.9503,80.4,normaal
2025-01-01 02:29:00,HDPE_A,0,180.0,179.47,179.47,25.0,25.14,1.99,100.0,0.497,0.09,26.7,41.2,48.4,1.7,2942.7,0.9513,78.0,normaal
2025-01-01 02:30:00,HDPE_A,0,180.0,179.69,179.69,25.0,25.14,2.011,100.2,0.506,0.1,27.1,41.8,51.8,1.97,2530.3,0.9498,78.9,normaal
2025-01-01 02:31:00,HDPE_A,0,180.0,179.65,179.65,25.0,25.21,2.012,100.9,0.495,0.1,26.5,41.5,48.9,2.16,2332.2,0.9494,79.8,normaal
2025-01-01 02:32:00,HDPE_A,0,180.0,179.75,179.75,25.0,25.04,2.028,99.5,0.495,0.1,27.1,41.6,48.9,2.2,2247.8,0.95,82.3,normaal
2025-01-01 02:33:00,HDPE_A,0,180.0,179.79,179.79,25.0,25.11,2.012,100.8,0.491,0.09,27.1,42.0,49.4,1.81,2803.5,0.9488,81.5,normaal
2025-01-01 02:34:00,HDPE_A,0,180.0,179.65,179.65,25.0,25.2,2.03,100.0,0.49,0.1,26.9,41.3,49.7,1.8,2842.5,0.9488,78.4,normaal
2025-01-01 02:35:00,HDPE_A,0,180.0,179.52,179.52,25.0,25.03,1.982,100.1,0.509,0.09,27.0,41.9,49.9,2.05,2390.5,0.9484,80.2,normaal
2025-01-01 02:36:00,HDPE_A,0,180.0,179.83,179.83,25.0,24.95,2.009,99.4,0.509,0.09,27.5,42.6,50.1,1.77,2788.1,0.949,80.6,normaal
2025-01-01 02:37:00,HDPE_A,0,180.0,179.8,179.8,25.0,24.84,2.007,100.2,0.505,0.09,26.4,40.8,51.1,1.83,2737.9,0.9511,85.4,normaal
2025-01-01 02:38:00,HDPE_A,0,180.0,179.82,179.82,25.0,24.87,1.971,100.0,0.495,0.1,27.1,41.0,50.0,1.92,2601.6,0.948,79.2,normaal
2025-01-01 02:39:00,HDPE_A,0,180.0,179.76,179.76,25.0,24.85,1.997,100.9,0.498,0.1,26.9,42.1,51.3,1.9,2595.9,0.9502,80.8,normaal
2025-01-01 02:40:00,HDPE_A,0,180.0,179.89,179.89,25.0,24.68,2.029,100.1,0.524,0.11,27.3,41.7,50.3,2.03,2462.6,0.9497,83.0,normaal
2025-01-01 02:41:00,HDPE_A,0,180.0,179.91,179.91,25.0,24.68,1.987,99.7,0.497,0.1,27.3,41.5,51.2,2.1,2348.0,0.9494,83.5,normaal
2025-01-01 02:42:00,HDPE_A,0,180.0,179.97,179.97,25.0,24.79,2.052,99.8,0.506,0.12,27.2,41.8,50.1,2.07,2398.3,0.9507,79.0,normaal
2025-01-01 02:43:00,HDPE_A,0,180.0,180.21,180.21,25.0,24.84,2.007,99.9,0.505,0.1,27.0,41.4,50.0,1.97,2538.8,0.9477,80.9,normaal
2025-01-01 02:44:00,HDPE_A,0,180.0,180.04,180.04,25.0,24.84,1.992,100.3,0.506,0.11,27.0,40.9,50.4,2.03,2462.8,0.9503,82.1,normaal
2025-01-01 02:45:00,HDPE_A,0,180.0,180.04,180.04,25.0,24.92,2.015,99.4,0.487,0.09,26.9,41.3,49.6,2.24,2219.5,0.9493,78.8,normaal
2025-01-01 02:46:00,HDPE_A,0,180.0,180.19,180.19,25.0,24.91,2.011,99.6,0.498,0.11,26.7,40.4,50.0,2.31,2149.3,0.9485,80.8,normaal
2025-01-01 02:47:00,HDPE_A,0,180.0,180.17,180.17,25.0,24.8,1.997,100.4,0.514,0.1,27.4,41.8,50.9,2.2,2243.7,0.9479,83.9,normaal
2025-01-01 02:48:00,HDPE_A,0,180.0,180.18,180.18,25.0,24.69,1.996,100.6,0.505,0.08,26.5,41.8,48.7,2.02,2489.1,0.951,82.4,normaal
2025-01-01 02:49:00,HDPE_A,0,180.0,179.94,179.94,25.0,24.63,1.974,99.9,0.478,0.1,26.9,41.2,51.1,1.98,2550.5,0.9487,81.5,normaal
2025-01-01 02:50:00,HDPE_A,0,180.0,180.04,180.04,25.0,24.64,2.006,101.2,0.494,0.08,26.9,42.3,49.4,2.04,2404.9,0.9496,82.2,normaal
2025-01-01 02:51:00,HDPE_A,0,180.0,179.77,179.77,25.0,24.52,2.023,101.0,0.492,0.1,27.4,42.5,50.3,2.13,2316.0,0.9478,80.9,normaal
2025-01-01 02:52:00,HDPE_A,0,180.0,179.86,179.86,25.0,24.47,2.015,99.6,0.524,0.1,27.1,42.2,48.6,1.9,2662.4,0.9488,81.3,normaal
2025-01-01 02:53:00,HDPE_A,0,180.0,179.82,179.82,25.0,24.51,1.976,100.2,0.48,0.1,27.0,42.0,48.9,2.11,2333.1,0.9486,83.2,normaal
2025-01-01 02:54:00,HDPE_A,0,180.0,180.15,180.15,25.0,24.53,2.019,100.6,0.512,0.08,26.9,40.6,50.5,2.0,2512.5,0.9485,80.4,normaal
2025-01-01 02:55:00,HDPE_A,0,180.0,179.97,179.97,25.0,24.41,1.988,100.5,0.518,0.09,27.0,42.4,48.9,1.97,2550.0,0.9491,79.4,normaal
2025-01-01 02:56:00,HDPE_A,0,180.0,179.97,179.97,25.0,24.48,2.013,99.4,0.507,0.09,27.5,41.9,50.6,2.06,2404.0,0.9495,83.7,normaal
2025-01-01 02:57:00,HDPE_A,0,180.0,180.04,180.04,25.0,24.6,2.002,100.4,0.486,0.1,26.7,41.8,50.3,1.83,2749.0,0.9512,80.2,normaal
2025-01-01 02:58:00,HDPE_A,0,180.0,180.18,180.18,25.0,24.67,2.023,100.1,0.494,0.11,27.0,41.8,50.2,1.93,2537.1,0.9508,82.4,normaal
2025-01-01 02:59:00,HDPE_A,0,180.0,180.02,180.02,25.0,24.79,2.02,99.2,0.507,0.09,27.3,41.7,49.9,2.08,2407.0,0.9496,81.4,normaal
2025-01-01 03:00:00,HDPE_A,0,180.0,180.22,180.22,25.0,24.76,2.003,99.6,0.511,0.08,27.6,41.8,49.7,2.07,2409.8,0.9513,80.2,normaal
2025-01-01 03:01:00,HDPE_A,0,180.0,180.26,180.26,25.0,24.76,1.99,99.1,0.497,0.11,27.6,43.0,49.2,1.96,2534.7,0.9501,82.5,normaal
2025-01-01 03:02:00,HDPE_A,0,180.0,180.36,180.36,25.0,24.8,2.036,99.7,0.507,0.12,27.3,41.8,50.5,2.17,2294.4,0.9508,80.1,normaal
2025-01-01 03:03:00,HDPE_A,0,180.0,180.39,180.39,25.0,24.93,2.01,99.8,0.513,0.11,27.6,41.4,50.0,1.99,2521.5,0.9488,84.2,normaal
2025-01-01 03:04:00,HDPE_A,0,180.0,180.24,180.24,25.0,24.94,1.995,100.5,0.514,0.11,27.3,40.8,49.8,2.17,2278.8,0.9501,81.0,normaal
2025-01-01 03:05:00,HDPE_A,0,180.0,180.09,180.09,25.0,25.15,1.984,100.2,0.507,0.09,27.6,41.6,50.3,2.05,2412.8,0.9489,84.1,normaal
2025-01-01 03:06:00,HDPE_A,0,180.0,179.76,179.76,25.0,25.22,1.979,100.9,0.51,0.11,27.0,41.5,50.8,1.78,2761.0,0.9474,80.8,normaal
2025-01-01 03:07:00,HDPE_A,0,180.0,180.16,180.16,25.0,25.1,2.015,100.4,0.49,0.1,27.3,42.4,50.3,2.06,2444.0,0.95,79.2,normaal
2025-01-01 03:08:00,HDPE_A,0,180.0,180.24,180.24,25.0,25.15,1.982,100.6,0.496,0.09,27.2,42.3,48.3,1.93,2540.3,0.9499,82.6,normaal
2025-01-01 03:09:00,HDPE_A,0,180.0,180.39,180.39,25.0,25.08,2.004,100.7,0.484,0.09,27.2,41.6,50.9,2.08,2441.2,0.9504,80.9,normaal
2025-01-01 03:10:00,HDPE_A,0,180.0,180.42,180.42,25.0,25.07,2.0,100.3,0.516,0.11,27.1,42.3,50.5,1.84,2685.1,0.9499,81.3,normaal
2025-01-01 03:11:00,HDPE_A,0,180.0,180.29,180.29,25.0,25.11,2.033,100.3,0.5,0.12,27.1,41.6,49.8,1.94,2565.4,0.9498,81.4,normaal
2025-01-01 03:12:00,HDPE_A,0,180.0,180.38,180.38,25.0,25.29,1.973,99.6,0.502,0.13,26.8,42.1,50.8,1.89,2610.7,0.9503,81.5,normaal
2025-01-01 03:13:00,HDPE_A,0,180.0,180.33,180.33,25.0,25.35,1.998,101.0,0.499,0.09,27.4,41.7,49.8,1.94,2587.3,0.9511,81.6,normaal
2025-01-01 03:14:00,HDPE_A,0,180.0,180.51,180.51,25.0,25.39,1.996,100.4,0.493,0.1,27.2,41.0,50.5,2.02,2434.5,0.9496,79.5,normaal
2025-01-01 03:15:00,HDPE_A,0,180.0,180.6,180.6,25.0,25.49,2.041,100.0,0.488,0.1,27.1,41.8,51.0,1.84,2674.4,0.9503,81.9,normaal
2025-01-01 03:16:00,HDPE_A,0,180.0,180.33,180.33,25.0,25.47,1.968,100.1,0.498,0.09,27.3,41.6,50.0,1.93,2579.6,0.95,81.1,normaal
2025-01-01 03:17:00,HDPE_A,0,180.0,180.23,180.23,25.0,25.34,2.01,99.4,0.493,0.11,27.5,41.9,50.7,2.04,2424.7,0.9492,79.0,normaal
2025-01-01 03:18:00,HDPE_A,0,180.0,180.49,180.49,25.0,25.27,1.989,99.2,0.504,0.11,27.4,43.2,49.0,2.26,2263.3,0.949,81.4,normaal
2025-01-01 03:19:00,HDPE_A,0,180.0,180.54,180.54,25.0,25.13,1.99,99.6,0.511,0.1,27.3,41.7,51.0,2.05,2474.8,0.9486,77.3,normaal
2025-01-01 03:20:00,HDPE_A,0,180.0,180.73,180.73,25.0,25.15,2.012,99.3,0.49,0.1,26.7,40.5,49.6,1.92,2578.0,0.9494,79.4,normaal
2025-01-01 03:21:00,HDPE_A,0,180.0,180.97,180.97,25.0,25.1,2.043,100.5,0.493,0.1,27.0,42.0,50.7,2.06,2494.9,0.9493,78.3,normaal
2025-01-01 03:22:00,HDPE_A,0,180.0,180.81,180.81,25.0,25.17,2.023,100.3,0.476,0.09,27.3,41.9,48.6,2.09,2430.7,0.9497,81.2,normaal
2025-01-01 03:23:00,HDPE_A,0,180.0,180.79,180.79,25.0,25.14,1.998,99.0,0.501,0.1,26.9,41.5,48.3,2.08,2419.3,0.9494,79.3,normaal
2025-01-01 03:24:00,HDPE_A,0,180.0,180.7,180.7,25.0,25.24,1.996,100.3,0.482,0.1,27.3,41.0,50.8,1.99,2571.7,0.9501,82.1,normaal
2025-01-01 03:25:00,HDPE_A,0,180.0,180.77,180.77,25.0,25.06,1.957,99.6,0.48,0.1,27.2,41.9,51.0,2.12,2326.4,0.9501,80.2,normaal
2025-01-01 03:26:00,HDPE_A,0,180.0,180.84,180.84,25.0,25.24,1.988,100.6,0.496,0.11,27.2,42.0,49.4,2.04,2468.0,0.9486,83.7,normaal
2025-01-01 03:27:00,HDPE_A,0,180.0,180.8,180.8,25.0,25.18,2.002,99.5,0.484,0.09,27.5,42.1,51.2,2.02,2462.5,0.949,82.7,normaal
2025-01-01 03:28:00,HDPE_A,0,180.0,180.72,180.72,25.0,25.08,2.009,100.7,0.494,0.1,27.0,41.9,48.6,2.01,2508.2,0.9496,84.3,normaal
2025-01-01 03:29:00,HDPE_A,0,180.0,180.56,180.56,25.0,25.11,2.0,99.9,0.51,0.11,27.6,41.8,50.1,2.03,2462.8,0.9496,81.5,normaal
2025-01-01 03:30:00,HDPE_A,0,180.0,180.38,180.38,25.0,24.9,1.992,100.2,0.493,0.1,27.3,40.8,50.2,2.12,2373.6,0.9502,83.0,normaal
2025-01-01 03:31:00,HDPE_A,0,180.0,180.54,180.54,25.0,24.85,1.984,99.9,0.495,0.11,27.1,40.9,49.5,2.05,2404.3,0.9495,79.8,normaal
2025-01-01 03:32:00,HDPE_A,0,180.0,180.47,180.47,25.0,24.95,2.013,100.0,0.499,0.1,27.6,41.6,48.3,2.31,2165.5,0.9499,80.8,normaal
2025-01-01 03:33:00,HDPE_A,0,180.0,180.05,180.05,25.0,24.89,2.023,100.3,0.487,0.11,27.3,41.3,51.5,2.15,2297.2,0.948,77.2,normaal
2025-01-01 03:34:00,HDPE_A,0,180.0,179.89,179.89,25.0,24.93,1.997,100.1,0.516,0.1,27.4,41.2,50.1,1.73,2924.6,0.9498,80.6,normaal
2025-01-01 03:35:00,HDPE_A,0,180.0,179.9,179.9,25.0,24.79,1.994,100.3,0.494,0.1,27.4,41.0,49.8,2.0,2472.1,0.9496,80.8,normaal
2025-01-01 03:36:00,HDPE_A,0,180.0,179.6,179.6,25.0,24.57,1.996,100.0,0.491,0.11,27.8,42.8,48.9,1.93,2591.6,0.9499,83.0,normaal
2025-01-01 03:37:00,HDPE_A,0,180.0,179.65,179.65,25.0,24.62,2.005,100.4,0.506,0.09,27.3,41.4,51.2,1.81,2740.9,0.9509,82.7,normaal
2025-01-01 03:38:00,HDPE_A,0,180.0,179.52,179.52,25.0,24.67,1.97,99.8,0.501,0.09,27.6,42.3,47.4,1.88,2645.9,0.9481,80.3,normaal
2025-01-01 03:39:00,HDPE_A,0,180.0,179.55,179.55,25.0,24.71,1.974,101.2,0.5,0.11,27.6,42.4,50.3,1.85,2712.7,0.9511,80.3,normaal
2025-01-01 03:40:00,HDPE_A,0,180.0,179.4,179.4,25.0,24.66,2.01,100.6,0.484,0.1,27.1,41.2,50.6,1.89,2694.1,0.9486,78.6,normaal
2025-01-01 03:41:00,HDPE_A,0,180.0,179.63,179.63,25.0,24.61,2.015,99.0,0.474,0.1,26.6,42.3,49.3,1.97,2544.3,0.9488,79.3,normaal
2025-01-01 03:42:00,HDPE_A,0,180.0,179.38,179.38,25.0,24.54,1.967,100.1,0.51,0.11,27.2,42.0,50.1,2.03,2443.5,0.9477,81.1,normaal
2025-01-01 03:43:00,HDPE_A,0,180.0,179.35,179.35,25.0,24.5,1.994,100.4,0.49,0.1,27.5,41.8,50.2,1.82,2752.6,0.9478,78.7,normaal
2025-01-01 03:44:00,HDPE_A,0,180.0,179.34,179.34,25.0,24.45,2.017,99.8,0.512,0.11,28.0,43.3,49.3,1.66,2952.6,0.9499,81.3,normaal
2025-01-01 03:45:00,HDPE_A,0,180.0,179.44,179.44,25.0,24.53,2.028,100.6,0.487,0.09,27.2,41.3,49.6,1.8,2753.7,0.95,81.1,normaal
2025-01-01 03:46:00,HDPE_A,0,180.0,179.63,179.63,25.0,24.74,1.985,100.5,0.499,0.08,27.2,40.8,50.5,2.12,2319.7,0.9516,84.6,normaal
2025-01-01 03:47:00,HDPE_A,0,180.0,179.49,179.49,25.0,24.71,1.969,100.5,0.499,0.1,27.6,42.0,49.3,1.95,2566.4,0.949,81.5,normaal
2025-01-01 03:48:00,HDPE_A,0,180.0,179.42,179.42,25.0,24.74,1.999,100.0,0.499,0.09,27.2,40.8,51.6,1.85,2706.5,0.9467,84.4,normaal
2025-01-01 03:49:00,HDPE_A,0,180.0,179.47,179.47,25.0,24.67,2.019,100.3,0.502,0.1,27.7,42.1,50.2,1.84,2707.3,0.9508,81.9,normaal
2025-01-01 03:50:00,HDPE_A,0,180.0,179.68,179.68,25.0,24.61,1.979,99.0,0.485,0.09,27.3,42.1,49.9,2.11,2377.3,0.9505,84.6,normaal
2025-01-01 03:51:00,HDPE_A,0,180.0,179.77,179.77,25.0,24.61,1.972,100.0,0.501,0.07,27.3,41.3,48.9,2.06,2448.0,0.9472,79.6,normaal
2025-01-01 03:52:00,HDPE_A,0,180.0,179.82,179.82,25.0,24.57,1.934,100.6,0.506,0.1,27.6,42.2,49.6,1.89,2589.5,0.9488,81.5,normaal
2025-01-01 03:53:00,HDPE_A,0,180.0,179.94,179.94,25.0,24.64,1.97,100.6,0.501,0.13,27.5,41.7,50.5,2.3,2157.2,0.9486,80.8,normaal
2025-01-01 03:54:00,HDPE_A,0,180.0,179.93,179.93,25.0,24.74,1.999,99.9,0.518,0.11,27.5,42.1,50.7,2.05,2399.3,0.9489,78.6,normaal
2025-01-01 03:55:00,HDPE_A,0,180.0,179.93,179.93,25.0,24.71,2.0,100.3,0.501,0.1,27.2,42.1,51.0,1.94,2585.5,0.9494,83.1,normaal
2025-01-01 03:56:00,HDPE_A,0,180.0,179.72,179.72,25.0,24.64,1.997,100.5,0.517,0.11,28.3,43.7,50.0,1.89,2677.2,0.9504,78.4,normaal
2025-01-01 03:57:00,HDPE_A,0,180.0,179.45,179.45,25.0,24.74,1.986,99.7,0.512,0.11,28.0,43.2,50.1,1.72,2979.1,0.9482,78.9,normaal
2025-01-01 03:58:00,HDPE_A,0,180.0,179.56,179.56,25.0,24.65,2.027,99.9,0.5,0.08,28.1,42.8,48.9,1.83,2737.4,0.9494,77.6,normaal
2025-01-01 03:59:00,HDPE_A,0,180.0,179.51,179.51,25.0,24.69,1.956,100.1,0.487,0.11,28.0,42.6,49.5,1.86,2723.2,0.95,81.2,normaal
2025-01-01 04:00:00,HDPE_A,0,180.0,179.26,179.26,25.0,24.69,1.961,100.7,0.5,0.11,27.3,41.8,50.8,2.1,2410.1,0.9476,81.3,normaal
2025-01-01 04:01:00,HDPE_A,0,180.0,178.98,178.98,25.0,24.65,2.005,99.7,0.515,0.1,27.2,41.6,49.3,1.78,2835.0,0.9482,83.4,normaal
2025-01-01 04:02:00,HDPE_A,0,180.0,178.68,178.68,25.0,24.74,2.036,100.1,0.493,0.11,27.6,41.3,49.9,1.77,2854.9,0.9489,81.8,normaal
2025-01-01 04:03:00,HDPE_A,0,180.0,178.83,178.83,25.0,24.83,1.991,100.1,0.518,0.09,28.0,41.4,50.4,1.84,2688.0,0.9497,79.5,normaal
2025-01-01 04:04:00,HDPE_A,0,180.0,178.76,178.76,25.0,24.88,2.013,98.9,0.502,0.1,27.4,42.0,50.0,2.08,2420.3,0.9503,80.3,normaal
2025-01-01 04:05:00,HDPE_A,0,180.0,178.97,178.97,25.0,25.01,1.986,100.4,0.487,0.1,27.9,42.9,49.7,1.95,2594.5,0.9486,81.1,normaal
2025-01-01 04:06:00,HDPE_A,0,180.0,178.76,178.76,25.0,25.04,1.993,99.7,0.498,0.11,27.2,41.5,50.2,1.69,2947.1,0.9494,77.8,normaal
2025-01-01 04:07:00,HDPE_A,0,180.0,178.91,178.91,25.0,25.06,1.985,100.4,0.498,0.09,27.6,42.0,50.9,1.78,2813.0,0.9476,82.4,normaal
2025-01-01 04:08:00,HDPE_A,0,180.0,178.87,178.87,25.0,25.07,2.01,100.0,0.501,0.1,27.6,42.7,50.0,1.85,2696.1,0.9484,79.1,normaal
2025-01-01 04:09:00,HDPE_A,0,180.0,178.9,178.9,25.0,24.95,2.054,100.3,0.513,0.11,28.2,42.3,49.9,1.95,2577.5,0.9484,78.1,normaal
2025-01-01 04:10:00,HDPE_A,0,180.0,178.93,178.93,25.0,24.97,1.99,100.1,0.494,0.09,27.5,41.8,50.0,1.93,2595.7,0.9498,80.8,normaal
2025-01-01 04:11:00,HDPE_A,0,180.0,178.78,178.78,25.0,25.09,2.027,99.9,0.491,0.1,27.7,41.8,49.2,1.71,2846.6,0.9487,82.0,normaal
2025-01-01 04:12:00,HDPE_A,0,180.0,178.82,178.82,25.0,24.99,1.982,101.2,0.488,0.1,27.8,41.9,50.0,1.85,2702.3,0.9508,79.6,normaal
2025-01-01 04:13:00,HDPE_A,0,180.0,178.89,178.89,25.0,24.92,2.023,100.2,0.501,0.09,27.8,42.7,47.4,2.02,2476.2,0.9515,79.2,normaal
2025-01-01 04:14:00,HDPE_A,0,180.0,178.94,178.94,25.0,24.95,1.982,99.0,0.514,0.09,27.6,42.2,50.9,2.16,2302.7,0.949,80.4,normaal
2025-01-01 04:15:00,HDPE_A,0,180.0,178.8,178.8,25.0,24.94,1.992,100.7,0.477,0.11,27.7,42.1,49.3,1.9,2671.3,0.951,84.1,normaal
2025-01-01 04:16:00,HDPE_A,0,180.0,178.94,178.94,25.0,24.97,2.007,100.7,0.501,0.12,27.7,42.3,49.7,1.87,2683.6,0.9483,82.9,normaal
2025-01-01 04:17:00,HDPE_A,0,180.0,179.34,179.34,25.0,24.97,2.003,100.1,0.5,0.08,27.7,41.5,49.6,2.01,2467.3,0.9515,84.0,normaal
2025-01-01 04:18:00,HDPE_A,0,180.0,179.32,179.32,25.0,25.03,1.955,99.7,0.498,0.09,28.0,43.0,51.2,1.94,2588.2,0.9478,83.5,normaal
2025-01-01 04:19:00,HDPE_A,0,180.0,179.43,179.43,25.0,24.97,2.008,100.6,0.495,0.12,27.4,42.6,48.4,1.78,2789.4,0.9468,85.4,normaal
2025-01-01 04:20:00,HDPE_A,0,180.0,179.6,179.6,25.0,25.19,1.985,99.4,0.51,0.09,27.7,42.5,50.1,1.97,2543.1,0.9481,80.8,normaal
2025-01-01 04:21:00,HDPE_A,0,180.0,179.27,179.27,25.0,25.01,2.008,99.9,0.503,0.11,28.0,42.2,49.5,1.96,2559.3,0.9496,80.7,normaal
2025-01-01 04:22:00,HDPE_A,0,180.0,179.39,179.39,25.0,25.0,2.026,99.4,0.491,0.11,28.2,42.5,50.7,2.26,2206.3,0.9501,78.3,normaal
2025-01-01 04:23:00,HDPE_A,0,180.0,179.47,179.47,25.0,24.96,2.022,101.1,0.496,0.09,27.1,41.8,48.2,2.06,2415.2,0.949,80.0,normaal
2025-01-01 04:24:00,HDPE_A,0,180.0,179.62,179.62,25.0,24.98,2.012,100.7,0.524,0.1,27.9,43.3,49.0,1.91,2609.9,0.9508,80.6,normaal
2025-01-01 04:25:00,HDPE_A,0,180.0,179.81,179.81,25.0,24.87,2.022,99.6,0.504,0.1,27.5,42.0,49.4,2.23,2233.2,0.9495,79.9,normaal
2025-01-01 04:26:00,HDPE_A,0,180.0,179.66,179.66,25.0,24.99,1.99,100.1,0.475,0.09,27.7,42.7,51.3,2.03,2456.0,0.9478,83.1,normaal
2025-01-01 04:27:00,HDPE_A,0,180.0,179.8,179.8,25.0,24.89,1.964,100.7,0.497,0.11,28.1,42.8,50.8,1.8,2717.9,0.9512,83.7,normaal
2025-01-01 04:28:00,HDPE_A,0,180.0,179.72,179.72,25.0,24.89,2.009,99.8,0.493,0.09,27.9,42.2,49.1,1.91,2618.4,0.9493,83.8,normaal
2025-01-01 04:29:00,HDPE_A,0,180.0,179.5,179.5,25.0,24.85,1.994,100.2,0.494,0.09,28.0,43.0,50.1,1.98,2521.7,0.9474,79.0,normaal
2025-01-01 04:30:00,HDPE_A,0,180.0,179.36,179.36,25.0,24.87,2.021,99.7,0.496,0.08,27.9,42.3,50.3,1.74,2855.8,0.9497,84.5,normaal
2025-01-01 04:31:00,HDPE_A,0,180.0,179.19,179.19,25.0,24.89,2.012,100.8,0.5,0.09,27.8,42.8,48.8,1.8,2782.6,0.9499,82.5,normaal
2025-01-01 04:32:00,HDPE_A,0,180.0,179.3,179.3,25.0,24.79,2.033,100.0,0.515,0.09,28.0,41.2,51.5,2.02,2490.5,0.9491,80.4,normaal
2025-01-01 04:33:00,HDPE_A,0,180.0,179.47,179.47,25.0,24.77,2.0,99.3,0.505,0.08,28.5,42.7,50.3,1.99,2482.0,0.9485,81.4,normaal
2025-01-01 04:34:00,HDPE_A,0,180.0,179.39,179.39,25.0,24.77,2.016,100.2,0.512,0.09,27.8,42.7,47.8,1.92,2661.7,0.9488,82.5,normaal
2025-01-01 04:35:00,HDPE_A,0,180.0,179.35,179.35,25.0,24.7,2.01,100.7,0.475,0.11,28.0,42.7,49.4,1.83,2729.7,0.949,83.7,normaal
2025-01-01 04:36:00,HDPE_A,0,180.0,179.61,179.61,25.0,24.57,2.019,99.7,0.498,0.09,27.9,43.1,50.6,1.94,2568.1,0.9485,77.5,normaal
2025-01-01 04:37:00,HDPE_A,0,180.0,179.61,179.61,25.0,24.78,1.977,99.7,0.483,0.09,27.8,41.9,49.4,1.88,2701.7,0.9494,81.1,normaal
2025-01-01 04:38:00,HDPE_A,0,180.0,179.92,179.92,25.0,24.76,1.999,100.6,0.496,0.09,28.0,42.6,51.1,1.94,2585.0,0.9512,81.7,normaal
2025-01-01 04:39:00,HDPE_A,0,180.0,179.96,179.96,25.0,24.75,2.018,100.0,0.508,0.09,28.0,42.7,50.1,1.95,2596.2,0.9498,81.8,normaal
2025-01-01 04:40:00,HDPE_A,0,180.0,179.85,179.85,25.0,24.52,2.001,99.8,0.507,0.1,28.2,42.7,51.1,2.24,2198.5,0.9494,77.9,normaal
2025-01-01 04:41:00,HDPE_A,0,180.0,179.86,179.86,25.0,24.51,2.026,99.2,0.502,0.09,27.9,41.6,51.1,1.94,2548.8,0.9482,81.0,normaal
2025-01-01 04:42:00,HDPE_A,0,180.0,179.77,179.77,25.0,24.59,2.003,100.1,0.512,0.1,27.7,42.1,48.8,2.07,2431.4,0.9501,81.6,normaal
2025-01-01 04:43:00,HDPE_A,0,180.0,179.88,179.88,25.0,24.55,2.023,101.1,0.512,0.09,28.0,42.4,49.1,1.94,2597.6,0.9487,84.4,normaal
2025-01-01 04:44:00,HDPE_A,0,180.0,179.74,179.74,25.0,24.46,2.0,99.9,0.521,0.11,27.5,42.5,50.9,1.8,2775.1,0.9487,79.6,normaal
2025-01-01 04:45:00,HDPE_A,0,180.0,179.62,179.62,25.0,24.31,1.97,101.0,0.512,0.11,27.7,42.4,50.2,1.79,2777.0,0.9491,80.6,normaal
2025-01-01 04:46:00,HDPE_A,0,180.0,179.75,179.75,25.0,24.3,1.992,99.6,0.499,0.1,27.8,43.3,50.7,1.99,2524.2,0.9493,82.2,normaal
2025-01-01 04:47:00,HDPE_A,0,180.0,180.07,180.07,25.0,24.19,2.001,99.9,0.492,0.08,28.0,43.1,49.7,2.11,2402.3,0.9485,78.3,normaal
2025-01-01 04:48:00,HDPE_A,0,180.0,180.05,180.05,25.0,24.2,2.008,99.9,0.497,0.1,27.8,42.4,49.9,2.11,2366.4,0.9471,83.7,normaal
2025-01-01 04:49:00,HDPE_A,0,180.0,180.09,180.09,25.0,24.22,2.008,100.4,0.505,0.1,27.6,42.0,52.9,1.91,2602.4,0.9482,82.5,normaal
2025-01-01 04:50:00,HDPE_A,0,180.0,180.27,180.27,25.0,24.13,1.999,99.3,0.496,0.09,27.6,42.7,49.3,1.71,2964.4,0.9493,80.2,normaal
2025-01-01 04:51:00,HDPE_A,0,180.0,180.44,180.44,25.0,24.31,2.021,100.0,0.486,0.1,27.8,42.4,48.9,2.19,2310.8,0.9506,80.8,normaal
2025-01-01 04:52:00,HDPE_A,0,180.0,180.4,180.4,25.0,24.45,2.0,99.2,0.514,0.1,28.1,43.0,50.2,1.7,2969.7,0.9506,80.0,normaal
2025-01-01 04:53:00,HDPE_A,0,180.0,180.44,180.44,25.0,24.24,1.991,99.5,0.489,0.11,27.7,42.6,50.2,2.1,2396.3,0.9485,76.5,normaal
2025-01-01 04:54:00,HDPE_A,0,180.0,180.29,180.29,25.0,24.45,1.999,99.8,0.494,0.09,27.9,42.6,49.9,2.06,2412.7,0.9495,83.7,normaal
2025-01-01 04:55:00,HDPE_A,0,180.0,180.41,180.41,25.0,24.49,1.982,100.5,0.492,0.11,28.1,42.6,50.8,2.01,2442.2,0.949,81.2,normaal
2025-01-01 04:56:00,HDPE_A,0,180.0,180.33,180.33,25.0,24.28,2.033,100.0,0.495,0.1,27.7,41.9,49.7,2.1,2360.2,0.9505,79.7,normaal
2025-01-01 04:57:00,HDPE_A,0,180.0,180.5,180.5,25.0,24.49,1.951,99.8,0.509,0.1,27.7,42.7,49.2,2.25,2223.6,0.951,78.8,normaal
