timestamp,R_voeding_flow_kgh,R_voeding_temp_C,R_voeding_zuiverheid,R_temp_sp_C,R_temp_actueel_C,R_druk_bar,R_niveau_pct,R_conversie,S_temp_C,S_druk_bar,S_niveau_pct,S_damp_flow_kgh,S_vloeistof_flow_kgh,S_vloeistof_zuiverheid,K_reflux_ratio,K_reboiler_duty_kW,K_top_temp_C,K_bodem_temp_C,K_drukval_bar,product_zuiverheid,product_flow_kgh,totaal_energie_kW,on_spec,event
2025-04-01 10:15:00,102.7,25.2,0.971,151.9,151.2,4.92,63.0,0.861,121.2,1.99,56.3,31.4,71.5,0.9375,2.46,83.7,78.2,120.4,0.2987,0.99406,67.0,114.0,1,normaal
2025-04-01 10:20:00,102.0,24.2,0.962,151.9,151.35,5.0,61.7,0.853,120.8,2.01,52.9,31.4,70.4,0.9416,2.53,81.3,78.3,120.6,0.3049,0.99429,66.5,111.3,1,normaal
2025-04-01 10:25:00,102.0,25.2,0.958,151.9,151.3,4.97,61.5,0.859,121.4,2.01,52.4,30.1,71.6,0.9354,2.45,75.5,77.1,119.6,0.3102,0.99173,66.8,106.8,1,normaal
2025-04-01 10:30:00,100.8,24.5,0.945,151.9,151.35,5.04,61.7,0.85,122.3,2.01,48.1,31.1,70.2,0.9314,2.59,79.5,77.9,119.8,0.304,0.99442,65.3,109.5,1,normaal
2025-04-01 10:35:00,102.7,24.9,0.956,151.9,151.29,5.03,62.9,0.847,120.7,2.0,51.4,31.5,71.9,0.9332,2.49,81.6,78.5,120.0,0.3126,0.99355,67.1,112.3,1,normaal
2025-04-01 10:40:00,101.5,24.3,0.969,151.9,151.34,4.93,61.8,0.846,122.1,1.99,49.1,31.3,70.3,0.9248,2.41,82.8,78.7,119.9,0.3014,0.99238,64.8,113.7,1,normaal
2025-04-01 10:45:00,100.5,24.5,0.944,152.0,151.39,4.99,61.2,0.867,120.7,1.97,52.0,30.0,69.2,0.9429,2.51,80.9,77.5,120.6,0.3098,0.99376,65.6,110.0,1,normaal
2025-04-01 10:50:00,101.0,25.8,0.961,152.0,151.44,5.04,60.9,0.847,121.0,2.04,50.6,30.5,71.2,0.9376,2.47,80.1,77.9,120.1,0.313,0.99253,66.8,109.6,1,normaal
2025-04-01 10:55:00,101.2,25.2,0.963,152.0,151.44,5.0,61.4,0.847,121.2,2.02,48.4,30.4,70.4,0.9319,2.53,82.4,78.2,120.3,0.3085,0.99356,65.9,111.7,1,normaal
2025-04-01 11:00:00,100.7,25.5,0.947,152.0,151.52,4.96,62.1,0.847,121.9,2.04,50.0,31.7,69.9,0.9332,2.55,81.5,78.0,119.8,0.3039,0.99455,65.2,113.6,1,normaal
2025-04-01 11:05:00,101.7,25.3,0.947,152.0,151.41,4.93,61.1,0.854,121.5,1.94,48.3,30.4,70.4,0.938,2.44,83.2,78.5,120.3,0.2975,0.99147,66.0,111.4,1,normaal
2025-04-01 11:10:00,100.7,24.1,0.944,152.0,151.49,5.02,61.8,0.854,121.8,2.02,52.7,29.9,70.6,0.9399,2.46,80.4,78.6,119.9,0.3161,0.99303,66.4,112.3,1,normaal
2025-04-01 11:15:00,100.7,24.4,0.953,152.0,151.56,4.99,59.9,0.841,121.4,2.04,46.8,30.9,68.5,0.9311,2.57,78.6,77.7,119.7,0.3012,0.99363,64.2,110.1,1,normaal
2025-04-01 11:20:00,102.0,25.9,0.942,152.1,151.5,5.02,60.9,0.857,121.2,2.01,50.3,31.8,71.0,0.9335,2.55,76.5,77.3,119.6,0.3083,0.99446,66.1,107.2,1,normaal
2025-04-01 11:25:00,101.0,24.4,0.963,152.1,151.54,5.01,61.1,0.867,121.7,2.04,52.7,30.7,70.1,0.9405,2.55,81.1,77.7,119.2,0.3073,0.99196,66.1,109.9,1,normaal
2025-04-01 11:30:00,100.4,24.9,0.957,152.1,151.73,5.04,59.6,0.856,121.2,2.01,55.1,29.8,70.4,0.9413,2.48,74.1,77.6,119.9,0.3094,0.99227,66.0,104.3,1,normaal
2025-04-01 11:35:00,101.1,24.9,0.944,152.1,151.84,5.02,58.7,0.85,121.8,1.99,49.9,30.7,71.2,0.9375,2.47,82.7,78.9,120.0,0.3104,0.99313,66.9,113.0,1,normaal
2025-04-01 11:40:00,99.2,25.4,0.947,152.1,151.77,5.0,61.5,0.859,121.4,2.01,50.5,31.1,68.1,0.9384,2.51,81.7,77.5,120.5,0.3121,0.99393,64.0,112.5,1,normaal
2025-04-01 11:45:00,101.1,24.9,0.944,152.1,151.77,4.91,60.4,0.87,122.1,2.0,50.9,31.4,69.4,0.9412,2.47,82.3,78.0,120.0,0.3037,0.99314,65.5,111.5,1,normaal
2025-04-01 11:50:00,100.3,25.0,0.946,152.1,151.9,4.99,60.9,0.847,121.5,1.96,47.9,30.7,70.1,0.9329,2.46,78.6,78.1,119.6,0.3075,0.99356,65.2,108.1,1,normaal
2025-04-01 11:55:00,100.1,24.8,0.963,152.2,151.83,5.0,59.5,0.852,121.8,1.98,50.7,30.8,69.7,0.9383,2.52,80.5,77.6,120.1,0.3081,0.99471,64.9,110.0,1,normaal
2025-04-01 12:00:00,99.9,24.7,0.951,152.2,151.81,5.01,60.2,0.862,122.3,2.03,48.2,30.2,69.1,0.9363,2.41,80.6,78.1,120.7,0.314,0.99264,64.9,108.9,1,normaal
2025-04-01 12:05:00,101.0,25.0,0.949,152.2,151.78,4.92,59.9,0.851,121.6,1.99,49.9,31.6,70.1,0.9286,2.45,78.8,77.6,119.9,0.3168,0.99101,65.3,110.7,1,normaal
2025-04-01 12:10:00,100.8,24.4,0.934,152.2,151.48,4.95,60.2,0.855,121.5,1.98,51.9,30.8,70.3,0.9277,2.48,80.5,78.0,120.8,0.3077,0.99342,65.1,111.5,1,normaal
2025-04-01 12:15:00,100.8,24.8,0.952,152.2,151.54,5.0,59.2,0.857,122.2,2.04,54.4,31.3,70.2,0.9417,2.51,79.7,77.7,119.9,0.3109,0.99513,66.3,109.4,1,normaal
2025-04-01 12:20:00,97.9,25.0,0.958,152.2,151.46,4.96,59.3,0.857,120.9,1.96,51.7,29.0,68.5,0.9489,2.56,80.7,78.0,120.6,0.3169,0.99616,64.9,110.2,1,normaal
2025-04-01 12:25:00,101.0,24.7,0.973,152.2,151.68,5.02,58.2,0.876,122.1,2.0,53.6,31.6,70.3,0.9314,2.45,80.1,77.8,120.3,0.2993,0.99316,65.7,108.7,1,normaal
2025-04-01 12:30:00,100.2,25.5,0.933,152.3,151.67,4.97,59.4,0.859,121.6,2.01,49.5,31.6,69.0,0.9388,2.44,79.9,78.2,120.1,0.3119,0.99213,64.8,109.8,1,normaal
2025-04-01 12:35:00,99.8,24.5,0.954,152.3,151.78,4.93,59.0,0.859,121.7,2.03,50.4,30.7,68.7,0.9314,2.62,78.0,78.1,119.6,0.3115,0.99555,63.8,107.6,1,normaal
2025-04-01 12:40:00,96.7,24.4,0.938,152.3,151.75,5.1,59.4,0.862,121.3,2.01,49.2,29.0,67.4,0.9384,2.44,78.8,78.1,120.2,0.3069,0.99095,63.1,107.8,1,normaal
2025-04-01 12:45:00,99.5,24.9,0.94,152.3,151.99,5.03,60.2,0.878,122.2,1.98,53.3,29.5,69.9,0.9339,2.55,79.7,77.9,120.1,0.3128,0.99444,65.5,109.6,1,normaal
2025-04-01 12:50:00,99.2,25.3,0.935,152.3,152.04,4.93,58.7,0.864,122.4,2.0,49.1,30.2,68.8,0.9431,2.47,79.8,78.2,119.8,0.3114,0.99303,64.7,110.0,1,normaal
2025-04-01 12:55:00,99.2,25.3,0.948,152.3,151.95,4.96,59.2,0.845,121.7,2.03,48.8,30.3,68.8,0.9327,2.52,80.6,77.9,119.7,0.2982,0.99405,64.4,111.8,1,normaal
2025-04-01 13:00:00,98.1,24.5,0.947,152.3,151.97,5.07,58.6,0.863,121.8,2.02,46.1,29.8,69.4,0.9349,2.44,81.1,78.6,120.2,0.3123,0.99331,65.0,109.9,1,normaal
2025-04-01 13:05:00,98.8,25.3,0.96,152.4,151.96,5.03,57.7,0.882,121.7,1.98,52.0,30.3,67.5,0.9343,2.56,77.5,77.6,119.8,0.3162,0.9948,63.3,105.9,1,normaal
2025-04-01 13:10:00,98.6,25.3,0.959,152.4,151.89,4.94,58.5,0.872,121.9,2.01,47.9,29.9,68.9,0.9388,2.44,82.3,78.3,119.8,0.3097,0.99298,64.5,113.6,1,normaal
2025-04-01 13:15:00,99.9,24.1,0.956,152.4,151.88,5.04,59.4,0.863,122.2,1.99,49.4,30.0,69.4,0.9393,2.53,81.0,78.1,120.0,0.3052,0.99462,65.1,111.2,1,normaal
2025-04-01 13:20:00,96.7,25.8,0.945,152.4,151.92,5.03,58.4,0.849,122.1,1.99,48.9,30.1,66.8,0.9421,2.5,75.5,77.7,119.8,0.313,0.99416,62.6,105.0,1,normaal
2025-04-01 13:25:00,97.7,26.2,0.955,152.4,151.95,5.0,59.7,0.857,121.8,1.97,50.4,29.6,68.5,0.9382,2.49,80.3,78.4,120.3,0.3107,0.99372,64.6,110.8,1,normaal
2025-04-01 13:30:00,99.3,24.8,0.951,152.4,152.2,5.06,58.4,0.851,122.2,2.02,51.1,30.8,68.5,0.9412,2.41,76.4,77.3,119.3,0.314,0.9919,64.6,105.2,1,normaal
2025-04-01 13:35:00,98.5,25.7,0.954,152.4,152.24,5.01,57.5,0.872,122.0,2.07,52.2,30.5,67.9,0.9381,2.63,76.4,77.4,119.8,0.3047,0.996,63.6,106.5,1,normaal
2025-04-01 13:40:00,98.8,25.8,0.958,152.4,152.17,5.07,58.2,0.856,122.7,2.0,48.8,31.3,68.1,0.9396,2.52,78.2,77.7,120.5,0.301,0.99322,64.3,108.4,1,normaal
2025-04-01 13:45:00,98.0,25.5,0.946,152.5,152.15,4.96,57.6,0.856,122.5,1.98,50.9,30.2,68.1,0.9321,2.48,78.1,77.5,120.6,0.3128,0.99148,63.9,107.4,1,normaal
2025-04-01 13:50:00,98.0,25.5,0.967,152.5,152.28,5.04,58.5,0.855,122.3,2.04,49.3,29.5,69.0,0.9332,2.46,77.0,77.6,119.6,0.3059,0.9918,64.2,105.0,1,normaal
2025-04-01 13:55:00,98.6,24.9,0.978,152.5,152.33,4.99,57.3,0.865,122.7,2.04,48.8,29.9,68.4,0.9351,2.49,77.8,77.6,119.9,0.3006,0.99504,64.2,107.1,1,normaal
2025-04-01 14:00:00,96.2,24.6,0.944,152.5,152.5,5.08,56.4,0.872,123.2,1.98,47.6,29.8,65.4,0.9426,2.48,76.9,77.7,120.2,0.3174,0.99307,61.2,105.4,1,normaal
2025-04-01 14:05:00,98.0,25.1,0.961,152.5,152.44,5.04,56.8,0.885,122.7,2.01,48.4,30.1,67.5,0.9345,2.42,77.2,77.9,120.2,0.3058,0.99059,63.0,107.0,1,normaal
2025-04-01 14:10:00,97.5,24.9,0.95,152.5,152.39,5.07,57.5,0.867,123.0,2.0,49.3,30.0,67.9,0.9421,2.49,81.1,78.6,120.4,0.3126,0.9923,63.8,108.8,1,normaal
2025-04-01 14:15:00,96.7,24.9,0.953,152.5,152.13,4.98,57.1,0.869,121.9,1.97,51.3,29.4,67.8,0.9354,2.43,81.5,77.7,120.2,0.3163,0.99317,63.3,109.1,1,normaal
2025-04-01 14:20:00,98.6,25.4,0.959,152.6,152.18,5.14,56.2,0.863,121.5,2.01,48.8,30.1,67.0,0.938,2.5,72.9,77.3,119.3,0.3167,0.99184,62.9,102.5,1,normaal
2025-04-01 14:25:00,96.9,25.5,0.958,152.6,152.07,5.06,58.2,0.86,122.1,1.97,48.3,29.0,66.8,0.9357,2.49,79.2,78.2,119.7,0.3148,0.99266,62.5,108.9,1,normaal
2025-04-01 14:30:00,95.5,25.5,0.949,152.6,151.99,5.02,56.2,0.871,121.9,1.97,47.3,29.5,66.8,0.9382,2.44,77.0,77.5,119.9,0.3003,0.99203,62.5,106.8,1,normaal
2025-04-01 14:35:00,98.0,25.7,0.963,152.6,152.09,5.03,55.9,0.874,122.3,2.01,51.6,30.7,67.1,0.931,2.57,76.5,77.7,120.1,0.31,0.99401,62.4,108.1,1,normaal
2025-04-01 14:40:00,96.8,25.0,0.942,152.6,152.12,5.04,58.7,0.854,122.6,2.0,51.7,30.2,67.2,0.9409,2.47,79.9,78.1,120.4,0.3092,0.99485,63.1,107.2,1,normaal
2025-04-01 14:45:00,95.7,24.9,0.976,152.6,152.2,4.97,55.6,0.857,122.8,2.0,46.5,29.1,66.1,0.9382,2.48,76.2,77.6,119.8,0.3057,0.99418,62.0,106.8,1,normaal
2025-04-01 14:50:00,96.1,24.3,0.955,152.6,152.15,5.02,57.4,0.871,123.0,2.02,46.9,30.6,65.6,0.9363,2.59,77.3,78.2,119.9,0.3053,0.99652,61.1,107.7,1,normaal
2025-04-01 14:55:00,96.6,24.6,0.945,152.6,152.12,4.98,56.8,0.856,121.7,2.0,44.8,29.9,67.8,0.9423,2.44,78.5,77.9,120.5,0.3042,0.99086,64.0,108.2,1,normaal
2025-04-01 15:00:00,96.6,24.5,0.956,152.7,152.1,5.02,57.6,0.874,122.5,2.06,49.2,30.1,65.7,0.9249,2.49,77.6,77.8,120.2,0.3087,0.99189,60.5,106.3,1,normaal
2025-04-01 15:05:00,95.9,24.2,0.966,152.7,152.14,5.1,56.2,0.846,121.7,2.02,47.5,29.5,66.9,0.934,2.53,77.6,77.6,119.9,0.3192,0.99561,62.4,107.0,1,normaal
2025-04-01 15:10:00,96.2,25.0,0.95,152.7,152.06,4.96,55.3,0.888,122.1,2.0,45.3,29.4,66.7,0.9453,2.54,80.3,78.2,120.1,0.305,0.99515,63.0,109.8,1,normaal
2025-04-01 15:15:00,96.6,25.3,0.958,152.7,152.23,5.02,55.4,0.873,122.4,2.0,46.6,29.3,66.4,0.9395,2.49,75.0,77.5,119.6,0.3074,0.99363,62.5,104.3,1,normaal
2025-04-01 15:20:00,98.8,23.8,0.94,152.7,152.35,5.02,56.8,0.857,122.4,1.98,45.9,30.1,68.6,0.9321,2.47,82.3,78.5,120.1,0.3084,0.99303,64.1,111.8,1,normaal
2025-04-01 15:25:00,96.4,24.5,0.954,152.7,152.26,5.01,55.4,0.854,122.4,1.97,46.8,28.9,68.2,0.93,2.53,75.3,77.4,119.1,0.3004,0.99632,63.1,105.0,1,normaal
2025-04-01 15:30:00,95.7,24.5,0.953,152.7,152.13,5.14,57.4,0.863,122.0,1.99,46.1,29.5,66.5,0.941,2.55,73.4,77.3,119.6,0.3159,0.99344,62.2,103.8,1,normaal
2025-04-01 15:35:00,96.7,24.6,0.952,152.8,152.21,5.06,56.1,0.856,122.4,1.97,45.2,29.1,66.6,0.9274,2.38,78.0,77.5,119.8,0.3185,0.99046,61.4,108.9,1,normaal
2025-04-01 15:40:00,97.3,25.3,0.95,152.8,152.04,4.99,56.4,0.872,122.0,2.02,50.2,29.4,67.6,0.9404,2.51,77.4,78.0,120.2,0.3055,0.99474,63.9,107.9,1,normaal
2025-04-01 15:45:00,97.0,25.1,0.932,152.8,151.94,5.0,56.6,0.86,122.5,2.04,46.7,30.0,67.3,0.925,2.52,76.5,77.9,119.5,0.3149,0.99404,61.9,106.7,1,normaal
2025-04-01 15:50:00,96.0,25.0,0.959,152.8,152.14,4.98,55.4,0.866,121.2,1.95,50.6,29.1,66.6,0.944,2.48,78.8,77.7,120.1,0.3149,0.99387,63.1,109.8,1,normaal
2025-04-01 15:55:00,95.5,25.4,0.919,152.8,152.13,5.08,54.9,0.868,121.4,1.97,45.1,30.2,65.5,0.9404,2.49,80.2,78.0,120.9,0.3037,0.99426,61.6,109.5,1,normaal
2025-04-01 16:00:00,94.4,25.4,0.948,152.8,152.16,4.99,56.1,0.866,123.4,1.96,45.6,29.1,64.3,0.9297,2.5,75.5,77.4,119.6,0.3042,0.99286,59.5,105.1,1,normaal
2025-04-01 16:05:00,95.3,24.7,0.929,152.8,152.12,5.07,56.0,0.869,122.0,2.0,45.5,28.9,66.6,0.9348,2.45,75.5,77.3,120.0,0.3072,0.99133,62.1,105.7,1,normaal
2025-04-01 16:10:00,96.4,25.5,0.951,152.8,151.99,5.01,55.4,0.879,122.7,1.96,46.8,29.8,66.2,0.9375,2.45,82.4,77.6,119.9,0.3084,0.99258,62.2,112.0,1,normaal
2025-04-01 16:15:00,96.0,25.9,0.949,152.9,152.12,4.99,56.4,0.875,122.7,1.99,46.3,28.1,67.6,0.9343,2.64,75.7,77.5,119.8,0.308,0.99399,63.3,106.7,1,normaal
2025-04-01 16:20:00,96.1,24.8,0.951,152.9,152.13,5.05,55.5,0.866,121.8,1.97,45.7,28.8,67.7,0.9333,2.54,79.2,77.5,119.7,0.316,0.99342,63.4,108.6,1,normaal
2025-04-01 16:25:00,94.6,25.4,0.968,152.9,152.14,5.17,55.1,0.855,121.9,2.02,46.9,28.8,65.1,0.9369,2.53,77.8,78.2,119.9,0.3065,0.99379,61.4,105.9,1,normaal
2025-04-01 16:30:00,95.3,24.7,0.933,152.9,152.17,4.98,56.4,0.868,121.6,1.99,50.5,28.6,66.8,0.9267,2.5,75.5,77.7,119.8,0.3059,0.99196,61.7,103.2,1,normaal
2025-04-01 16:35:00,93.3,26.2,0.951,152.9,152.3,5.01,55.9,0.85,122.4,1.98,44.9,28.7,64.0,0.9383,2.43,75.5,77.7,119.4,0.3085,0.99049,60.3,105.3,1,normaal
2025-04-01 16:40:00,91.7,25.5,0.968,152.9,152.27,5.09,55.8,0.879,122.1,2.04,48.9,27.6,63.3,0.9393,2.52,78.4,77.8,120.3,0.3117,0.99432,59.6,106.4,1,normaal
2025-04-01 16:45:00,93.2,25.2,0.931,152.9,152.23,5.05,54.6,0.858,121.8,2.05,43.0,28.8,64.4,0.9369,2.55,77.6,77.8,119.6,0.3101,0.9942,60.3,107.2,1,normaal
2025-04-01 16:50:00,94.0,25.3,0.981,152.9,152.18,4.98,56.6,0.882,121.8,1.99,48.0,29.2,65.7,0.9337,2.49,78.4,78.2,119.5,0.3023,0.99246,61.5,107.0,1,normaal
2025-04-01 16:55:00,94.6,26.0,0.959,153.0,152.26,5.07,56.1,0.87,123.2,2.05,49.7,29.2,66.5,0.935,2.49,77.5,77.8,119.8,0.3078,0.99545,62.3,107.1,1,normaal
2025-04-01 17:00:00,95.5,24.8,0.951,153.0,152.3,5.06,54.7,0.878,122.0,2.0,45.6,28.6,67.0,0.936,2.53,78.7,78.3,120.5,0.3113,0.99573,62.5,108.1,1,normaal
2025-04-01 17:05:00,93.4,25.2,0.942,153.0,152.39,4.97,55.0,0.884,121.9,1.99,48.5,28.2,65.8,0.9407,2.45,78.5,77.7,119.9,0.3073,0.99283,61.6,109.7,1,normaal
2025-04-01 17:10:00,93.4,24.7,0.956,153.0,152.61,5.06,55.0,0.876,123.2,2.0,44.8,28.5,63.9,0.9343,2.53,76.8,77.6,119.6,0.3083,0.9946,59.7,105.9,1,normaal
2025-04-01 17:15:00,96.9,25.7,0.963,153.0,152.45,4.99,55.3,0.857,122.2,2.0,48.6,29.3,67.8,0.9316,2.46,82.5,78.0,120.1,0.3102,0.99403,63.3,112.0,1,normaal
2025-04-01 17:20:00,94.0,24.7,0.947,153.0,152.44,5.04,56.6,0.845,122.0,2.0,44.0,29.0,64.9,0.9381,2.49,77.2,77.3,119.3,0.309,0.99184,61.0,106.7,1,normaal
2025-04-01 17:25:00,95.0,25.2,0.96,153.0,152.45,5.02,53.9,0.88,122.3,2.02,45.9,28.6,66.4,0.9305,2.52,77.9,77.8,119.9,0.3065,0.99475,61.7,107.2,1,normaal
2025-04-01 17:30:00,94.3,25.6,0.961,153.0,152.17,5.02,58.1,0.865,122.3,2.03,49.5,29.3,65.9,0.9469,2.43,78.0,77.5,120.3,0.3106,0.99429,62.3,106.8,1,normaal
2025-04-01 17:35:00,94.4,25.9,0.949,153.1,152.22,4.93,55.6,0.869,122.0,2.07,46.8,27.3,67.0,0.9312,2.55,79.7,78.2,120.2,0.3117,0.99452,62.5,109.1,1,normaal
2025-04-01 17:40:00,95.2,25.5,0.952,153.1,152.28,5.06,54.3,0.852,122.1,1.98,46.2,29.5,66.6,0.9337,2.51,77.9,77.6,119.6,0.3062,0.99286,62.0,106.9,1,normaal
2025-04-01 17:45:00,95.5,24.4,0.938,153.1,152.46,5.1,54.9,0.86,121.5,1.97,49.6,29.0,66.5,0.9399,2.5,78.5,78.3,120.0,0.3044,0.99406,62.6,108.1,1,normaal
2025-04-01 17:50:00,94.2,25.3,0.958,153.1,152.46,5.03,55.1,0.87,122.3,1.94,48.7,28.8,65.7,0.9395,2.49,76.0,77.2,119.8,0.3154,0.99233,61.9,103.9,1,normaal
2025-04-01 17:55:00,93.8,26.0,0.957,153.1,152.51,5.06,54.4,0.872,122.6,1.97,41.0,29.1,65.6,0.9383,2.5,76.2,77.0,119.6,0.3141,0.99216,61.2,105.7,1,normaal
2025-04-01 18:00:00,95.9,25.4,0.957,153.1,152.64,5.03,54.5,0.877,123.0,1.97,49.0,29.7,67.0,0.94,2.52,76.3,77.6,119.9,0.2973,0.99392,63.0,106.6,1,normaal
2025-04-01 18:05:00,93.9,25.1,0.939,153.1,152.75,5.07,53.5,0.857,123.6,1.98,46.8,29.9,64.1,0.9334,2.4,77.2,78.1,119.9,0.3065,0.99169,59.8,107.3,1,normaal
2025-04-01 18:10:00,95.5,25.0,0.957,153.1,152.96,5.01,54.8,0.874,122.7,2.0,48.7,29.9,65.8,0.9293,2.53,75.6,77.3,119.8,0.3161,0.99378,61.1,105.5,1,normaal
2025-04-01 18:15:00,94.2,24.6,0.961,153.2,152.93,5.02,54.1,0.881,124.0,2.0,46.7,29.1,64.2,0.9273,2.56,74.1,77.5,119.6,0.3091,0.99532,59.6,104.0,1,normaal
2025-04-01 18:20:00,95.3,25.9,0.933,153.2,152.89,5.1,55.7,0.851,122.9,1.97,47.8,29.5,66.4,0.9396,2.42,76.7,77.9,119.6,0.311,0.99206,62.5,105.7,1,normaal
2025-04-01 18:25:00,95.5,25.4,0.957,153.2,152.91,5.07,56.8,0.875,123.4,1.99,44.7,29.4,66.1,0.9355,2.45,79.6,77.8,119.8,0.3116,0.99303,61.5,110.6,1,normaal
2025-04-01 18:30:00,94.3,24.8,0.942,153.2,152.89,5.02,53.1,0.848,123.0,2.01,46.7,28.8,65.2,0.9361,2.52,76.2,77.4,119.5,0.3068,0.99383,60.7,104.4,1,normaal
2025-04-01 18:35:00,95.3,24.2,0.95,153.2,152.96,5.03,54.0,0.856,122.6,1.96,46.8,29.9,65.3,0.9368,2.53,76.8,77.8,120.0,0.2969,0.99369,61.2,106.1,1,normaal
2025-04-01 18:40:00,96.2,25.4,0.949,153.2,153.02,4.96,55.8,0.88,122.3,2.04,48.1,29.1,66.3,0.936,2.5,76.7,77.6,119.3,0.3143,0.99426,61.7,105.6,1,normaal
2025-04-01 18:45:00,95.3,24.7,0.939,153.2,153.27,5.08,56.6,0.884,122.8,2.0,47.2,29.4,63.8,0.9342,2.64,80.3,77.9,120.3,0.3072,0.99712,59.8,112.4,1,normaal
2025-04-01 18:50:00,93.5,25.0,0.961,153.2,153.26,5.02,55.2,0.886,122.8,1.96,48.4,28.4,64.6,0.9342,2.45,74.2,76.8,119.6,0.3109,0.99021,60.4,104.1,1,normaal
2025-04-01 18:55:00,95.1,25.0,0.954,153.2,153.31,4.99,55.1,0.869,123.4,1.99,43.5,30.1,65.8,0.9386,2.49,80.5,77.9,120.4,0.3103,0.99484,61.5,110.6,1,normaal
2025-04-01 19:00:00,94.1,26.0,0.943,153.3,153.25,5.07,56.5,0.888,123.3,2.05,48.0,28.6,65.7,0.9404,2.51,78.7,77.7,119.7,0.3084,0.9934,62.0,107.8,1,normaal
2025-04-01 19:05:00,95.7,25.6,0.933,153.3,153.34,4.99,55.8,0.863,124.3,1.99,45.5,30.2,67.1,0.9293,2.53,77.7,77.7,120.4,0.306,0.99501,62.6,108.8,1,normaal
2025-04-01 19:10:00,95.1,25.1,0.939,153.3,153.38,5.01,53.9,0.902,123.7,1.96,47.0,28.5,66.4,0.9422,2.55,75.5,77.4,120.4,0.311,0.99552,62.9,105.7,1,normaal
2025-04-01 19:15:00,95.0,25.6,0.941,153.3,153.4,5.1,54.1,0.867,124.4,1.96,50.9,28.8,65.8,0.9385,2.5,77.2,77.6,119.8,0.3142,0.99102,62.2,106.0,1,normaal
2025-04-01 19:20:00,94.9,24.3,0.952,153.3,153.37,4.97,54.8,0.888,124.3,1.95,47.2,29.7,64.5,0.9367,2.55,77.5,78.0,119.9,0.3127,0.99383,60.3,107.6,1,normaal
2025-04-01 19:25:00,97.2,24.9,0.944,153.3,153.43,4.96,57.8,0.873,122.6,1.99,46.4,29.7,67.0,0.9381,2.52,80.5,78.1,119.9,0.3075,0.99308,62.9,109.9,1,normaal
2025-04-01 19:30:00,97.3,25.1,0.941,153.3,153.42,5.0,57.6,0.868,123.6,1.99,51.6,30.8,66.6,0.943,2.5,80.1,78.2,120.3,0.3076,0.99248,62.8,110.4,1,normaal
2025-04-01 19:35:00,94.9,24.7,0.942,153.3,153.47,5.0,54.9,0.889,122.3,1.97,45.1,28.9,65.5,0.9314,2.46,78.3,77.5,119.8,0.3084,0.9932,61.1,108.5,1,normaal
2025-04-01 19:40:00,96.5,25.7,0.962,153.4,153.51,5.06,56.3,0.884,123.3,2.0,47.9,30.9,65.1,0.9458,2.58,78.8,78.3,120.0,0.3132,0.99513,61.7,108.6,1,normaal
2025-04-01 19:45:00,95.0,24.6,0.942,153.4,153.63,5.04,52.7,0.887,123.0,1.95,48.1,29.1,66.3,0.9441,2.56,77.9,78.1,119.8,0.3104,0.99664,62.6,108.0,1,normaal
2025-04-01 19:50:00,95.8,25.3,0.962,153.4,153.54,4.98,56.4,0.872,123.8,1.93,45.7,29.7,66.6,0.9326,2.44,77.5,77.7,119.7,0.3035,0.99216,62.3,107.3,1,normaal
2025-04-01 19:55:00,94.0,24.6,0.931,153.4,153.71,5.04,56.2,0.874,122.8,1.96,44.6,29.2,64.8,0.9305,2.49,77.5,78.2,119.8,0.3073,0.9911,60.2,106.4,1,normaal
2025-04-01 20:00:00,96.2,24.6,0.945,153.4,153.82,5.0,56.9,0.889,124.3,2.03,44.8,30.0,66.3,0.9311,2.45,79.4,77.7,119.8,0.3089,0.99274,61.4,110.9,1,normaal
2025-04-01 20:05:00,94.7,24.8,0.941,153.4,153.9,5.04,56.7,0.873,123.2,1.94,49.5,29.6,64.8,0.9364,2.42,84.3,78.6,119.9,0.3069,0.99405,60.5,114.2,1,normaal
2025-04-01 20:10:00,95.8,25.7,0.948,153.4,153.94,4.93,57.3,0.892,123.7,2.07,45.6,29.9,65.8,0.9311,2.5,75.0,77.7,119.2,0.3067,0.99404,60.9,105.4,1,normaal
2025-04-01 20:15:00,95.2,25.0,0.965,153.4,154.04,5.08,55.2,0.89,123.7,2.01,45.0,29.9,65.9,0.9308,2.48,78.4,78.0,119.9,0.3177,0.99415,61.6,107.4,1,normaal
2025-04-01 20:20:00,95.5,25.6,0.95,153.4,154.06,5.04,54.1,0.857,123.2,2.03,49.7,30.1,66.3,0.9372,2.56,79.3,77.9,119.6,0.3111,0.99505,62.3,108.6,1,normaal
2025-04-01 20:25:00,94.6,24.3,0.958,153.5,153.97,5.06,56.7,0.878,124.5,1.99,44.7,30.8,64.0,0.9383,2.55,79.7,78.1,119.6,0.3176,0.9938,60.0,110.3,1,normaal
2025-04-01 20:30:00,96.0,25.0,0.947,153.5,153.85,4.99,56.0,0.878,123.7,1.98,48.8,30.2,66.6,0.9345,2.54,77.6,78.4,119.9,0.3073,0.99359,62.6,107.7,1,normaal
2025-04-01 20:35:00,95.8,25.1,0.968,153.5,153.83,5.08,55.0,0.859,123.5,1.93,48.9,29.8,65.9,0.9411,2.42,78.8,77.7,119.7,0.3077,0.99237,62.0,108.2,1,normaal
