klep_id,test_nr,leeftijd_maanden,klep_type,diameter_inch,actuator_type,cycli_totaal,procestemperatuur_C,pakkingwrijving_N,slagafwijking_pct,staptijd_sec,dodeband_pct,hysterese_pct,luchtverbruik_Lmin,zittinglek_Lmin,overshoot_pct,undershoot_pct,settling_time_sec,voedingsdruk_bar,dp_ratio,faalmodus
CV-033,11,60,globe,6,elektrisch,96360,160.0,173.2,1.6,4.53,2.11,0.91,0.0,0.013,4.7,1.1,6.53,6.0,0.6,positioner_drift
CV-033,12,66,globe,6,elektrisch,70026,54.0,194.4,2.35,5.09,2.29,1.52,0.0,0.012,2.7,3.0,7.76,5.9,0.34,positioner_drift
CV-033,13,72,globe,6,elektrisch,48240,116.0,247.4,2.11,5.0,2.4,1.75,0.0,0.013,4.4,1.4,6.98,5.8,0.47,positioner_drift
CV-033,14,78,globe,6,elektrisch,119964,86.0,187.5,2.12,4.98,2.38,0.89,0.0,0.03,2.3,1.5,7.54,6.1,0.28,positioner_drift
CV-033,15,84,globe,6,elektrisch,122052,183.0,206.6,3.06,5.22,2.95,1.4,0.0,0.011,2.9,2.1,8.47,6.0,0.45,positioner_drift
CV-033,16,90,globe,6,elektrisch,141930,149.0,193.6,2.84,5.06,2.92,1.74,0.0,0.023,4.0,0.9,7.51,6.1,0.5,positioner_drift
CV-033,17,96,globe,6,elektrisch,166752,45.0,212.4,2.23,5.11,2.91,1.62,0.0,0.014,3.8,2.6,7.48,5.9,0.44,positioner_drift
CV-033,18,102,globe,6,elektrisch,119850,37.0,219.2,2.69,4.79,3.13,1.69,0.0,0.017,4.7,1.7,7.09,5.9,0.24,positioner_drift
CV-033,19,108,globe,6,elektrisch,171288,111.0,178.0,2.98,4.91,3.25,1.37,0.0,0.048,2.9,1.6,7.68,6.0,0.58,positioner_drift
CV-033,20,114,globe,6,elektrisch,93480,139.0,222.1,3.09,5.35,2.51,2.17,0.0,0.011,3.2,1.8,8.24,5.8,0.54,positioner_drift
CV-034,1,0,globe,2,elektrisch,0,157.0,201.0,-0.3,5.05,1.17,1.48,0.0,0.011,3.7,1.4,7.93,5.9,0.31,erosie
CV-034,2,6,globe,2,elektrisch,6072,108.0,225.0,-0.25,4.5,1.01,1.73,0.0,0.013,4.3,2.1,7.22,6.0,0.49,erosie
CV-034,3,12,globe,2,elektrisch,13272,59.0,212.8,-0.05,5.11,1.38,1.38,0.0,0.019,2.9,2.3,7.94,5.9,0.22,erosie
CV-034,4,18,globe,2,elektrisch,31392,116.0,211.3,0.56,5.21,0.99,1.63,0.0,0.027,3.1,1.9,7.17,5.9,0.42,erosie
CV-034,5,24,globe,2,elektrisch,32040,74.0,210.4,0.23,4.78,1.17,1.15,0.0,0.04,3.6,2.0,7.01,6.0,0.35,erosie
CV-034,6,30,globe,2,elektrisch,38790,169.0,201.5,0.13,5.0,1.15,1.11,0.0,0.059,3.0,1.8,7.42,5.9,0.53,erosie
CV-034,7,36,globe,2,elektrisch,33624,53.0,212.4,-0.19,4.67,1.0,1.13,0.0,0.077,1.9,1.8,7.11,6.1,0.22,erosie
CV-034,8,42,globe,2,elektrisch,42672,113.0,190.8,0.35,5.04,0.95,2.03,0.0,0.104,2.7,1.5,7.62,6.0,0.6,erosie
CV-034,9,48,globe,2,elektrisch,36144,68.0,200.1,-0.59,5.16,0.97,1.29,0.0,0.129,5.0,3.4,8.33,6.1,0.35,erosie
CV-034,10,54,globe,2,elektrisch,67824,96.0,199.6,0.01,5.01,1.09,1.15,0.0,0.158,2.4,0.5,8.03,6.2,0.34,erosie
CV-034,11,60,globe,2,elektrisch,83880,90.0,186.2,-0.2,5.22,0.84,1.25,0.0,0.193,1.4,2.1,9.07,6.0,0.59,erosie
CV-034,12,66,globe,2,elektrisch,37488,166.0,190.4,0.45,4.71,1.08,1.49,0.0,0.235,3.8,1.7,6.83,6.0,0.46,erosie
CV-034,13,72,globe,2,elektrisch,43272,127.0,202.2,1.15,5.43,0.73,1.52,0.0,0.279,1.4,2.4,8.06,6.0,0.21,erosie
CV-034,14,78,globe,2,elektrisch,153660,67.0,146.1,0.82,4.56,1.31,1.96,0.0,0.328,2.0,2.5,7.24,6.1,0.25,erosie
CV-034,15,84,globe,2,elektrisch,137760,179.0,215.0,-0.01,5.66,1.25,1.4,0.0,0.39,4.7,1.7,8.55,6.0,0.33,erosie
CV-034,16,90,globe,2,elektrisch,77310,68.0,193.9,-0.24,5.4,1.09,1.88,0.0,0.421,2.8,1.5,6.96,6.1,0.53,erosie
CV-034,17,96,globe,2,elektrisch,172608,140.0,216.4,0.04,4.76,1.27,1.25,0.0,0.471,2.2,2.8,7.48,6.0,0.44,erosie
CV-034,18,102,globe,2,elektrisch,200940,138.0,231.4,-0.38,5.39,0.75,2.0,0.0,0.511,4.0,1.5,8.57,5.9,0.24,erosie
CV-034,19,108,globe,2,elektrisch,192024,125.0,222.4,-0.08,4.93,1.11,0.97,0.0,0.51,3.8,2.4,7.69,5.9,0.23,erosie
CV-034,20,114,globe,2,elektrisch,95304,137.0,195.0,0.42,5.35,0.64,1.64,0.0,0.51,3.0,1.4,8.86,6.0,0.23,erosie
CV-035,1,0,ball,4,pneumatisch,0,187.0,223.0,0.29,1.85,0.99,1.26,4.9,0.012,4.0,1.7,2.61,5.9,0.6,gezond
CV-035,2,6,ball,4,pneumatisch,6858,46.0,184.9,0.6,2.06,1.05,1.5,4.5,0.012,2.3,1.6,2.65,6.1,0.26,gezond
CV-035,3,12,ball,4,pneumatisch,19848,78.0,187.0,0.25,1.91,0.85,1.21,5.4,0.011,2.0,2.5,3.6,6.0,0.27,gezond
CV-035,4,18,ball,4,pneumatisch,25902,99.0,187.2,0.61,1.98,0.57,1.25,5.4,0.012,3.2,1.9,2.94,5.9,0.25,gezond
CV-035,5,24,ball,4,pneumatisch,34032,152.0,201.9,-0.37,1.96,1.36,1.63,4.5,0.015,3.0,1.8,2.67,5.9,0.41,gezond
CV-035,6,30,ball,4,pneumatisch,28950,150.0,222.0,-0.26,2.33,1.2,1.6,4.8,0.01,3.9,1.2,3.38,6.0,0.41,gezond
CV-035,7,36,ball,4,pneumatisch,26460,73.0,192.9,1.18,1.79,0.86,1.3,4.8,0.019,4.2,2.1,1.97,6.0,0.58,gezond
CV-035,8,42,ball,4,pneumatisch,53382,144.0,187.4,0.14,1.97,1.23,1.33,6.8,0.017,2.5,1.5,3.63,6.1,0.47,gezond
CV-035,9,48,ball,4,pneumatisch,59376,79.0,231.9,-0.42,1.75,0.88,1.85,4.5,0.015,2.8,2.0,2.71,5.9,0.25,gezond
CV-035,10,54,ball,4,pneumatisch,66042,73.0,215.8,-0.92,1.45,0.8,1.23,4.5,0.012,0.8,1.9,2.24,6.0,0.22,gezond
CV-035,11,60,ball,4,pneumatisch,80160,55.0,207.4,-0.25,1.56,1.0,1.14,4.7,0.011,2.9,1.9,1.86,6.0,0.59,gezond
CV-035,12,66,ball,4,pneumatisch,56562,36.0,224.2,-1.32,2.14,1.0,1.91,5.6,0.016,3.9,1.1,2.71,6.0,0.44,gezond
CV-035,13,72,ball,4,pneumatisch,51552,106.0,181.4,-0.55,1.66,1.29,1.44,5.4,0.017,6.1,1.1,2.19,5.9,0.52,gezond
CV-035,14,78,ball,4,pneumatisch,50154,93.0,223.9,-0.16,2.34,1.17,1.15,5.2,0.023,3.5,1.3,3.14,6.0,0.24,gezond
CV-035,15,84,ball,4,pneumatisch,69132,96.0,208.5,0.22,1.77,0.92,1.32,4.9,0.021,4.2,2.7,2.79,5.9,0.38,gezond
CV-035,16,90,ball,4,pneumatisch,75600,115.0,205.0,0.02,2.07,1.17,1.76,4.6,0.011,2.3,1.9,3.93,6.1,0.3,gezond
CV-035,17,96,ball,4,pneumatisch,99552,135.0,219.4,0.04,1.92,0.97,1.84,4.8,0.016,2.5,1.3,3.39,5.9,0.43,gezond
CV-035,18,102,ball,4,pneumatisch,67728,198.0,200.6,0.32,1.6,1.26,1.17,5.2,0.012,3.3,2.1,2.45,5.9,0.2,gezond
CV-035,19,108,ball,4,pneumatisch,155088,70.0,248.3,0.27,2.12,0.85,1.35,4.8,0.018,3.8,1.1,2.11,6.0,0.26,gezond
CV-035,20,114,ball,4,pneumatisch,138966,60.0,223.6,-0.43,1.52,0.7,1.42,5.3,0.015,2.6,2.1,3.43,6.0,0.4,gezond
CV-036,1,0,globe,8,pneumatisch,0,24.0,188.5,-0.28,4.62,0.96,1.77,4.7,0.014,1.5,1.2,6.71,5.9,0.24,positioner_drift
CV-036,2,6,globe,8,pneumatisch,7632,24.0,204.5,0.56,4.74,1.02,1.96,5.1,0.013,0.9,2.2,6.79,5.9,0.41,positioner_drift
CV-036,3,12,globe,8,pneumatisch,18168,41.0,211.9,0.3,5.27,1.44,1.82,5.3,0.014,4.0,1.7,8.28,6.1,0.41,positioner_drift
CV-036,4,18,globe,8,pneumatisch,28152,34.0,209.7,1.09,4.98,1.1,1.83,5.7,0.011,2.9,1.8,7.65,5.9,0.57,positioner_drift
CV-036,5,24,globe,8,pneumatisch,43200,64.0,205.1,0.96,4.98,1.19,0.93,5.1,0.012,2.2,1.8,7.79,6.1,0.54,positioner_drift
CV-036,6,30,globe,8,pneumatisch,24150,70.0,193.8,0.93,5.87,1.63,1.35,4.1,0.01,2.9,2.0,8.48,6.0,0.25,positioner_drift
CV-036,7,36,globe,8,pneumatisch,29520,43.0,199.0,0.3,4.82,1.55,1.31,4.7,0.011,3.2,2.4,7.2,6.0,0.39,positioner_drift
CV-036,8,42,globe,8,pneumatisch,80094,112.0,204.5,1.9,5.44,1.94,1.32,4.9,0.01,3.4,1.9,7.57,6.0,0.48,positioner_drift
CV-036,9,48,globe,8,pneumatisch,58176,135.0,234.3,2.11,5.02,2.01,1.44,4.7,0.014,3.4,3.3,7.31,5.8,0.51,positioner_drift
CV-036,10,54,globe,8,pneumatisch,44604,128.0,211.5,1.45,4.96,1.7,2.02,5.0,0.016,2.8,1.6,7.75,5.9,0.3,positioner_drift
CV-036,11,60,globe,8,pneumatisch,100920,124.0,226.0,0.45,5.42,2.48,1.98,5.4,0.024,4.5,2.7,8.24,6.3,0.26,positioner_drift
CV-036,12,66,globe,8,pneumatisch,86658,149.0,203.0,2.32,5.16,2.49,1.65,4.8,0.011,2.8,1.8,7.55,5.9,0.33,positioner_drift
CV-036,13,72,globe,8,pneumatisch,59544,63.0,199.4,2.17,4.67,2.22,1.04,4.7,0.013,2.1,2.2,6.8,5.8,0.26,positioner_drift
CV-036,14,78,globe,8,pneumatisch,122694,103.0,224.7,1.28,4.52,2.31,1.44,4.8,0.012,2.8,3.1,6.09,5.9,0.22,positioner_drift
CV-036,15,84,globe,8,pneumatisch,134064,131.0,195.1,2.64,5.05,2.62,1.39,5.9,0.015,4.9,2.1,6.69,6.0,0.27,positioner_drift
CV-036,16,90,globe,8,pneumatisch,98550,165.0,216.4,3.0,5.26,2.66,1.45,5.0,0.011,1.5,1.9,8.03,5.9,0.36,positioner_drift
CV-036,17,96,globe,8,pneumatisch,49920,75.0,213.8,2.64,4.94,2.96,1.72,5.3,0.03,4.5,2.1,7.89,6.1,0.47,positioner_drift
CV-036,18,102,globe,8,pneumatisch,203490,163.0,213.9,3.49,4.88,2.88,1.6,5.6,0.01,1.4,2.2,6.97,6.1,0.46,positioner_drift
CV-036,19,108,globe,8,pneumatisch,194508,187.0,171.3,3.55,5.21,2.85,1.71,4.7,0.01,1.9,2.0,7.4,6.0,0.29,positioner_drift
CV-036,20,114,globe,8,pneumatisch,219336,145.0,185.1,2.61,5.0,2.83,1.67,4.6,0.012,3.8,2.5,6.29,6.2,0.21,positioner_drift
CV-037,1,0,butterfly,4,pneumatisch,0,134.0,182.5,-0.18,3.1,1.08,1.17,5.6,0.01,1.4,2.6,4.37,6.0,0.44,erosie
CV-037,2,6,butterfly,4,pneumatisch,11568,140.0,188.9,0.04,3.35,0.94,1.25,4.7,0.015,2.6,2.0,5.27,6.0,0.6,erosie
CV-037,3,12,butterfly,4,pneumatisch,15840,153.0,195.8,-1.04,2.96,0.7,1.47,5.5,0.028,4.1,2.0,4.26,6.0,0.38,erosie
CV-037,4,18,butterfly,4,pneumatisch,16416,46.0,206.3,-0.44,2.55,1.05,1.87,4.2,0.028,3.9,1.5,3.66,6.0,0.59,erosie
CV-037,5,24,butterfly,4,pneumatisch,22536,102.0,243.2,0.1,3.5,0.9,1.46,5.0,0.041,4.9,2.3,4.36,5.9,0.42,erosie
CV-037,6,30,butterfly,4,pneumatisch,59940,152.0,194.7,-0.02,2.69,1.42,1.39,4.3,0.057,3.1,1.9,4.16,6.0,0.28,erosie
CV-037,7,36,butterfly,4,pneumatisch,54252,123.0,212.2,-0.21,3.24,1.07,1.95,5.1,0.076,3.2,2.3,4.99,5.9,0.57,erosie
CV-037,8,42,butterfly,4,pneumatisch,36456,168.0,202.3,-0.6,2.85,0.91,1.87,5.2,0.104,1.7,2.2,5.01,5.9,0.24,erosie
CV-037,9,48,butterfly,4,pneumatisch,43776,183.0,224.5,0.49,2.36,1.57,1.89,3.9,0.126,4.7,2.3,4.06,5.8,0.44,erosie
CV-037,10,54,butterfly,4,pneumatisch,88182,187.0,185.7,0.12,3.15,0.8,1.68,5.1,0.157,3.1,1.7,4.12,5.9,0.37,erosie
CV-037,11,60,butterfly,4,pneumatisch,103020,132.0,227.3,0.26,3.01,1.03,1.91,4.5,0.213,3.2,2.1,4.16,6.1,0.41,erosie
CV-037,12,66,butterfly,4,pneumatisch,127776,178.0,169.8,0.65,3.48,1.0,1.29,5.4,0.228,2.3,1.7,4.93,6.0,0.51,erosie
CV-037,13,72,butterfly,4,pneumatisch,102024,43.0,219.4,0.05,3.08,1.13,1.36,4.6,0.284,4.4,2.2,4.53,5.9,0.37,erosie
CV-037,14,78,butterfly,4,pneumatisch,103350,95.0,183.9,0.46,3.26,0.91,1.42,4.3,0.32,2.7,2.5,5.31,5.9,0.45,erosie
CV-037,15,84,butterfly,4,pneumatisch,44268,146.0,233.1,0.62,2.98,1.08,1.37,5.2,0.365,3.5,2.4,4.63,6.2,0.32,erosie
CV-037,16,90,butterfly,4,pneumatisch,154530,81.0,218.9,-0.46,2.89,0.91,1.04,4.7,0.42,2.5,1.9,4.75,6.1,0.53,erosie
CV-037,17,96,butterfly,4,pneumatisch,127776,81.0,234.8,-0.64,3.01,1.04,1.39,5.7,0.472,3.2,1.6,4.73,6.1,0.39,erosie
CV-037,18,102,butterfly,4,pneumatisch,111282,86.0,207.2,-0.14,3.23,0.87,1.79,5.5,0.511,4.6,3.2,5.08,5.9,0.45,erosie
CV-037,19,108,butterfly,4,pneumatisch,186516,198.0,183.6,-0.81,3.27,0.9,1.72,5.3,0.513,4.3,1.4,5.23,6.1,0.45,erosie
CV-037,20,114,butterfly,4,pneumatisch,207708,142.0,191.1,-0.72,3.5,1.17,1.0,5.1,0.518,1.6,2.0,4.97,6.0,0.51,erosie
CV-038,1,0,globe,4,pneumatisch,0,96.0,203.1,0.47,4.5,1.17,1.49,5.7,0.018,4.5,2.2,7.04,6.0,0.36,gezond
CV-038,2,6,globe,4,pneumatisch,5370,87.0,212.5,-0.62,5.43,1.27,1.38,4.7,0.011,3.0,1.8,7.85,5.9,0.5,gezond
CV-038,3,12,globe,4,pneumatisch,7248,180.0,183.4,0.09,4.99,1.01,1.11,4.4,0.03,1.8,2.3,7.27,5.8,0.24,gezond
CV-038,4,18,globe,4,pneumatisch,32076,56.0,232.1,0.01,4.93,0.72,1.76,5.3,0.013,3.3,2.3,7.34,6.1,0.25,gezond
CV-038,5,24,globe,4,pneumatisch,13296,114.0,220.2,0.23,4.94,1.59,1.22,4.5,0.014,2.8,2.0,7.54,6.1,0.34,gezond
CV-038,6,30,globe,4,pneumatisch,31200,72.0,184.0,-0.86,4.87,1.15,1.61,5.6,0.014,3.9,2.2,8.08,6.0,0.5,gezond
CV-038,7,36,globe,4,pneumatisch,63828,182.0,221.0,-0.52,4.96,0.93,2.21,4.9,0.014,3.7,2.2,7.53,6.1,0.24,gezond
CV-038,8,42,globe,4,pneumatisch,70224,129.0,192.2,0.52,5.34,0.78,1.63,4.8,0.014,1.5,2.3,7.61,6.1,0.4,gezond
CV-038,9,48,globe,4,pneumatisch,56400,48.0,208.8,-0.29,5.13,1.19,1.82,5.1,0.014,3.9,1.6,8.1,5.9,0.37,gezond
CV-038,10,54,globe,4,pneumatisch,38988,33.0,196.0,0.41,4.99,0.75,1.84,5.1,0.023,-0.0,2.9,7.25,5.9,0.53,gezond
CV-038,11,60,globe,4,pneumatisch,68580,44.0,200.7,-0.51,4.84,0.78,1.57,5.3,0.011,2.8,1.5,6.92,5.9,0.22,gezond
CV-038,12,66,globe,4,pneumatisch,57882,40.0,205.4,-1.17,4.9,0.73,1.74,4.6,0.016,2.2,1.7,7.79,6.1,0.47,gezond
CV-038,13,72,globe,4,pneumatisch,60624,161.0,207.3,0.15,4.62,1.24,1.51,4.1,0.011,4.5,2.0,6.69,6.0,0.5,gezond
CV-038,14,78,globe,4,pneumatisch,124722,113.0,222.4,0.92,4.95,0.81,1.53,4.7,0.024,3.6,2.1,7.46,6.0,0.45,gezond
CV-038,15,84,globe,4,pneumatisch,86604,185.0,171.3,-0.17,4.62,1.38,1.29,4.9,0.011,4.7,1.8,6.83,5.9,0.51,gezond
CV-038,16,90,globe,4,pneumatisch,74880,139.0,191.9,0.55,4.77,0.9,1.18,5.3,0.012,3.8,1.7,6.86,5.9,0.22,gezond
CV-038,17,96,globe,4,pneumatisch,115872,157.0,191.3,0.15,5.07,0.99,1.86,5.3,0.018,3.6,2.0,8.29,6.0,0.43,gezond
CV-038,18,102,globe,4,pneumatisch,201450,189.0,177.1,0.03,4.49,1.19,1.14,4.2,0.011,3.2,1.2,7.44,5.9,0.42,gezond
CV-038,19,108,globe,4,pneumatisch,62316,162.0,214.3,-0.07,5.09,1.03,1.94,6.2,0.013,2.7,1.4,7.7,6.0,0.53,gezond
CV-038,20,114,globe,4,pneumatisch,111948,47.0,186.6,-0.49,5.24,1.07,1.74,5.5,0.012,2.1,1.7,8.27,6.0,0.41,gezond
CV-039,1,0,ball,8,elektrisch,0,55.0,180.3,-0.89,2.02,1.02,1.45,0.0,0.012,3.1,2.3,3.15,5.9,0.6,gezond
CV-039,2,6,ball,8,elektrisch,6474,102.0,164.4,0.32,2.08,1.16,1.56,0.0,0.012,3.1,2.0,3.74,5.9,0.52,gezond
CV-039,3,12,ball,8,elektrisch,14100,65.0,183.8,-0.05,1.61,1.17,1.78,0.0,0.015,2.1,2.3,2.12,5.9,0.38,gezond
CV-039,4,18,ball,8,elektrisch,10080,144.0,197.8,-0.1,2.09,0.67,1.13,0.0,0.015,3.2,1.8,4.11,5.9,0.37,gezond
CV-039,5,24,ball,8,elektrisch,25248,166.0,194.8,-0.07,2.21,1.21,1.79,0.0,0.013,1.6,0.7,4.49,6.0,0.38,gezond
CV-039,6,30,ball,8,elektrisch,58830,69.0,215.5,-0.12,2.1,1.03,1.18,0.0,0.01,4.8,1.8,2.94,5.9,0.31,gezond
CV-039,7,36,ball,8,elektrisch,35064,70.0,199.1,-0.18,2.16,1.08,1.23,0.0,0.011,2.5,0.9,2.63,5.9,0.29,gezond
CV-039,8,42,ball,8,elektrisch,48804,73.0,211.2,-0.25,2.32,0.77,1.26,0.0,0.028,4.2,3.0,3.2,5.9,0.58,gezond
CV-039,9,48,ball,8,elektrisch,72480,71.0,197.9,0.11,1.73,0.67,1.53,0.0,0.015,2.6,1.5,2.67,5.9,0.4,gezond
CV-039,10,54,ball,8,elektrisch,91368,37.0,205.1,0.94,2.44,1.14,1.95,0.0,0.011,3.1,1.1,3.54,5.9,0.56,gezond
CV-039,11,60,ball,8,elektrisch,103860,41.0,197.5,-0.51,2.18,0.78,1.97,0.0,0.01,2.9,2.0,3.56,6.0,0.33,gezond
CV-039,12,66,ball,8,elektrisch,46662,170.0,206.2,1.27,1.92,1.08,1.42,0.0,0.011,3.4,2.0,2.42,6.0,0.32,gezond
CV-039,13,72,ball,8,elektrisch,110232,125.0,200.3,-0.22,1.97,0.91,2.0,0.0,0.036,3.0,2.4,2.43,5.9,0.27,gezond
CV-039,14,78,ball,8,elektrisch,147108,28.0,168.4,0.22,1.69,0.74,1.26,0.0,0.028,5.0,2.5,2.56,6.0,0.23,gezond
CV-039,15,84,ball,8,elektrisch,55272,103.0,197.8,0.76,2.23,1.35,1.48,0.0,0.024,2.9,1.1,4.22,6.0,0.58,gezond
CV-039,16,90,ball,8,elektrisch,144540,62.0,215.8,0.04,1.8,0.66,1.73,0.0,0.022,0.7,1.8,3.38,6.0,0.34,gezond
CV-039,17,96,ball,8,elektrisch,57024,36.0,187.7,-0.53,1.85,0.83,1.18,0.0,0.011,1.9,2.7,2.99,6.1,0.31,gezond
CV-039,18,102,ball,8,elektrisch,139842,79.0,199.7,-0.45,1.82,1.04,1.83,0.0,0.017,3.3,2.3,3.28,6.0,0.49,gezond
CV-039,19,108,ball,8,elektrisch,181980,102.0,199.6,0.55,1.8,0.66,1.32,0.0,0.048,3.5,1.6,2.09,6.1,0.28,gezond
CV-039,20,114,ball,8,elektrisch,113658,83.0,223.7,-0.27,1.38,1.13,1.75,0.0,0.018,3.1,2.5,0.69,5.9,0.24,gezond
CV-040,1,0,ball,6,pneumatisch,0,77.0,213.2,-0.5,2.26,0.83,1.53,4.6,0.016,3.0,1.7,2.51,5.9,0.5,pakkinglek
CV-040,2,6,ball,6,pneumatisch,8484,108.0,157.4,0.43,1.99,0.94,1.41,5.0,0.012,2.6,2.1,2.59,5.8,0.35,pakkinglek
CV-040,3,12,ball,6,pneumatisch,11664,104.0,199.8,0.16,2.13,1.24,1.59,5.8,0.011,2.3,2.1,3.45,6.0,0.21,pakkinglek
CV-040,4,18,ball,6,pneumatisch,14904,156.0,196.7,1.07,1.72,0.62,1.08,6.2,0.019,2.6,2.4,2.87,6.0,0.23,pakkinglek
CV-040,5,24,ball,6,pneumatisch,30480,73.0,183.6,0.05,2.13,1.32,1.62,6.3,0.016,4.0,2.0,2.91,5.9,0.27,pakkinglek
CV-040,6,30,ball,6,pneumatisch,47580,60.0,162.7,0.51,1.95,1.06,1.86,7.5,0.011,4.5,1.2,2.93,6.1,0.36,pakkinglek
CV-040,7,36,ball,6,pneumatisch,43992,100.0,157.9,-0.05,2.17,0.8,1.54,8.5,0.016,2.7,1.9,3.98,6.0,0.21,pakkinglek
CV-040,8,42,ball,6,pneumatisch,38598,146.0,183.0,0.45,1.31,0.71,1.34,8.6,0.022,4.1,2.6,1.43,6.0,0.32,pakkinglek
CV-040,9,48,ball,6,pneumatisch,27936,66.0,191.8,-0.14,2.21,0.92,1.96,9.0,0.01,2.0,2.8,3.97,6.0,0.56,pakkinglek
CV-040,10,54,ball,6,pneumatisch,48276,73.0,162.6,-0.17,1.94,1.69,1.07,9.0,0.026,1.8,2.2,2.19,5.9,0.52,pakkinglek
CV-040,11,60,ball,6,pneumatisch,76560,140.0,167.8,-0.65,1.72,1.17,1.54,10.3,0.013,3.5,1.5,3.25,6.1,0.41,pakkinglek
CV-040,12,66,ball,6,pneumatisch,117348,183.0,162.4,-0.3,1.84,1.17,1.83,10.1,0.017,3.8,2.0,2.46,6.0,0.39,pakkinglek
CV-040,13,72,ball,6,pneumatisch,58248,26.0,173.8,0.35,2.04,0.89,1.43,11.1,0.012,2.7,1.9,4.49,6.0,0.51,pakkinglek
CV-040,14,78,ball,6,pneumatisch,51012,149.0,192.7,0.36,1.66,1.17,2.18,10.4,0.01,2.3,2.3,2.19,5.9,0.59,pakkinglek
CV-040,15,84,ball,6,pneumatisch,89964,29.0,181.7,0.59,2.13,1.0,1.41,11.8,0.022,3.4,1.6,3.12,6.1,0.28,pakkinglek
CV-040,16,90,ball,6,pneumatisch,174150,37.0,151.4,0.07,2.42,1.26,1.33,11.6,0.011,2.0,2.3,3.95,6.0,0.41,pakkinglek
CV-040,17,96,ball,6,pneumatisch,87360,107.0,161.2,-0.87,1.43,1.02,1.72,13.1,0.013,1.5,1.9,2.04,5.9,0.45,pakkinglek
CV-040,18,102,ball,6,pneumatisch,182682,196.0,166.9,0.66,1.78,0.89,1.26,13.0,0.017,1.1,1.8,2.35,6.0,0.28,pakkinglek
CV-040,19,108,ball,6,pneumatisch,154548,128.0,148.0,0.22,1.78,0.78,1.35,13.3,0.013,2.6,2.1,2.0,5.8,0.48,pakkinglek
CV-040,20,114,ball,6,pneumatisch,111606,44.0,115.3,-0.24,2.4,1.25,1.29,13.5,0.011,2.7,1.8,3.42,6.2,0.52,pakkinglek
CV-041,1,0,globe,4,elektrisch,0,56.0,186.9,-0.23,5.18,1.47,1.28,0.0,0.013,4.3,2.2,7.3,5.9,0.28,sticking
CV-041,2,6,globe,4,elektrisch,8196,89.0,230.7,0.14,5.16,1.18,2.07,0.0,0.012,4.5,1.7,7.33,5.9,0.41,sticking
CV-041,3,12,globe,4,elektrisch,18372,51.0,218.7,0.2,5.36,1.59,2.34,0.0,0.025,2.9,2.6,7.49,6.1,0.28,sticking
CV-041,4,18,globe,4,elektrisch,19620,52.0,235.9,0.85,4.98,1.98,3.04,0.0,0.012,2.3,2.8,6.99,5.9,0.26,sticking
CV-041,5,24,globe,4,elektrisch,14400,185.0,235.1,-0.13,6.09,2.03,3.71,0.0,0.017,2.8,2.0,7.6,5.9,0.43,sticking
CV-041,6,30,globe,4,elektrisch,34680,185.0,215.5,-0.12,5.97,2.57,4.03,0.0,0.012,2.7,1.9,9.12,6.0,0.57,sticking
CV-041,7,36,globe,4,elektrisch,25164,187.0,269.1,0.0,6.64,2.77,4.72,0.0,0.023,2.6,2.3,9.73,6.1,0.57,sticking
CV-041,8,42,globe,4,elektrisch,43134,103.0,271.1,-0.34,6.35,2.93,4.92,0.0,0.011,2.8,1.0,9.59,6.1,0.39,sticking
CV-041,9,48,globe,4,elektrisch,45168,26.0,236.1,-0.23,6.51,3.68,5.51,0.0,0.011,1.8,2.4,8.72,5.9,0.21,sticking
CV-041,10,54,globe,4,elektrisch,101088,82.0,289.4,-0.23,6.76,3.69,6.11,0.0,0.015,3.4,1.7,10.53,6.0,0.57,sticking
CV-041,11,60,globe,4,elektrisch,30120,168.0,293.0,1.1,6.73,3.97,6.3,0.0,0.011,2.7,1.8,10.6,5.8,0.22,sticking
CV-041,12,66,globe,4,elektrisch,108438,103.0,309.8,0.65,7.0,4.57,6.53,0.0,0.013,4.4,1.4,10.33,6.2,0.48,sticking
CV-041,13,72,globe,4,elektrisch,41256,57.0,310.1,-0.34,7.1,4.62,7.1,0.0,0.012,3.3,2.5,10.33,6.0,0.36,sticking
CV-041,14,78,globe,4,elektrisch,118482,172.0,317.5,-0.73,7.03,4.99,7.74,0.0,0.014,3.6,1.6,9.36,5.9,0.22,sticking
CV-041,15,84,globe,4,elektrisch,42840,151.0,355.3,-0.53,7.74,5.51,7.86,0.0,0.015,4.8,3.1,11.32,6.0,0.27,sticking
CV-041,16,90,globe,4,elektrisch,154260,32.0,323.6,0.44,7.5,5.63,8.18,0.0,0.015,3.5,2.1,11.27,5.8,0.22,sticking
CV-041,17,96,globe,4,elektrisch,129984,176.0,351.7,0.54,7.64,5.8,9.16,0.0,0.014,4.0,2.3,12.06,6.0,0.49,sticking
CV-041,18,102,globe,4,elektrisch,187884,179.0,336.5,-0.61,7.72,5.99,9.37,0.0,0.013,2.5,2.2,11.85,5.9,0.28,sticking
CV-041,19,108,globe,4,elektrisch,195156,101.0,311.2,-0.7,8.07,6.14,10.35,0.0,0.01,2.7,1.7,12.15,5.9,0.46,sticking
CV-041,20,114,globe,4,elektrisch,66690,41.0,356.3,-1.07,7.82,6.23,9.22,0.0,0.022,2.5,2.0,11.46,6.0,0.27,sticking
