batch_id,tijdstip_uur,temp_setpoint_C,temp_actueel_C,pH_setpoint,pH_actueel,biomassa_gL,glucose_gL,voedingssnelheid_gLh,voedingsstrategie,opgeloste_O2_pct,product_gL
FERM-002,186,33,33.3,7.0,6.99,48.11,0.0,10.0,exponentieel,5.0,8.812
FERM-002,188,33,33.1,7.0,7.04,48.86,0.0,10.0,exponentieel,5.0,9.082
FERM-002,190,33,33.3,7.0,7.0,48.76,0.0,10.0,exponentieel,5.0,9.101
FERM-002,192,33,32.9,7.0,6.99,48.8,0.0,10.0,exponentieel,5.0,9.22
FERM-002,194,33,33.3,7.0,7.01,49.57,0.0,10.0,exponentieel,5.0,9.443
FERM-002,196,33,32.9,7.0,6.92,48.62,0.0,10.0,exponentieel,5.0,9.378
FERM-002,198,33,33.0,7.0,7.0,48.54,0.0,10.0,exponentieel,5.0,9.461
FERM-003,0,37,37.0,7.2,7.14,0.81,24.23,0.0,exponentieel,84.2,0.0
FERM-003,2,37,37.0,7.2,7.23,1.52,22.98,0.0,exponentieel,88.1,0.022
FERM-003,4,37,36.7,7.2,7.23,0.69,23.87,0.0,exponentieel,89.3,0.035
FERM-003,6,37,36.9,7.2,7.18,0.94,24.21,0.0,exponentieel,85.6,0.028
FERM-003,8,37,37.3,7.2,7.28,1.39,23.16,0.0,exponentieel,78.0,0.0
FERM-003,10,37,36.6,7.2,7.31,1.1,23.92,0.0,exponentieel,82.2,0.0
FERM-003,12,37,36.7,7.2,7.24,1.61,23.72,0.0,exponentieel,82.4,0.001
FERM-003,14,37,37.0,7.2,7.29,0.73,23.91,0.0,exponentieel,83.6,0.039
FERM-003,16,37,37.3,7.2,7.25,1.03,23.38,0.0,exponentieel,82.6,0.018
FERM-003,18,37,37.0,7.2,7.24,1.32,24.49,0.0,exponentieel,81.7,0.06
FERM-003,20,37,36.9,7.2,7.2,1.67,23.27,0.0,exponentieel,81.2,0.007
FERM-003,22,37,37.1,7.2,7.32,1.95,23.6,0.53,exponentieel,70.8,0.032
FERM-003,24,37,37.0,7.2,7.2,1.42,23.23,0.56,exponentieel,75.5,0.026
FERM-003,26,37,37.1,7.2,7.27,2.17,22.86,0.6,exponentieel,74.1,0.033
FERM-003,28,37,37.1,7.2,7.25,1.32,23.32,0.64,exponentieel,74.1,0.015
FERM-003,30,37,36.7,7.2,7.42,1.86,23.95,0.67,exponentieel,79.5,0.042
FERM-003,32,37,37.2,7.2,7.34,1.41,23.65,0.72,exponentieel,75.6,0.045
FERM-003,34,37,37.4,7.2,7.37,2.11,22.88,0.76,exponentieel,78.1,0.047
FERM-003,36,37,36.6,7.2,7.21,3.12,23.43,0.81,exponentieel,71.2,0.108
FERM-003,38,37,36.9,7.2,7.3,2.83,22.53,0.86,exponentieel,74.7,0.078
FERM-003,40,37,37.0,7.2,7.23,2.83,23.07,0.91,exponentieel,69.9,0.107
FERM-003,42,37,37.3,7.2,7.27,2.88,23.09,0.97,exponentieel,73.5,0.091
FERM-003,44,37,37.3,7.2,7.37,2.85,22.57,1.03,exponentieel,77.9,0.115
FERM-003,46,37,37.0,7.2,7.26,3.62,22.45,1.09,exponentieel,69.5,0.172
FERM-003,48,37,36.8,7.2,7.3,4.17,22.9,1.16,exponentieel,78.2,0.187
FERM-003,50,37,37.1,7.2,7.22,3.93,23.14,1.23,exponentieel,71.3,0.197
FERM-003,52,37,37.1,7.2,7.21,4.74,22.27,1.31,exponentieel,70.2,0.244
FERM-003,54,37,36.7,7.2,7.22,5.21,21.75,1.39,exponentieel,75.0,0.249
FERM-003,56,37,37.1,7.2,7.21,4.68,22.14,1.47,exponentieel,70.0,0.285
FERM-003,58,37,37.1,7.2,7.27,5.67,21.91,1.56,exponentieel,69.6,0.296
FERM-003,60,37,37.1,7.2,7.25,5.01,21.64,1.66,exponentieel,70.9,0.287
FERM-003,62,37,36.8,7.2,7.23,6.32,22.82,1.76,exponentieel,65.0,0.359
FERM-003,64,37,37.0,7.2,7.17,7.06,22.09,1.87,exponentieel,70.1,0.456
FERM-003,66,37,36.8,7.2,7.24,6.97,21.54,1.99,exponentieel,68.5,0.445
FERM-003,68,37,36.9,7.2,7.14,7.38,22.2,2.11,exponentieel,68.3,0.484
FERM-003,70,37,36.8,7.2,7.19,8.08,20.81,2.24,exponentieel,60.9,0.551
FERM-003,72,37,37.1,7.2,7.1,8.72,21.44,2.38,exponentieel,61.0,0.602
FERM-003,74,37,37.1,7.2,7.23,9.12,19.89,2.53,exponentieel,57.9,0.64
FERM-003,76,37,37.0,7.2,7.31,9.5,20.11,2.68,exponentieel,61.3,0.678
FERM-003,78,37,37.0,7.2,7.09,10.7,19.04,2.85,exponentieel,60.4,0.822
FERM-003,80,37,37.2,7.2,7.09,10.95,20.02,3.02,exponentieel,57.1,0.866
FERM-003,82,37,37.1,7.2,7.09,11.14,19.91,3.21,exponentieel,54.9,0.915
FERM-003,84,37,36.8,7.2,7.07,12.49,19.08,3.41,exponentieel,47.8,1.036
FERM-003,86,37,37.0,7.2,7.16,12.92,19.31,3.62,exponentieel,54.1,1.093
FERM-003,88,37,37.2,7.2,7.07,14.25,18.96,3.85,exponentieel,46.9,1.206
FERM-003,90,37,37.1,7.2,7.02,14.65,18.82,4.08,exponentieel,48.4,1.284
FERM-003,92,37,37.1,7.2,7.16,15.73,17.84,4.34,exponentieel,46.5,1.446
FERM-003,94,37,37.1,7.2,7.07,15.73,17.99,4.6,exponentieel,50.1,1.432
FERM-003,96,37,37.0,7.2,7.02,17.14,17.16,4.89,exponentieel,41.1,1.606
FERM-003,98,37,37.1,7.2,7.05,18.05,16.99,5.19,exponentieel,44.2,1.726
FERM-003,100,37,37.4,7.2,7.16,19.04,16.95,5.51,exponentieel,39.8,1.888
FERM-003,102,37,36.9,7.2,7.11,19.28,17.06,5.85,exponentieel,48.7,1.925
FERM-003,104,37,36.9,7.2,7.14,19.9,15.7,6.21,exponentieel,35.2,2.055
FERM-003,106,37,36.8,7.2,7.27,21.2,15.39,6.6,exponentieel,38.8,2.196
FERM-003,108,37,36.8,7.2,7.1,22.03,15.46,7.01,exponentieel,42.0,2.34
FERM-003,110,37,37.2,7.2,7.19,23.59,14.23,7.44,exponentieel,29.3,2.585
FERM-003,112,37,36.7,7.2,7.15,23.81,14.43,7.9,exponentieel,29.8,2.641
FERM-003,114,37,36.8,7.2,7.1,25.69,13.63,8.39,exponentieel,28.9,2.911
FERM-003,116,37,36.7,7.2,7.08,26.04,14.09,8.91,exponentieel,24.2,2.992
FERM-003,118,37,37.2,7.2,7.15,27.27,12.74,9.46,exponentieel,23.8,3.184
FERM-003,120,37,36.9,7.2,7.07,27.76,13.34,10.0,exponentieel,30.1,3.319
FERM-003,122,37,37.0,7.2,7.16,28.49,12.9,10.0,exponentieel,24.2,3.439
FERM-003,124,37,36.9,7.2,7.11,29.82,12.43,10.0,exponentieel,23.1,3.612
FERM-003,126,37,37.1,7.2,7.26,30.43,12.12,10.0,exponentieel,17.7,3.801
FERM-003,128,37,37.0,7.2,7.32,31.99,11.02,10.0,exponentieel,16.6,4.029
FERM-003,130,37,37.4,7.2,7.18,32.36,11.62,10.0,exponentieel,14.1,4.187
FERM-003,132,37,36.9,7.2,7.27,33.73,11.15,10.0,exponentieel,11.7,4.437
FERM-003,134,37,37.0,7.2,7.3,34.07,10.66,10.0,exponentieel,9.5,4.523
FERM-003,136,37,37.1,7.2,7.27,34.97,10.79,10.0,exponentieel,11.1,4.742
FERM-003,138,37,37.2,7.2,7.34,35.48,10.26,10.0,exponentieel,14.7,4.883
FERM-003,140,37,36.9,7.2,7.2,36.3,9.67,10.0,exponentieel,11.1,5.084
FERM-003,142,37,36.9,7.2,7.25,36.91,9.02,10.0,exponentieel,5.0,5.228
FERM-003,144,37,36.8,7.2,7.23,38.47,9.57,10.0,exponentieel,5.0,5.535
FERM-003,146,37,36.9,7.2,7.33,38.17,9.27,10.0,exponentieel,5.0,5.536
FERM-003,148,37,37.1,7.2,7.27,39.24,8.78,10.0,exponentieel,5.0,5.801
FERM-003,150,37,36.6,7.2,7.27,39.52,8.67,10.0,exponentieel,5.0,5.932
FERM-003,152,37,36.9,7.2,7.28,40.95,7.77,10.0,exponentieel,5.0,6.237
FERM-003,154,37,37.0,7.2,7.39,41.04,7.89,10.0,exponentieel,5.0,6.322
FERM-003,156,37,37.2,7.2,7.27,41.69,7.75,10.0,exponentieel,5.0,6.479
FERM-003,158,37,37.1,7.2,7.22,42.12,6.67,10.0,exponentieel,5.0,6.63
FERM-003,160,37,36.8,7.2,7.19,42.14,7.47,10.0,exponentieel,5.0,6.745
FERM-003,162,37,37.3,7.2,7.3,43.31,6.85,10.0,exponentieel,5.0,6.989
FERM-003,164,37,36.9,7.2,7.19,43.96,7.24,10.0,exponentieel,5.0,7.194
FERM-003,166,37,36.9,7.2,7.28,44.11,5.8,10.0,exponentieel,5.0,7.288
FERM-003,168,37,37.0,7.2,7.29,44.04,7.18,10.0,exponentieel,5.0,7.416
FERM-003,170,37,36.7,7.2,7.25,44.47,6.49,10.0,exponentieel,5.0,7.566
FERM-003,172,37,36.9,7.2,7.29,45.08,6.31,10.0,exponentieel,5.0,7.747
FERM-003,174,37,37.2,7.2,7.24,45.35,6.8,10.0,exponentieel,5.0,7.944
FERM-003,176,37,37.1,7.2,7.33,45.44,5.63,10.0,exponentieel,5.0,8.01
FERM-003,178,37,37.1,7.2,7.23,45.66,5.6,10.0,exponentieel,5.0,8.126
FERM-003,180,37,36.7,7.2,7.21,45.71,5.81,10.0,exponentieel,5.0,8.229
FERM-003,182,37,36.8,7.2,7.12,46.23,5.08,10.0,exponentieel,5.0,8.421
FERM-003,184,37,36.8,7.2,7.2,46.78,6.24,10.0,exponentieel,5.0,8.616
FERM-003,186,37,37.0,7.2,7.16,47.27,5.87,10.0,exponentieel,5.0,8.821
FERM-003,188,37,36.7,7.2,7.22,47.09,5.26,10.0,exponentieel,5.0,8.834
FERM-003,190,37,37.1,7.2,7.28,47.34,4.4,10.0,exponentieel,5.0,9.057
FERM-003,192,37,36.6,7.2,7.2,47.34,4.88,10.0,exponentieel,5.0,9.134
FERM-003,194,37,37.3,7.2,7.19,48.07,4.66,10.0,exponentieel,5.0,9.392
FERM-003,196,37,36.7,7.2,7.19,47.63,4.85,10.0,exponentieel,5.0,9.348
FERM-003,198,37,36.9,7.2,7.17,48.01,5.46,10.0,exponentieel,5.0,9.532
FERM-004,0,30,30.1,7.0,7.0,0.87,19.73,0.0,DO_gestuurd,86.3,0.0
FERM-004,2,30,30.0,7.0,7.02,0.7,18.87,0.0,DO_gestuurd,82.5,0.015
FERM-004,4,30,29.5,7.0,6.98,0.71,19.65,0.0,DO_gestuurd,83.9,0.027
FERM-004,6,30,29.6,7.0,6.98,1.28,18.39,0.0,DO_gestuurd,84.1,0.037
FERM-004,8,30,29.6,7.0,7.05,0.47,19.57,0.0,DO_gestuurd,84.8,0.005
FERM-004,10,30,29.8,7.0,7.01,0.61,18.71,0.0,DO_gestuurd,81.4,0.011
FERM-004,12,30,29.8,7.0,7.06,1.39,19.35,0.0,DO_gestuurd,83.2,0.023
FERM-004,14,30,30.0,7.0,7.07,0.75,19.89,0.0,DO_gestuurd,87.4,0.0
FERM-004,16,30,30.0,7.0,7.06,1.24,19.34,0.0,DO_gestuurd,84.5,0.024
FERM-004,18,30,30.0,7.0,7.1,1.22,19.07,0.0,DO_gestuurd,80.1,0.027
FERM-004,20,30,30.1,7.0,7.07,1.37,19.57,0.0,DO_gestuurd,78.9,0.0
FERM-004,22,30,30.1,7.0,7.1,1.68,19.19,0.0,DO_gestuurd,80.3,0.059
FERM-004,24,30,29.7,7.0,7.01,1.5,19.55,0.0,DO_gestuurd,76.8,0.012
FERM-004,26,30,29.9,7.0,7.07,1.12,18.48,0.0,DO_gestuurd,82.5,0.043
FERM-004,28,30,30.0,7.0,7.11,1.4,19.07,0.0,DO_gestuurd,78.1,0.038
FERM-004,30,30,30.0,7.0,7.12,1.13,18.78,0.0,DO_gestuurd,81.5,0.018
FERM-004,32,30,30.0,7.0,7.13,2.24,18.0,0.0,DO_gestuurd,81.9,0.049
FERM-004,34,30,30.0,7.0,7.18,0.99,18.41,0.0,DO_gestuurd,82.7,0.008
FERM-004,36,30,29.9,7.0,7.15,1.92,18.96,0.0,DO_gestuurd,82.3,0.093
FERM-004,38,30,29.9,7.0,7.02,1.59,18.83,0.0,DO_gestuurd,77.4,0.057
FERM-004,40,30,29.8,7.0,7.11,1.38,19.45,0.0,DO_gestuurd,82.9,0.101
FERM-004,42,30,30.1,7.0,7.11,1.76,19.1,0.0,DO_gestuurd,79.9,0.087
FERM-004,44,30,30.1,7.0,7.16,1.57,18.4,0.0,DO_gestuurd,86.1,0.053
FERM-004,46,30,30.3,7.0,7.1,1.8,19.18,0.0,DO_gestuurd,78.3,0.053
FERM-004,48,30,29.4,7.0,7.07,1.94,18.63,0.0,DO_gestuurd,81.6,0.023
FERM-004,50,30,30.0,7.0,7.14,2.0,18.08,0.0,DO_gestuurd,79.0,0.114
FERM-004,52,30,29.7,7.0,7.06,2.2,18.63,0.0,DO_gestuurd,83.0,0.139
FERM-004,54,30,30.1,7.0,7.1,2.77,18.01,0.0,DO_gestuurd,80.3,0.137
FERM-004,56,30,29.7,7.0,6.98,2.68,18.2,0.0,DO_gestuurd,84.5,0.151
FERM-004,58,30,30.1,7.0,7.05,2.57,18.98,0.0,DO_gestuurd,79.3,0.137
FERM-004,60,30,29.8,7.0,7.06,3.08,18.72,0.0,DO_gestuurd,78.0,0.208
FERM-004,62,30,30.2,7.0,6.93,2.47,17.92,0.0,DO_gestuurd,82.7,0.173
FERM-004,64,30,30.0,7.0,6.99,3.29,18.86,0.0,DO_gestuurd,73.6,0.204
FERM-004,66,30,30.3,7.0,6.9,3.35,18.03,0.0,DO_gestuurd,80.6,0.188
FERM-004,68,30,30.0,7.0,7.08,3.26,18.9,0.0,DO_gestuurd,73.4,0.18
FERM-004,70,30,30.0,7.0,6.9,3.5,17.95,0.0,DO_gestuurd,78.9,0.253
FERM-004,72,30,30.1,7.0,7.07,3.38,18.18,0.0,DO_gestuurd,82.3,0.215
FERM-004,74,30,30.3,7.0,6.87,3.87,17.74,0.0,DO_gestuurd,78.6,0.295
FERM-004,76,30,30.2,7.0,6.97,4.21,18.25,0.0,DO_gestuurd,78.6,0.348
FERM-004,78,30,30.0,7.0,6.98,4.33,17.38,0.0,DO_gestuurd,77.6,0.333
FERM-004,80,30,30.0,7.0,6.99,4.64,18.65,0.0,DO_gestuurd,76.2,0.342
FERM-004,82,30,30.2,7.0,6.85,4.22,18.17,0.0,DO_gestuurd,79.0,0.303
FERM-004,84,30,29.8,7.0,6.95,5.13,17.37,0.0,DO_gestuurd,74.3,0.421
FERM-004,86,30,30.2,7.0,6.96,5.41,17.18,0.0,DO_gestuurd,70.5,0.444
FERM-004,88,30,30.3,7.0,6.9,5.09,18.34,0.0,DO_gestuurd,72.7,0.444
FERM-004,90,30,29.7,7.0,6.9,5.4,17.92,0.0,DO_gestuurd,77.0,0.487
FERM-004,92,30,30.0,7.0,6.88,5.78,17.47,0.0,DO_gestuurd,72.0,0.544
FERM-004,94,30,30.1,7.0,6.85,6.31,16.55,0.0,DO_gestuurd,76.0,0.567
FERM-004,96,30,29.9,7.0,6.94,6.46,16.4,0.0,DO_gestuurd,65.5,0.607
FERM-004,98,30,30.2,7.0,6.91,6.34,17.1,0.0,DO_gestuurd,78.3,0.61
FERM-004,100,30,29.9,7.0,6.92,6.95,17.09,0.0,DO_gestuurd,69.0,0.677
FERM-004,102,30,29.9,7.0,6.86,7.62,17.09,0.0,DO_gestuurd,70.9,0.77
FERM-004,104,30,30.1,7.0,6.88,7.53,16.54,0.0,DO_gestuurd,69.4,0.79
FERM-004,106,30,29.8,7.0,7.0,7.95,16.34,0.0,DO_gestuurd,72.6,0.815
FERM-004,108,30,29.8,7.0,6.88,8.3,16.35,0.0,DO_gestuurd,68.3,0.883
FERM-004,110,30,29.9,7.0,6.94,8.44,14.48,0.0,DO_gestuurd,71.5,0.897
FERM-004,112,30,30.3,7.0,6.86,8.77,16.37,0.0,DO_gestuurd,67.3,0.958
FERM-004,114,30,29.8,7.0,6.96,8.64,16.24,0.0,DO_gestuurd,64.6,0.951
FERM-004,116,30,30.0,7.0,7.05,9.42,16.18,0.0,DO_gestuurd,65.3,1.068
FERM-004,118,30,29.9,7.0,6.95,9.57,15.39,0.0,DO_gestuurd,70.4,1.079
FERM-004,120,30,29.9,7.0,6.94,9.62,15.39,0.0,DO_gestuurd,67.5,1.14
FERM-004,122,30,29.8,7.0,7.0,10.26,14.75,0.0,DO_gestuurd,65.3,1.244
FERM-004,124,30,30.2,7.0,6.97,10.47,15.58,0.0,DO_gestuurd,65.0,1.26
FERM-004,126,30,30.1,7.0,7.1,11.24,16.04,0.0,DO_gestuurd,63.4,1.402
FERM-004,128,30,30.1,7.0,6.99,11.85,15.1,0.0,DO_gestuurd,59.0,1.5
FERM-004,130,30,30.1,7.0,7.04,12.03,14.46,0.0,DO_gestuurd,60.5,1.53
FERM-004,132,30,29.9,7.0,7.08,12.28,14.34,0.0,DO_gestuurd,60.1,1.601
FERM-004,134,30,30.0,7.0,7.01,12.89,13.7,0.0,DO_gestuurd,58.8,1.738
FERM-004,136,30,29.8,7.0,7.01,13.55,15.11,0.0,DO_gestuurd,54.5,1.791
FERM-004,138,30,30.0,7.0,7.09,13.73,13.61,0.0,DO_gestuurd,60.5,1.867
FERM-004,140,30,30.1,7.0,7.09,14.65,13.46,0.0,DO_gestuurd,56.6,2.004
FERM-004,142,30,29.9,7.0,7.1,14.71,14.22,0.0,DO_gestuurd,53.5,2.053
FERM-004,144,30,30.0,7.0,6.98,15.48,13.52,0.0,DO_gestuurd,48.5,2.167
FERM-004,146,30,29.8,7.0,7.0,16.34,13.28,0.0,DO_gestuurd,54.5,2.368
FERM-004,148,30,29.9,7.0,7.11,16.19,11.89,0.0,DO_gestuurd,51.5,2.397
FERM-004,150,30,30.5,7.0,7.1,16.81,12.43,0.0,DO_gestuurd,52.1,2.481
FERM-004,152,30,30.2,7.0,7.15,17.13,12.51,0.0,DO_gestuurd,51.2,2.584
FERM-004,154,30,29.9,7.0,7.12,17.92,12.51,0.0,DO_gestuurd,45.0,2.721
FERM-004,156,30,29.9,7.0,7.14,18.28,11.51,0.0,DO_gestuurd,48.7,2.807
FERM-004,158,30,30.0,7.0,7.23,18.99,11.69,0.0,DO_gestuurd,44.7,2.946
FERM-004,160,30,29.8,7.0,7.13,19.13,11.79,0.0,DO_gestuurd,50.2,3.024
FERM-004,162,30,30.2,7.0,7.14,20.0,12.02,0.0,DO_gestuurd,42.1,3.185
FERM-004,164,30,30.1,7.0,7.05,21.64,10.38,0.0,DO_gestuurd,41.6,3.48
FERM-004,166,30,29.7,7.0,7.14,21.21,11.84,0.0,DO_gestuurd,39.9,3.461
FERM-004,168,30,30.0,7.0,7.15,22.6,10.56,0.0,DO_gestuurd,38.8,3.716
FERM-004,170,30,30.0,7.0,7.1,22.13,10.16,0.0,DO_gestuurd,41.5,3.709
FERM-004,172,30,30.1,7.0,7.11,22.78,10.05,0.0,DO_gestuurd,39.4,3.854
FERM-004,174,30,29.9,7.0,7.01,23.84,9.92,0.0,DO_gestuurd,37.7,4.112
FERM-004,176,30,29.9,7.0,7.12,23.76,10.26,0.0,DO_gestuurd,34.9,4.13
FERM-004,178,30,30.1,7.0,6.98,24.32,9.93,0.0,DO_gestuurd,34.0,4.301
FERM-004,180,30,30.1,7.0,7.02,25.37,9.13,0.0,DO_gestuurd,33.1,4.493
FERM-004,182,30,30.1,7.0,7.1,25.89,9.21,0.0,DO_gestuurd,36.7,4.675
FERM-004,184,30,29.9,7.0,7.02,27.51,9.07,0.0,DO_gestuurd,25.9,5.039
FERM-004,186,30,29.9,7.0,7.04,27.81,8.45,0.0,DO_gestuurd,29.3,5.136
FERM-004,188,30,29.8,7.0,6.95,28.04,8.03,0.0,DO_gestuurd,25.7,5.174
FERM-004,190,30,29.9,7.0,6.91,28.14,8.24,0.0,DO_gestuurd,26.2,5.308
FERM-004,192,30,29.9,7.0,6.98,28.91,7.22,0.0,DO_gestuurd,29.1,5.471
FERM-004,194,30,30.1,7.0,6.87,29.5,8.83,0.0,DO_gestuurd,24.1,5.664
FERM-004,196,30,30.0,7.0,7.02,29.91,7.91,0.0,DO_gestuurd,26.4,5.808
FERM-004,198,30,30.1,7.0,6.92,30.8,7.58,0.0,DO_gestuurd,24.9,6.035
FERM-005,0,37,36.8,7.2,7.14,1.26,15.93,0.0,DO_gestuurd,82.8,0.022
FERM-005,2,37,36.7,7.2,7.14,1.5,16.27,0.0,DO_gestuurd,83.1,0.022
FERM-005,4,37,36.7,7.2,7.21,1.39,16.07,0.0,DO_gestuurd,83.6,0.012
FERM-005,6,37,37.0,7.2,7.25,1.6,15.73,0.0,DO_gestuurd,81.3,0.033
FERM-005,8,37,37.1,7.2,7.34,1.29,16.01,0.0,DO_gestuurd,82.5,0.016
FERM-005,10,37,37.2,7.2,7.16,0.99,15.34,0.0,DO_gestuurd,82.9,0.037
FERM-005,12,37,37.0,7.2,7.14,2.18,15.93,0.0,DO_gestuurd,81.4,0.012
FERM-005,14,37,37.0,7.2,7.29,1.88,15.63,0.0,DO_gestuurd,75.3,0.027
FERM-005,16,37,37.1,7.2,7.3,1.95,14.86,0.0,DO_gestuurd,81.6,0.0
FERM-005,18,37,37.0,7.2,7.37,1.85,15.1,0.0,DO_gestuurd,79.0,0.023
FERM-005,20,37,36.7,7.2,7.23,2.85,15.14,0.0,DO_gestuurd,79.9,0.047
FERM-005,22,37,36.9,7.2,7.3,2.57,15.05,0.0,DO_gestuurd,80.2,0.031
FERM-005,24,37,36.8,7.2,7.18,2.75,14.84,0.0,DO_gestuurd,82.0,0.057
FERM-005,26,37,37.0,7.2,7.26,2.39,15.08,0.0,DO_gestuurd,80.9,0.045
FERM-005,28,37,37.0,7.2,7.28,2.55,14.57,0.0,DO_gestuurd,78.2,0.063
FERM-005,30,37,36.9,7.2,7.27,3.34,15.07,0.0,DO_gestuurd,77.9,0.105
FERM-005,32,37,36.9,7.2,7.36,3.35,14.41,0.0,DO_gestuurd,77.8,0.063
FERM-005,34,37,37.2,7.2,7.33,3.9,13.74,0.0,DO_gestuurd,75.0,0.116
FERM-005,36,37,36.8,7.2,7.37,3.92,13.91,0.0,DO_gestuurd,74.0,0.109
FERM-005,38,37,37.2,7.2,7.27,3.78,14.71,0.0,DO_gestuurd,77.0,0.106
FERM-005,40,37,36.7,7.2,7.34,4.94,14.61,0.0,DO_gestuurd,74.9,0.19
FERM-005,42,37,37.0,7.2,7.25,4.34,13.83,0.0,DO_gestuurd,71.9,0.126
FERM-005,44,37,37.0,7.2,7.23,5.11,14.22,0.0,DO_gestuurd,74.3,0.203
FERM-005,46,37,36.9,7.2,7.26,5.38,14.14,0.0,DO_gestuurd,73.9,0.236
FERM-005,48,37,36.7,7.2,7.31,5.64,13.77,0.0,DO_gestuurd,78.9,0.28
FERM-005,50,37,37.1,7.2,7.29,6.15,14.28,0.0,DO_gestuurd,68.8,0.277
FERM-005,52,37,37.2,7.2,7.22,6.29,14.33,0.0,DO_gestuurd,75.5,0.307
FERM-005,54,37,37.0,7.2,7.3,6.73,13.58,0.0,DO_gestuurd,67.2,0.336
FERM-005,56,37,37.1,7.2,7.18,7.3,13.21,0.0,DO_gestuurd,69.6,0.367
FERM-005,58,37,36.7,7.2,7.22,7.53,13.14,0.0,DO_gestuurd,67.1,0.405
FERM-005,60,37,36.8,7.2,7.26,7.86,13.65,0.0,DO_gestuurd,71.4,0.423
FERM-005,62,37,37.1,7.2,7.2,9.03,14.41,0.0,DO_gestuurd,64.5,0.522
FERM-005,64,37,36.8,7.2,7.23,8.91,12.65,0.0,DO_gestuurd,71.7,0.523
FERM-005,66,37,36.8,7.2,7.23,9.93,13.02,0.0,DO_gestuurd,65.0,0.623
FERM-005,68,37,37.0,7.2,7.14,9.97,11.76,0.0,DO_gestuurd,66.9,0.672
FERM-005,70,37,36.9,7.2,7.2,10.86,11.41,0.0,DO_gestuurd,58.1,0.747
FERM-005,72,37,36.5,7.2,7.13,11.69,11.77,0.0,DO_gestuurd,62.3,0.808
FERM-005,74,37,37.0,7.2,7.21,11.97,11.26,0.0,DO_gestuurd,60.7,0.819
FERM-005,76,37,37.1,7.2,7.09,11.95,12.24,0.0,DO_gestuurd,64.2,0.85
FERM-005,78,37,37.0,7.2,7.11,13.2,11.08,0.0,DO_gestuurd,55.5,1.002
FERM-005,80,37,36.9,7.2,7.14,14.2,11.14,0.0,DO_gestuurd,58.3,1.095
FERM-005,82,37,36.8,7.2,6.98,15.52,10.23,0.0,DO_gestuurd,53.1,1.212
FERM-005,84,37,37.1,7.2,7.17,15.61,10.25,0.0,DO_gestuurd,51.5,1.27
FERM-005,86,37,36.7,7.2,7.06,16.53,10.24,0.0,DO_gestuurd,55.9,1.348
FERM-005,88,37,36.8,7.2,7.18,17.27,9.2,0.0,DO_gestuurd,53.2,1.461
FERM-005,90,37,36.9,7.2,7.12,17.88,10.04,0.0,DO_gestuurd,49.4,1.553
FERM-005,92,37,37.2,7.2,7.15,19.14,8.31,0.0,DO_gestuurd,44.7,1.693
FERM-005,94,37,37.2,7.2,7.08,19.87,7.99,0.0,DO_gestuurd,44.8,1.786
FERM-005,96,37,37.0,7.2,7.06,20.57,8.01,0.0,DO_gestuurd,47.2,1.86
FERM-005,98,37,37.2,7.2,7.05,21.5,7.27,0.0,DO_gestuurd,39.9,2.046
FERM-005,100,37,37.1,7.2,7.16,22.6,6.76,0.0,DO_gestuurd,38.2,2.202
FERM-005,102,37,36.9,7.2,7.06,23.37,6.83,0.0,DO_gestuurd,39.8,2.298
FERM-005,104,37,37.0,7.2,7.16,25.12,6.3,0.0,DO_gestuurd,28.8,2.521
FERM-005,106,37,37.4,7.2,7.11,25.04,7.25,0.0,DO_gestuurd,35.4,2.544
FERM-005,108,37,36.6,7.2,7.03,26.56,6.48,0.0,DO_gestuurd,28.5,2.787
FERM-005,110,37,36.7,7.2,7.1,27.21,5.3,0.0,DO_gestuurd,29.5,2.921
FERM-005,112,37,36.4,7.2,7.14,27.83,4.85,3.0,DO_gestuurd,30.9,3.001
FERM-005,114,37,37.2,7.2,7.19,28.94,4.84,3.0,DO_gestuurd,22.1,3.204
FERM-005,116,37,36.5,7.2,7.19,30.18,3.7,3.0,DO_gestuurd,15.6,3.424
FERM-005,118,37,37.4,7.2,7.22,30.6,3.83,3.0,DO_gestuurd,19.3,3.482
FERM-005,120,37,37.1,7.2,7.22,31.5,2.22,3.0,DO_gestuurd,15.0,3.671
FERM-005,122,37,36.8,7.2,7.22,32.81,2.35,3.0,DO_gestuurd,11.8,3.917
FERM-005,124,37,37.4,7.2,7.26,33.15,3.66,3.0,DO_gestuurd,9.7,4.021
FERM-005,126,37,37.0,7.2,7.23,33.74,2.76,3.0,DO_gestuurd,13.3,4.197
FERM-005,128,37,37.1,7.2,7.29,34.92,2.4,3.0,DO_gestuurd,7.2,4.384
FERM-005,130,37,37.1,7.2,7.24,35.31,2.34,3.0,DO_gestuurd,5.9,4.526
FERM-005,132,37,37.2,7.2,7.16,36.2,2.61,3.0,DO_gestuurd,5.0,4.68
FERM-005,134,37,36.8,7.2,7.27,36.98,1.22,3.0,DO_gestuurd,5.2,4.857
FERM-005,136,37,37.0,7.2,7.28,37.37,1.91,3.0,DO_gestuurd,5.0,5.006
FERM-005,138,37,37.2,7.2,7.26,38.3,1.9,3.0,DO_gestuurd,5.0,5.164
FERM-005,140,37,37.1,7.2,7.27,38.27,1.32,3.0,DO_gestuurd,5.0,5.239
